,last name,first name,position,team,year,average salary,name
438,Ross,Terrence,SF,TOR,2012,2897459,terrenceross
439,DeRozan,DeMar,SG,TOR,2012,2676443,demarderozan
440,Gray,Aaron,C,TOR,2012,2632938,aarongray
441,Telfair,Sebastian,PG,TOR,2012,1533750,sebastiantelfair
442,LucasIII,John,PG,TOR,2012,1533750,johnlucasiii
443,Magloire,Jamaal,C,TOR,2012,1325181,jamaalmagloire
444,Pietrus,Mickael,SF,TOR,2012,1005097,mickaelpietrus
445,Anderson,Alan,SG,TOR,2012,885120,alananderson
446,Acy,Quincy,SF,TOR,2012,789705,quincyacy
447,Jefferson,Al,C,UTA,2012,13000000,aljefferson
448,Williams,Mo,PG,UTA,2012,8543833,mowilliams
449,Williams,Marvin,PF,UTA,2012,7500000,marvinwilliams
450,Millsap,Paul,PF,UTA,2012,6600000,paulmillsap
451,Favors,Derrick,PF,UTA,2012,4834539,derrickfavors
452,Kanter,Enes,PF,UTA,2012,4663129,eneskanter
453,Hayward,Gordon,SF,UTA,2012,2762796,gordonhayward
454,Foye,Randy,SG,UTA,2012,2500000,randyfoye
455,Burks,Alec,PG,UTA,2012,2341929,alecburks
456,Watson,Earl,PG,UTA,2012,2000000,earlwatson
457,Evans,Jeremy,SF,UTA,2012,1750000,jeremyevans
458,Tinsley,Jamaal,PG,UTA,2012,1290718,jamaaltinsley
459,Carroll,DeMarre,SF,UTA,2012,711279,demarrecarroll
460,Murphy,Kevin,SG,UTA,2012,631238,kevinmurphy
461,McNeal,Jerel,PG,UTA,2012,628753,jerelmcneal
462,Leslie,Travis,SG,UTA,2012,4484,travisleslie
463,McNeal,Jerel,PG,UTA,2012,4484,jerelmcneal
464,Hilario,Nene,PF,WAS,2012,13000000,nenehilario
465,Okafor,Emeka,C,WAS,2012,12000000,emekaokafor
466,Blatche,Andray,C,WAS,2012,7794921,andrayblatche
467,Ariza,Trevor,SF,WAS,2012,6790640,trevorariza
468,Wall,John,PG,WAS,2012,6012541,johnwall
469,Beal,Bradley,SG,WAS,2012,4663129,bradleybeal
470,Vesely,Jan,SF,WAS,2012,3202960,janvesely
471,Seraphin,Kevin,PF,WAS,2012,1950549,kevinseraphin
472,Webster,Martell,SF,WAS,2012,1750000,martellwebster
473,Booker,Trevor,PF,WAS,2012,1567895,trevorbooker
474,Singleton,Chris,SF,WAS,2012,1551840,chrissingleton
475,Collins,Jason,C,WAS,2012,1352181,jasoncollins
476,Barbosa,Leandro,SG,WAS,2012,1229255,leandrobarbosa
477,Martin,Cartier,PF,WAS,2012,915852,cartiermartin
478,Price,A.J.,PG,WAS,2012,885120,ajprice
479,Temple,Garrett,SG,WAS,2012,572943,garretttemple
480,Martin,Cartier,PF,WAS,2012,68902,cartiermartin
