,last name,first name,position,team,year,average salary,name
67,Petrasek,Luke,F,CHA,2017,815615,lukepetrasek
68,Williams,T.J.,PG,CHA,2017,815615,tjwilliams
69,Stone,Julyan,PG,CHA,2017,762153,julyanstone
70,Graham,Treveon,SG,CHA,2017,543471,treveongraham
71,Lopez,Robin,C,CHI,2017,13503875,robinlopez
72,Mirotic,Nikola,PF,CHI,2017,13500000,nikolamirotic
73,Felicio,Cristiano,PF,CHI,2017,8000000,cristianofelicio
74,Holiday,Justin,SG,CHI,2017,4500000,justinholiday
75,Markkanen,Laui,PF,CHI,2017,4178880,lauimarkkanen
76,Dunn,Kris,PG,CHI,2017,3959640,krisdunn
77,Pondexter,Quincy,SF,CHI,2017,3500000,quincypondexter
78,LaVine,Zach,SG,CHI,2017,2411825,zachlavine
79,Valentine,Denzel,SG,CHI,2017,2139300,denzelvalentine
80,Payne,Cameron,PG,CHI,2017,2112480,cameronpayne
81,Grant,Jerian,PG,CHI,2017,1643080,jeriangrant
82,Eddie,Jarell,SF,CHI,2017,1524305,jarelleddie
83,Portis,Bobby,PF,CHI,2017,1453720,bobbyportis
84,Stone,Diamond,C,CHI,2017,1428781,diamondstone
85,Zipser,Paul,SF,CHI,2017,957908,paulzipser
86,Johnson,Jaylen,PF,CHI,2017,815615,jaylenjohnson
87,Koenig,Bronson,PG,CHI,2017,815615,bronsonkoenig
88,Nwaba,David,SG,CHI,2017,693070,davidnwaba
89,Butler,Jimmy,SG,CHI,2017,604152,jimmybutler
90,James,LeBron,SF,CLE,2017,33285709,lebronjames
91,Love,Kevin,PF,CLE,2017,22642350,kevinlove
92,Thompson,Tristan,C,CLE,2017,16400000,tristanthompson
93,Smith,J.R.,SG,CLE,2017,14250000,jrsmith
94,Shumpert,Iman,SG,CLE,2017,10000000,imanshumpert
95,Frye,Channing,PF,CLE,2017,8000000,channingfrye
96,Korver,Kyle,SG,CLE,2017,7353333,kylekorver
97,Crowder,Jae,SF,CLE,2017,7000000,jaecrowder
98,Thomas,Isaiah,PG,CLE,2017,6750001,isaiahthomas
99,Osman,Cedi,SF,CLE,2017,2772355,cediosman
100,Jefferson,Richard,SF,CLE,2017,2537500,richardjefferson
101,Calderon,Jose,PG,CLE,2017,2328652,josecalderon
102,Green,Jeff,SF,CLE,2017,2328652,jeffgreen
103,Perkins,Kendrick,C,CLE,2017,2328652,kendrickperkins
104,Wade,Dwyane,SG,CLE,2017,2328652,dwyanewade
105,Rose,Derrick,PG,CLE,2017,2106470,derrickrose
106,Zizic,Ante,C,CLE,2017,1798980,antezizic
107,Tavares,Walter,C,CLE,2017,1025682,waltertavares
108,Felder,Kay,PG,CLE,2017,832994,kayfelder
109,Barnes,Harrison,SF,DAL,2017,23609631,harrisonbarnes
110,Matthews,Wesley,SG,DAL,2017,17515007,wesleymatthews
111,Powell,Dwight,PF,DAL,2017,9317188,dwightpowell
112,McRoberts,Josh,PF,DAL,2017,5663088,joshmcroberts
113,Nowitzki,Dirk,PF,DAL,2017,5000000,dirknowitzki
114,Noel,Nerlens,C,DAL,2017,4187598,nerlensnoel
115,Harris,Devin,PG,DAL,2017,4140721,devinharris
116,Barea,Jose,PG,DAL,2017,4000425,josebarea
117,SmithJr.,Dennis,PG,DAL,2017,3519120,dennissmith
118,Curry,Seth,SG,DAL,2017,2963205,sethcurry
119,Withey,Jeff,C,DAL,2017,1686123,jeffwithey
120,Wayns,Maalik,PG,DAL,2017,1471382,maalikwayns
121,Finney-Smith,Dorian,SF,DAL,2017,832994,dorianfinneysmith
122,Clavell,Gian,SG,DAL,2017,815615,gianclavell
123,Kleber,Maxi,F,DAL,2017,815615,maxikleber
124,Mejri,Salah,C,DAL,2017,804825,salahmejri
125,Ferrell,Yogi,PG,DAL,2017,207798,yogiferrell
126,Millsap,Paul,PF,DEN,2017,30500000,paulmillsap
127,Plumlee,Mason,C,DEN,2017,13666667,masonplumlee
128,Faried,Kenneth,PF,DEN,2017,12500000,kennethfaried
129,Chandler,Wilson,SF,DEN,2017,11625000,wilsonchandler
130,Arthur,Darrell,PF,DEN,2017,7666667,darrellarthur
131,Nelson,Jameer,PG,DEN,2017,4540525,jameernelson
132,Barton,Will,SG,DEN,2017,3533333,willbarton
133,Murray,Jamal,PG,DEN,2017,3355320,jamalmurray
134,Mudiay,Emmanuel,PG,DEN,2017,3241840,emmanuelmudiay
135,Lyles,Trey,PF,DEN,2017,2596512,treylyles
136,Childress,Josh,SF,DEN,2017,2106470,joshchildress
137,Hernangomez,Juan,PF,DEN,2017,2076880,juanhernangomez
138,Beasley,Malik,SG,DEN,2017,1958379,malikbeasley
139,Harris,Gary,SG,DEN,2017,1828154,garyharris
140,Lydon,Tyler,SF,DEN,2017,1727040,tylerlydon
141,Jokic,Nikola,C,DEN,2017,1358500,nikolajokic
142,Drummond,Andre,C,DET,2017,25434263,andredrummond
143,Harris,Tobias,PF,DET,2017,16000000,tobiasharris
144,Jackson,Reggie,PG,DET,2017,16000000,reggiejackson
145,Leuer,Jon,PF,DET,2017,10500000,jonleuer
146,Bradley,Avery,SG,DET,2017,8000000,averybradley
147,Marjanovic,Boban,C,DET,2017,7000000,bobanmarjanovic
148,Galloway,Langston,PG,DET,2017,7000000,langstongalloway
149,Smith,Ishmael,PG,DET,2017,6000000,ishmaelsmith
150,Tolliver,Anthony,PF,DET,2017,3290000,anthonytolliver
151,Kennard,Luke,SG,DET,2017,3017280,lukekennard
152,Johnson,Stanley,SF,DET,2017,2969880,stanleyjohnson
153,Bullock,Reggie,SF,DET,2017,2500000,reggiebullock
154,Udrih,Beno,PG,DET,2017,2328652,benoudrih
155,Moreland,Eric,PF,DET,2017,1826300,ericmoreland
156,Ellenson,Henry,PF,DET,2017,1742460,henryellenson
157,Nnoko,Landry,C,DET,2017,815615,landrynnoko
158,Willis,Derek,F,DET,2017,815615,derekwillis
159,Curry,Stephen,PG,GSW,2017,40231758,stephencurry
160,Durant,Kevin,SF,GSW,2017,25625000,kevindurant
161,Thompson,Klay,SG,GSW,2017,17244863,klaythompson
162,Green,Draymond,PF,GSW,2017,16400000,draymondgreen
163,Iguodala,Andre,SG,GSW,2017,16000000,andreiguodala
164,Livingston,Shaun,PG,GSW,2017,7897436,shaunlivingston
165,Young,Nick,SF,GSW,2017,5192000,nickyoung
166,Pachulia,Zaza,C,GSW,2017,3477600,zazapachulia
167,West,David,PF,GSW,2017,2328652,davidwest
168,McGee,JaVale,C,GSW,2017,2116955,javalemcgee
169,Casspi,Omri,SF,GSW,2017,2106470,omricasspi
170,Gbinije,Michael,SG,GSW,2017,1312611,michaelgbinije
171,Niang,Georges,SF,GSW,2017,1312611,georgesniang
172,Jones,Damian,C,GSW,2017,1242086,damianjones
173,Looney,Kevon,SF,GSW,2017,1182880,kevonlooney
174,Bell,Jordan,PF,GSW,2017,1096929,jordanbell
175,Cleveland,Antonius,SG,GSW,2017,815615,antoniuscleveland
176,Hamilton,Alex,G,GSW,2017,815615,alexhamilton
177,McCaw,Patrick,SG,GSW,2017,724360,patrickmccaw
178,Harden,James,SG,HOU,2017,29491212,jamesharden
179,Paul,Chris,PG,HOU,2017,21468695,chrispaul
180,Anderson,Ryan,PF,HOU,2017,20000000,ryananderson
181,Gordon,Eric,SG,HOU,2017,13221622,ericgordon
182,Ariza,Trevor,SF,HOU,2017,8000001,trevorariza
183,Tucker,P.J.,SF,HOU,2017,7969537,pjtucker
184,Hilario,Nene,PF,HOU,2017,3651480,nenehilario
185,Black,Tarik,C,HOU,2017,3290000,tarikblack
186,Richard,Luc,SF,HOU,2017,2116955,lucrichard
187,Johnson,Christapher,SF,HOU,2017,1577230,christapherjohnson
188,Williams,Troy,SF,HOU,2017,1564356,troywilliams
189,Capela,Clint,C,HOU,2017,1515672,clintcapela
190,Qi,Zhou,C,HOU,2017,1391332,zhouqi
191,Brown,Bobby,PG,HOU,2017,1312611,bobbybrown
192,Oliver,Cameron,F,HOU,2017,1096929,cameronoliver
193,Taylor,Isaiah,PG,HOU,2017,1000474,isaiahtaylor
194,Onuaku,Chinanu,C,HOU,2017,832994,chinanuonuaku
195,DePaula,George,PG,HOU,2017,815615,georgedepaula
196,Quarterman,Tim,PG,HOU,2017,724360,timquarterman
197,Oladipo,Victor,SG,IND,2017,21250000,victoroladipo
198,Young,Thaddeus,PF,IND,2017,13500000,thaddeusyoung
199,Bogdanovic,Bojan,SF,IND,2017,10500000,bojanbogdanovic
200,Collison,Darren,PG,IND,2017,10000000,darrencollison
201,Jefferson,Al,C,IND,2017,10000000,aljefferson
202,Joseph,Cory,PG,IND,2017,7472500,coryjoseph
203,Stephenson,Lance,SF,IND,2017,4090000,lancestephenson
204,Turner,Myles,C,IND,2017,2700451,mylesturner
205,Sabonis,Domantas,PF,IND,2017,2495100,domantassabonis
206,Leaf,TJ,PF,IND,2017,2217960,tjleaf
207,Wilkins,Damien,SG,IND,2017,2116955,damienwilkins
208,Anigbogu,Ike,C,IND,2017,1315587,ikeanigbogu
209,Jones,DeQuan,SF,IND,2017,1312611,dequanjones
210,Uthoff,Jarrod,PF,IND,2017,1312611,jarroduthoff
211,RobinsonIII,Glen,SG,IND,2017,1080333,glenrobinsoniii
212,Young,Joseph,PG,IND,2017,1075000,josephyoung
213,McKinney-Jones,Trey,SG,IND,2017,815615,treymckinneyjones
214,Moore,Ben,PF,IND,2017,815615,benmoore
215,Griffin,Blake,PF,LAC,2017,34234964,blakegriffin
216,Jordan,DeAndre,C,LAC,2017,21904013,deandrejordan
217,Gallinari,Danilo,SF,LAC,2017,21587579,danilogallinari
218,Rivers,Austin,SG,LAC,2017,11825000,austinrivers
219,Williams,Louis,SG,LAC,2017,7000000,louiswilliams
220,Teodosic,Milos,PG,LAC,2017,6150000,milosteodosic
221,Johnson,Wesley,SG,LAC,2017,5881260,wesleyjohnson
222,Beverley,Patrick,PG,LAC,2017,5756757,patrickbeverley
223,Dekker,Sam,SF,LAC,2017,1720520,samdekker
224,Reed,Willie,PF,LAC,2017,1577230,williereed
225,Plumlee,Marshall,PF,LAC,2017,1312611,marshallplumlee
226,Wiltjer,Kyle,PF,LAC,2017,1312611,kylewiltjer
227,Johnson,Brice,PF,LAC,2017,1302540,bricejohnson
228,Thornwell,Sindarius,SG,LAC,2017,1270792,sindariusthornwell
229,Evans,Jawun,PG,LAC,2017,1096929,jawunevans
230,Harrell,Montrezl,PF,LAC,2017,1045000,montrezlharrell
231,Henton,LaDontae,F,LAC,2017,815615,ladontaehenton
232,Wallace,Tyrone,PG,LAC,2017,815615,tyronewallace
233,Williams,C.J.,SG,LAC,2017,815615,cjwilliams
234,Lopez,Brook,C,LAL,2017,21165675,brooklopez
235,Deng,Luol,SF,LAL,2017,18000000,luoldeng
236,Caldwell-Pope,Kentavious,SG,LAL,2017,17745894,kentaviouscaldwellpope
237,Clarkson,Jordan,SG,LAL,2017,12500000,jordanclarkson
238,Brewer,Corey,SG,LAL,2017,7806971,coreybrewer
239,Ball,Lonzo,PG,LAL,2017,6874260,lonzoball
240,Ingram,Brandon,SF,LAL,2017,5400540,brandoningram
241,Randle,Julius,PF,LAL,2017,3386491,juliusrandle
242,Bogut,Andrew,C,LAL,2017,2328652,andrewbogut
243,Ennis,Tyler,PG,LAL,2017,1590199,tylerennis
244,Hart,Josh,SG,LAL,2017,1524840,joshhart
245,Blue,Vander,SG,LAL,2017,1471382,vanderblue
246,Weber,Briante,SG,LAL,2017,1471382,brianteweber
247,Zimmerman,Stephen,C,LAL,2017,1312611,stephenzimmerman
248,NanceJr.,Larry,PF,LAL,2017,1207640,larrynance
249,Bryant,Thomas,C,LAL,2017,1096929,thomasbryant
250,Zubac,Ivica,C,LAL,2017,1081529,ivicazubac
251,Conley,Mike,PG,MEM,2017,30521115,mikeconley
252,Parsons,Chandler,SF,MEM,2017,23609631,chandlerparsons
253,Gasol,Marc,C,MEM,2017,22642350,marcgasol
254,Green,JaMychal,PF,MEM,2017,8500000,jamychalgreen
255,Wright,Brandan,PF,MEM,2017,5709880,brandanwright
256,McLemore,Ben,SG,MEM,2017,5330000,benmclemore
257,Evans,Tyreke,SF,MEM,2017,3290000,tyrekeevans
258,Ennis,James,SF,MEM,2017,2963205,jamesennis
259,Chalmers,Mario,PG,MEM,2017,2106470,mariochalmers
260,Baldwin,Wade,PG,MEM,2017,1834080,wadebaldwin
261,Selden,Wayne,SG,MEM,2017,1428781,wayneselden
262,Davis,Deyonta,PF,MEM,2017,1307614,deyontadavis
263,Martin,Jarell,PF,MEM,2017,1286200,jarellmartin
264,Rabb,Ivan,PF,MEM,2017,1164121,ivanrabb
265,Zagorac,Rade,SF,MEM,2017,1164121,radezagorac
266,Harrison,Andrew,PG,MEM,2017,994269,andrewharrison
267,Morgan,Jeremy,G,MEM,2017,815615,jeremymorgan
268,Whiteside,Hassan,C,MIA,2017,24604885,hassanwhiteside
269,Dragic,Goran,PG,MIA,2017,17000450,gorandragic
270,Johnson,James,PF,MIA,2017,14431700,jamesjohnson
271,Waiters,Dion,SG,MIA,2017,13000000,dionwaiters
272,Olynyk,Kelly,C,MIA,2017,12500000,kellyolynyk
273,Johnson,Tyler,SG,MIA,2017,12500000,tylerjohnson
274,Ellington,Wayne,SG,MIA,2017,6135000,wayneellington
275,Winslow,Justise,SF,MIA,2017,2807282,justisewinslow
276,Adebayo,Edrice,PF,MIA,2017,2723100,edriceadebayo
277,Haslem,Udonis,PF,MIA,2017,2328652,udonishaslem
278,Mickey,Jordan,PF,MIA,2017,1471382,jordanmickey
279,DrewII,Larry,PG,MIA,2017,1312611,larrydrewii
280,Hammons,A.J.,C,MIA,2017,868504,ajhammons
281,McGruder,Rodney,SG,MIA,2017,832994,rodneymcgruder
282,McCree,Erik,F,MIA,2017,815615,erikmccree
283,Williams,Matt,SG,MIA,2017,815615,mattwilliams
284,Richardson,Josh,SG,MIA,2017,804825,joshrichardson
285,White,Okaro,SF,MIA,2017,761803,okarowhite
286,Antetokounmpo,Giannis,SF,MIL,2017,25000000,giannisantetokounmpo
287,Monroe,Greg,C,MIL,2017,17145838,gregmonroe
288,Middleton,Khris,SF,MIL,2017,14000000,khrismiddleton
289,Henson,John,PF,MIL,2017,12000000,johnhenson
290,Snell,Tony,SF,MIL,2017,11500000,tonysnell
291,Teletovic,Mirza,PF,MIL,2017,10500000,mirzateletovic
292,Dellavedova,Matthew,PG,MIL,2017,9607500,matthewdellavedova
293,Parker,Jabari,PF,MIL,2017,7413237,jabariparker
294,Maker,Thon,PF,MIL,2017,2626380,thonmaker
295,Wilson,DJ,PF,MIL,2017,2334660,djwilson
296,Green,Gerald,SG,MIL,2017,2328652,geraldgreen
297,Terry,Jason,SG,MIL,2017,2328652,jasonterry
298,Anthony,Joel,C,MIL,2017,2328652,joelanthony
299,Rush,Brandon,SG,MIL,2017,2116955,brandonrush
300,Vaughn,Rashad,SG,MIL,2017,1811040,rashadvaughn
301,Marshall,Kendall,PG,MIL,2017,1524305,kendallmarshall
302,Young,James,SG,MIL,2017,1524305,jamesyoung
303,Brown,Sterling,SG,MIL,2017,1270792,sterlingbrown
304,Brogdon,Malcolm,PG,MIL,2017,976837,malcolmbrogdon
305,PaytonII,Gary,PG,MIL,2017,673889,garypaytonii
306,Teague,Jeff,PG,MIN,2017,19000000,jeffteague
307,Butler,Jimmy,SG,MIN,2017,18467976,jimmybutler
308,Dieng,Gorgui,PF,MIN,2017,15700000,gorguidieng
309,Gibson,Taj,PF,MIN,2017,14000000,tajgibson
310,Aldrich,Cole,C,MIN,2017,7300000,colealdrich
311,Wiggins,Andrew,SF,MIN,2017,6212561,andrewwiggins
312,Towns,Karl-Anthony,C,MIN,2017,5960200,karlanthonytowns
313,Crawford,Jamal,SG,MIN,2017,4436200,jamalcrawford
314,Bjelica,Nemanja,PF,MIN,2017,3900000,nemanjabjelica
315,Patton,Justin,C,MIN,2017,2457540,justinpatton
316,Brooks,Aaron,PG,MIN,2017,2116955,aaronbrooks
317,Muhammad,Shabazz,SF,MIN,2017,1686123,shabazzmuhammad
318,Jones,Tyus,PG,MIN,2017,1339720,tyusjones
319,Georges-Hunt,Marcus,SG,MIN,2017,1312611,marcusgeorgeshunt
320,Beachem,V.J.,SF,MIN,2017,815615,vjbeachem
321,Jefferson,Amile,PF,MIN,2017,815615,amilejefferson
322,Trimble,Melo,PG,MIN,2017,815615,melotrimble
323,Holiday,Jrue,PG,NOP,2017,26361000,jrueholiday
324,Davis,Anthony,PF,NOP,2017,25434263,anthonydavis
325,Cousins,DeMarcus,C,NOP,2017,16404925,demarcuscousins
326,Hill,Solomon,SF,NOP,2017,12000000,solomonhill
327,Asik,Omer,C,NOP,2017,11595505,omerasik
328,Moore,E'Twaun,SG,NOP,2017,8500000,etwaunmoore
329,Ajinca,Alexis,C,NOP,2017,5050000,alexisajinca
330,Rondo,Rajon,PG,NOP,2017,3300000,rajonrondo
331,Allen,Tony,SG,NOP,2017,2328652,tonyallen
332,Webster,Martell,SF,NOP,2017,2328652,martellwebster
333,Cunningham,Dante,PF,NOP,2017,2300000,dantecunningham
334,Miller,Darius,SF,NOP,2017,2152500,dariusmiller
335,Clark,Ian,SG,NOP,2017,1577230,ianclark
336,JonesIII,Perry,SF,NOP,2017,1524305,perryjonesiii
337,Alexander,Cliff,PF,NOP,2017,1312611,cliffalexander
338,Jackson,Frank,PG,NOP,2017,1270792,frankjackson
339,Crawford,Jordan,SG,NOP,2017,941319,jordancrawford
340,Diallo,Cheick,C,NOP,2017,832994,cheickdiallo
341,Noah,Joakim,C,NYK,2017,18147500,joakimnoah
342,HardawayJr.,Tim,SG,NYK,2017,17737500,timhardaway
343,Kanter,Enes,PF,NYK,2017,17515007,eneskanter
344,Lee,Courtney,SG,NYK,2017,12000835,courtneylee
345,Thomas,Lance,SF,NYK,2017,6887488,lancethomas
346,Porzingis,Kristaps,PF,NYK,2017,4662524,kristapsporzingis
347,Baker,Ron,SG,NYK,2017,4436200,ronbaker
348,O'Quinn,Kyle,C,NYK,2017,4003125,kyleoquinn
349,Ntilinkina,Frank,PG,NYK,2017,3828420,frankntilinkina
350,Kuzminskas,Mindaugas,SF,NYK,2017,2961518,mindaugaskuzminskas
351,McDermott,Doug,SF,NYK,2017,2609109,dougmcdermott
352,Jack,Jarrett,PG,NYK,2017,2328652,jarrettjack
353,Sessions,Ramon,PG,NYK,2017,2328652,ramonsessions
354,Beasley,Michael,SF,NYK,2017,2116955,michaelbeasley
355,Hernangomez,Willy,C,NYK,2017,1466125,willyhernangomez
356,Artis,Jamel,SF,NYK,2017,815615,jamelartis
357,Hayes,Nigel,PF,NYK,2017,815615,nigelhayes
358,Rathan-Mayes,Xavier,SG,NYK,2017,815615,xavierrathanmayes
359,Westbrook,Russell,PG,OKC,2017,28530608,russellwestbrook
360,Adams,Steven,C,OKC,2017,25000000,stevenadams
361,Anthony,Carmelo,SF,OKC,2017,24812936,carmeloanthony
362,George,Paul,SF,OKC,2017,18314532,paulgeorge
363,Roberson,Andre,SG,OKC,2017,10000000,andreroberson
364,Abrines,Alex,SG,OKC,2017,5725000,alexabrines
365,Patterson,Patrick,PF,OKC,2017,5451600,patrickpatterson
366,Singler,Kyle,SF,OKC,2017,4750000,kylesingler
367,Kanter,Enes,PF,OKC,2017,2682626,eneskanter
368,Collison,Nick,PF,OKC,2017,2328652,nickcollison
369,Felton,Raymond,PG,OKC,2017,2328652,raymondfelton
370,Ferguson,Terrance,SG,OKC,2017,1951920,terranceferguson
371,Canaan,Isaiah,PG,OKC,2017,1577230,isaiahcanaan
372,Brown,Markel,SG,OKC,2017,1471382,markelbrown
373,Huestis,Josh,SF,OKC,2017,1191520,joshhuestis
374,Johnson,Dakari,C,OKC,2017,1096929,dakarijohnson
375,Grant,Jerami,SF,OKC,2017,903456,jeramigrant
376,Christon,Semaj,PG,OKC,2017,832994,semajchriston
377,Alford,Bryce,G,OKC,2017,815615,brycealford
378,Thomas,Rashawn,PF,OKC,2017,815615,rashawnthomas
379,Biyombo,Bismack,PF,ORL,2017,18000000,bismackbiyombo
380,Fournier,Evan,SG,ORL,2017,17000000,evanfournier
381,Vucevic,Nikola,C,ORL,2017,13250000,nikolavucevic
382,Ross,Terrence,SF,ORL,2017,10500000,terrenceross
383,Augustin,D.J.,PG,ORL,2017,7250000,djaugustin
384,Simmons,Jonathon,SG,ORL,2017,6666667,jonathonsimmons
385,Mack,Shelvin,PG,ORL,2017,6000000,shelvinmack
386,Isaac,Jonathan,SF,ORL,2017,4577700,jonathanisaac
387,Gordon,Aaron,SF,ORL,2017,4504865,aarongordon
388,Hezonja,Mario,SF,ORL,2017,3909880,mariohezonja
389,Payton,Elfrid,PG,ORL,2017,2712375,elfridpayton
390,Afflalo,Arron,SG,ORL,2017,2328652,arronafflalo
391,Speights,Marreese,C,ORL,2017,2116955,marreesespeights
392,Rudez,Damjan,SF,ORL,2017,1524305,damjanrudez
393,Iwundu,Wesley,SF,ORL,2017,1348921,wesleyiwundu
394,Lucas,Kalin,PG,ORL,2017,1312611,kalinlucas
395,Birch,Khem,PF,ORL,2017,1096929,khembirch
396,Caupain,Troy,PG,ORL,2017,815615,troycaupain
397,Redick,J.J.,SG,PHI,2017,23000000,jjredick
398,Johnson,Amir,PF,PHI,2017,11000000,amirjohnson
399,Bayless,Jerryd,PG,PHI,2017,9000000,jerrydbayless
400,Fultz,Markelle,PG,PHI,2017,7683060,markellefultz
401,Simmons,Ben,PF,PHI,2017,6036000,bensimmons
402,Embiid,Joel,C,PHI,2017,4995257,joelembiid
403,Okafor,Jahlil,C,PHI,2017,4788880,jahlilokafor
404,Stauskas,Nik,SG,PHI,2017,3103867,nikstauskas
405,Saric,Dario,PF,PHI,2017,2370420,dariosaric
406,Humphries,Kris,PF,PHI,2017,2328652,krishumphries
407,Okafor,Emeka,C,PHI,2017,2328652,emekaokafor
408,Anderson,Justin,SG,PHI,2017,1514200,justinanderson
409,Korkmaz,Furkan,SG,PHI,2017,1482760,furkankorkmaz
410,Luwawu-Cabarrot,Timothe,SF,PHI,2017,1356780,timotheluwawucabarrot
411,Covington,Robert,SF,PHI,2017,1148232,robertcovington
412,Holmes,Richaun,PF,PHI,2017,1038249,richaunholmes
413,BlackmonJr.,James,SG,PHI,2017,815615,jamesblackmon
414,Pullen,Jacob,PG,PHI,2017,815615,jacobpullen
415,McConnell,T.J.,PG,PHI,2017,804825,tjmcconnell
416,Bledsoe,Eric,PG,PHX,2017,14000000,ericbledsoe
417,Knight,Brandon,PG,PHX,2017,14000000,brandonknight
418,Chandler,Tyson,C,PHX,2017,13000000,tysonchandler
419,Dudley,Jared,PF,PHX,2017,10000000,jareddudley
420,Williams,Alan,PF,PHX,2017,5666667,alanwilliams
421,Jackson,Josh,SF,PHX,2017,5565780,joshjackson
422,Bender,Dragan,PF,PHX,2017,4372560,draganbender
423,Len,Alex,C,PHX,2017,4187598,alexlen
424,Daniels,Troy,SG,PHX,2017,3333336,troydaniels
425,Chriss,Marquese,PF,PHX,2017,3007620,marquesechriss
426,Warren,T.J.,SF,PHX,2017,2319013,tjwarren
427,Booker,Devin,SG,PHX,2017,2223600,devinbooker
428,Bennett,Anthony,PF,PHX,2017,1577230,anthonybennett
429,Reed,Davon,SG,PHX,2017,1391332,davonreed
430,JonesJr.,Derrick,SF,PHX,2017,1133678,derrickjones
431,Ulis,Tyler,PG,PHX,2017,1000000,tylerulis
