,last name,first name,position,team,year,average salary,name
40,Hollis-Jefferson,Rondae,SF,BKN,2015,1395600,rondaehollisjefferson
41,McCullough,Chris,PF,BKN,2015,1267701,chrismccullough
42,Robinson,Thomas,PF,BKN,2015,1016155,thomasrobinson
43,Sloan,Donald,PG,BKN,2015,1015421,donaldsloan
44,Reed,Willie,PF,BKN,2015,947276,williereed
45,Kilpatrick,Sean,SG,BKN,2015,750951,seankilpatrick
46,Brown,Markel,SG,BKN,2015,676198,markelbrown
47,Sims,Henry,C,BKN,2015,46181,henrysims
48,Sims,Henry,C,BKN,2015,5773,henrysims
49,Sims,Henry,C,BKN,2015,5773,henrysims
50,Kilpatrick,Sean,SG,BKN,2015,4971,seankilpatrick
51,Kilpatrick,Sean,SG,BKN,2015,4971,seankilpatrick
52,Jefferson,Al,C,CHA,2015,13500000,aljefferson
53,Walker,Kemba,PG,CHA,2015,12000000,kembawalker
54,Batum,Nicolas,SG,CHA,2015,11530375,nicolasbatum
55,Williams,Marvin,PF,CHA,2015,7000000,marvinwilliams
56,Hawes,Spencer,PF,CHA,2015,5663088,spencerhawes
57,Lee,Courtney,SG,CHA,2015,5337500,courtneylee
58,Kidd-Gilchrist,Michael,SF,CHA,2015,5190231,michaelkiddgilchrist
59,Zeller,Cody,PF,CHA,2015,4352528,codyzeller
60,Kaminsky,Frank,C,CHA,2015,2730040,frankkaminsky
61,Lamb,Jeremy,SG,CHA,2015,2341929,jeremylamb
62,Lin,Jeremy,PG,CHA,2015,2187128,jeremylin
63,Roberts,Brian,PG,CHA,2015,1897695,brianroberts
64,Hansbrough,Tyler,PF,CHA,2015,1185784,tylerhansbrough
65,Daniels,Troy,SG,CHA,2015,881879,troydaniels
66,Harrison,Aaron,SG,CHA,2015,699865,aaronharrison
67,Hawes,Spencer,PF,CHA,2015,566309,spencerhawes
68,Gutierrez,Jorge,PG,CHA,2015,189455,jorgegutierrez
69,Gutierrez,Jorge,PG,CHA,2015,5572,jorgegutierrez
70,Gutierrez,Jorge,PG,CHA,2015,5572,jorgegutierrez
71,Rose,Derrick,PG,CHI,2015,20093064,derrickrose
72,Butler,Jimmy,SG,CHI,2015,18467976,jimmybutler
73,Lopez,Robin,C,CHI,2015,13503875,robinlopez
74,Noah,Joakim,C,CHI,2015,12000000,joakimnoah
75,Gibson,Taj,PF,CHI,2015,8250000,tajgibson
76,Gasol,Pau,PF,CHI,2015,7448760,paugasol
77,Calderon,Jose,PG,CHI,2015,7250000,josecalderon
78,Mirotic,Nikola,PF,CHI,2015,5543725,nikolamirotic
79,Dunleavy,Mike,SF,CHI,2015,4837500,mikedunleavy
80,McDermott,Doug,SF,CHI,2015,2609109,dougmcdermott
81,Brooks,Aaron,PG,CHI,2015,2250000,aaronbrooks
82,Snell,Tony,SF,CHI,2015,1696412,tonysnell
83,Grant,Jerian,PG,CHI,2015,1643080,jeriangrant
84,Portis,Bobby,PF,CHI,2015,1453720,bobbyportis
85,Moore,E'Twaun,SG,CHI,2015,981792,etwaunmoore
86,Bairstow,Cameron,PF,CHI,2015,845059,cameronbairstow
87,Dinwiddie,Spencer,PG,CHI,2015,841830,spencerdinwiddie
88,Bairstow,Cameron,PF,CHI,2015,777609,cameronbairstow
89,Felicio,Cristiano,PF,CHI,2015,699865,cristianofelicio
90,Holiday,Justin,SG,CHI,2015,306472,justinholiday
91,James,LeBron,SF,CLE,2015,23487337,lebronjames
92,Love,Kevin,PF,CLE,2015,22642350,kevinlove
93,Irving,Kyrie,PG,CLE,2015,18868625,kyrieirving
94,Thompson,Tristan,C,CLE,2015,16400000,tristanthompson
95,Shumpert,Iman,SG,CLE,2015,10000000,imanshumpert
96,Frye,Channing,PF,CLE,2015,8000000,channingfrye
97,Smith,J.R.,SG,CLE,2015,5187500,jrsmith
98,Mozgov,Timofey,C,CLE,2015,4666667,timofeymozgov
99,Williams,Mo,PG,CLE,2015,2147250,mowilliams
100,Jefferson,Richard,SF,CLE,2015,1499187,richardjefferson
101,Jones,James,SG,CLE,2015,1499187,jamesjones
102,Kaun,Sasha,C,CLE,2015,1304710,sashakaun
103,Dellavedova,Matthew,PG,CLE,2015,1147276,matthewdellavedova
104,Jones,Dahntay,SF,CLE,2015,780239,dahntayjones
105,McRae,Jordan,SG,CLE,2015,492916,jordanmcrae
106,McRae,Jordan,SG,CLE,2015,3089,jordanmcrae
107,Matthews,Wesley,SG,DAL,2015,17515007,wesleymatthews
108,Parsons,Chandler,SF,DAL,2015,15361500,chandlerparsons
109,Nowitzki,Dirk,PF,DAL,2015,8333333,dirknowitzki
110,Williams,Deron,PG,DAL,2015,5500000,deronwilliams
111,Pachulia,Zaza,C,DAL,2015,5200000,zazapachulia
112,Harris,Devin,PG,DAL,2015,4140721,devinharris
113,Barea,Jose,PG,DAL,2015,4000425,josebarea
114,Felton,Raymond,PG,DAL,2015,3715383,raymondfelton
115,Lee,David,PF,DAL,2015,2085671,davidlee
116,Anderson,Justin,SG,DAL,2015,1514200,justinanderson
117,Villanueva,Charlie,PF,DAL,2015,1499187,charlievillanueva
118,McGee,JaVale,C,DAL,2015,1270964,javalemcgee
119,Evans,Jeremy,SF,DAL,2015,1163944,jeremyevans
120,Mejri,Salah,C,DAL,2015,804825,salahmejri
121,Jenkins,John,SG,DAL,2015,686944,johnjenkins
122,Powell,Dwight,PF,DAL,2015,676198,dwightpowell
123,Gallinari,Danilo,SF,DEN,2015,15050000,danilogallinari
124,Faried,Kenneth,PF,DEN,2015,12500000,kennethfaried
125,Chandler,Wilson,SF,DEN,2015,11625000,wilsonchandler
126,Nelson,Jameer,PG,DEN,2015,4540525,jameernelson
127,Barton,Will,SG,DEN,2015,3533333,willbarton
128,Mudiay,Emmanuel,PG,DEN,2015,3241840,emmanuelmudiay
129,Augustin,D.J.,PG,DEN,2015,3000000,djaugustin
130,Arthur,Darrell,PF,DEN,2015,2877315,darrellarthur
131,Nurkic,Jusuf,C,DEN,2015,2118326,jusufnurkic
132,Harris,Gary,SG,DEN,2015,1828154,garyharris
133,Lauvergne,Joffrey,PF,DEN,2015,1736573,joffreylauvergne
134,Miller,Mike,SG,DEN,2015,1499187,mikemiller
135,Jokic,Nikola,C,DEN,2015,1358500,nikolajokic
136,Sampson,JaKarr,SG,DEN,2015,619460,jakarrsampson
137,Toupane,Axel,SG,DEN,2015,468206,axeltoupane
138,Kilpatrick,Sean,SG,DEN,2015,4971,seankilpatrick
139,Kilpatrick,Sean,SG,DEN,2015,4971,seankilpatrick
140,Toupane,Axel,SG,DEN,2015,3089,axeltoupane
141,Toupane,Axel,SG,DEN,2015,3089,axeltoupane
142,Harris,Tobias,PF,DET,2015,16000000,tobiasharris
143,Jackson,Reggie,PG,DET,2015,16000000,reggiejackson
144,Baynes,Aron,PF,DET,2015,6500000,aronbaynes
145,Meeks,Jodie,SG,DET,2015,6270000,jodiemeeks
146,Morris,Marcus,PF,DET,2015,5000000,marcusmorris
147,Tolliver,Anthony,PF,DET,2015,3000000,anthonytolliver
148,Caldwell-Pope,Kentavious,SG,DET,2015,2998910,kentaviouscaldwellpope
149,Johnson,Stanley,SF,DET,2015,2969880,stanleyjohnson
150,Drummond,Andre,C,DET,2015,2664793,andredrummond
151,Anthony,Joel,C,DET,2015,2500000,joelanthony
152,Blake,Steve,PG,DET,2015,2123733,steveblake
153,Bullock,Reggie,SF,DET,2015,1464451,reggiebullock
154,Dinwiddie,Spencer,PG,DET,2015,845059,spencerdinwiddie
155,HilliardII,Darrun,SF,DET,2015,829794,darrunhilliardii
156,Brown,Lorenzo,PG,DET,2015,510634,lorenzobrown
157,Brown,Lorenzo,PG,DET,2015,5572,lorenzobrown
158,Brown,Lorenzo,PG,DET,2015,5572,lorenzobrown
159,Harper,Justin,SF,DET,2015,4971,justinharper
160,Thompson,Klay,SG,GSW,2015,17244863,klaythompson
161,Green,Draymond,PF,GSW,2015,16400000,draymondgreen
162,Bogut,Andrew,C,GSW,2015,12000000,andrewbogut
163,Iguodala,Andre,SG,GSW,2015,12000000,andreiguodala
164,Curry,Stephen,PG,GSW,2015,11000000,stephencurry
165,Livingston,Shaun,PG,GSW,2015,5543725,shaunlivingston
166,Speights,Marreese,C,GSW,2015,3657500,marreesespeights
167,Barbosa,Leandro,SG,GSW,2015,2500000,leandrobarbosa
168,Barnes,Harrison,SF,GSW,2015,2192970,harrisonbarnes
169,Ezeli,Festus,C,GSW,2015,1302377,festusezeli
170,Rush,Brandon,SG,GSW,2015,1208325,brandonrush
171,Looney,Kevon,SF,GSW,2015,1182880,kevonlooney
172,Clark,Ian,SG,GSW,2015,947276,ianclark
173,McAdoo,James,SF,GSW,2015,506091,jamesmcadoo
174,Varejao,Anderson,PF,GSW,2015,458575,andersonvarejao
175,Howard,Dwight,C,HOU,2015,21897818,dwighthoward
176,Harden,James,SG,HOU,2015,15756438,jamesharden
177,Ariza,Trevor,SF,HOU,2015,8000001,trevorariza
178,Brewer,Corey,SG,HOU,2015,7806971,coreybrewer
179,Beverley,Patrick,PG,HOU,2015,5756757,patrickbeverley
180,McDaniels,K.J.,SG,HOU,2015,3261563,kjmcdaniels
181,Jones,Terrence,PF,HOU,2015,1786262,terrencejones
182,Dekker,Sam,SF,HOU,2015,1720520,samdekker
183,Motiejunas,Donatas,PF,HOU,2015,1639061,donatasmotiejunas
184,Capela,Clint,C,HOU,2015,1515672,clintcapela
185,Smith,Josh,SF,HOU,2015,1499187,joshsmith
186,Terry,Jason,SG,HOU,2015,1499187,jasonterry
187,Harrell,Montrezl,PF,HOU,2015,1045000,montrezlharrell
188,Beasley,Michael,SF,HOU,2015,855069,michaelbeasley
189,Goudelock,Andrew,PG,HOU,2015,200600,andrewgoudelock
190,George,Paul,SF,IND,2015,18314532,paulgeorge
191,Ellis,Monta,SG,IND,2015,10995250,montaellis
192,Hill,George,PG,IND,2015,8000000,georgehill
193,Stuckey,Rodney,PG,IND,2015,7000000,rodneystuckey
194,Miles,C.J.,SG,IND,2015,4488838,cjmiles
195,Allen,LaVoy,PF,IND,2015,4025000,lavoyallen
196,Hill,Jordan,C,IND,2015,4000000,jordanhill
197,Mahinmi,Ian,C,IND,2015,4000000,ianmahinmi
198,Turner,Myles,C,IND,2015,2700451,mylesturner
199,Hill,Solomon,SF,IND,2015,1302800,solomonhill
200,RobinsonIII,Glen,SG,IND,2015,1080333,glenrobinsoniii
201,Young,Joseph,PG,IND,2015,1075000,josephyoung
202,Christmas,Rakeem,PF,IND,2015,1052342,rakeemchristmas
203,Whittington,Shayne,PF,IND,2015,912745,shaynewhittington
204,Lawson,Ty,PG,IND,2015,265058,tylawson
205,Johnson,Orlando,SG,IND,2015,5572,orlandojohnson
206,Jordan,DeAndre,C,LAC,2015,21904013,deandrejordan
207,Paul,Chris,PG,LAC,2015,21468695,chrispaul
208,Griffin,Blake,PF,LAC,2015,18907725,blakegriffin
209,Green,Jeff,SF,LAC,2015,8800000,jeffgreen
210,Redick,J.J.,SG,LAC,2015,6938750,jjredick
211,Crawford,Jamal,SG,LAC,2015,5337500,jamalcrawford
212,Pierce,Paul,SF,LAC,2015,3527920,paulpierce
213,Rivers,Austin,SG,LAC,2015,3227451,austinrivers
214,Richard,Luc,SF,LAC,2015,1270964,lucrichard
215,Aldrich,Cole,C,LAC,2015,1163944,colealdrich
216,Johnson,Wesley,SG,LAC,2015,1163944,wesleyjohnson
217,Wilcox,C.J.,SG,LAC,2015,1159680,cjwilcox
218,Prigioni,Pablo,PG,LAC,2015,981348,pabloprigioni
219,Dawson,Brandon,SF,LAC,2015,699865,brandondawson
220,Smith,Josh,SF,LAC,2015,456921,joshsmith
221,Ayres,Jeff,PF,LAC,2015,187750,jeffayres
222,Ayres,Jeff,PF,LAC,2015,64741,jeffayres
223,Ayres,Jeff,PF,LAC,2015,6474,jeffayres
224,Stepheson,Alex,PF,LAC,2015,3089,alexstepheson
225,Stepheson,Alex,PF,LAC,2015,3089,alexstepheson
226,Bryant,Kobe,SF,LAL,2015,24250000,kobebryant
227,Hibbert,Roy,C,LAL,2015,14610937,royhibbert
228,Williams,Louis,SG,LAL,2015,7000000,louiswilliams
229,Russell,D'Angelo,PG,LAL,2015,5332760,dangelorussell
230,Young,Nick,SF,LAL,2015,5331544,nickyoung
231,Randle,Julius,PF,LAL,2015,3386491,juliusrandle
232,Bass,Brandon,PF,LAL,2015,3067500,brandonbass
233,Kelly,Ryan,PF,LAL,2015,1687125,ryankelly
234,WorldPeace,Metta,SF,LAL,2015,1499187,mettaworldpeace
235,NanceJr.,Larry,PF,LAL,2015,1207640,larrynance
236,Sacre,Robert,C,LAL,2015,895154,robertsacre
237,Brown,Anthony,SF,LAL,2015,863127,anthonybrown
238,Clarkson,Jordan,SG,LAL,2015,676198,jordanclarkson
239,Black,Tarik,C,LAL,2015,676198,tarikblack
240,Huertas,Marcelo,PG,LAL,2015,525093,marcelohuertas
241,Gasol,Marc,C,MEM,2015,22642350,marcgasol
242,Randolph,Zach,PF,MEM,2015,10000000,zachrandolph
243,Stephenson,Lance,SF,MEM,2015,9000000,lancestephenson
244,Conley,Mike,PG,MEM,2015,8000000,mikeconley
245,Wright,Brandan,PF,MEM,2015,5709880,brandanwright
246,Andersen,Chris,PF,MEM,2015,5187500,chrisandersen
247,Allen,Tony,SG,MEM,2015,5000000,tonyallen
248,Carter,Vince,SG,MEM,2015,4088019,vincecarter
249,Barnes,Matt,SF,MEM,2015,3396250,mattbarnes
250,Adams,Jordan,SG,MEM,2015,1404600,jordanadams
251,Martin,Jarell,PF,MEM,2015,1286200,jarellmartin
252,Hairston,P.J.,SG,MEM,2015,1175580,pjhairston
253,Green,JaMychal,PF,MEM,2015,653262,jamychalgreen
254,Udrih,Beno,PG,MEM,2015,191512,benoudrih
255,Farmar,Jordan,PG,MEM,2015,119660,jordanfarmar
256,Stokes,Jarnell,PF,MEM,2015,74564,jarnellstokes
257,Munford,Xavier,PG,MEM,2015,21621,xaviermunford
258,Cotton,Bryce,PG,MEM,2015,14913,brycecotton
259,Hollins,Ryan,C,MEM,2015,8017,ryanhollins
260,Hollins,Ryan,C,MEM,2015,8017,ryanhollins
261,Farmar,Jordan,PG,MEM,2015,7977,jordanfarmar
262,Williams,Elliot,SG,MEM,2015,5773,elliotwilliams
263,McCallum,Ray,PG,MEM,2015,5572,raymccallum
264,Cotton,Bryce,PG,MEM,2015,4971,brycecotton
265,Munford,Xavier,PG,MEM,2015,3089,xaviermunford
266,Munford,Xavier,PG,MEM,2015,3089,xaviermunford
267,Stepheson,Alex,PF,MEM,2015,3089,alexstepheson
268,Weber,Briante,SG,MEM,2015,3089,brianteweber
269,Bosh,Chris,PF,MIA,2015,23741060,chrisbosh
270,Wade,Dwyane,SG,MIA,2015,20000000,dwyanewade
271,Dragic,Goran,PG,MIA,2015,17000450,gorandragic
272,Deng,Luol,SF,MIA,2015,9933037,luoldeng
273,McRoberts,Josh,PF,MIA,2015,5663088,joshmcroberts
274,Winslow,Justise,SF,MIA,2015,2807282,justisewinslow
275,Haslem,Udonis,PF,MIA,2015,2793470,udonishaslem
276,Dragic,Zoran,SG,MIA,2015,1500000,zorandragic
277,Stoudemire,Amar'e,PF,MIA,2015,1499187,amarestoudemire
278,Green,Gerald,SG,MIA,2015,1356146,geraldgreen
279,Napier,Shabazz,PG,MIA,2015,1294440,shabazznapier
280,Weber,Briante,SG,MIA,2015,950869,brianteweber
281,Whiteside,Hassan,C,MIA,2015,875615,hassanwhiteside
282,Richardson,Josh,SG,MIA,2015,804825,joshrichardson
283,Johnson,Tyler,SG,MIA,2015,522505,tylerjohnson
284,Johnson,Joe,SF,MIA,2015,414481,joejohnson
285,Chalmers,Mario,PG,MIA,2015,379412,mariochalmers
286,Ennis,James,SF,MIA,2015,74564,jamesennis
287,Roberts,Brian,PG,MIA,2015,33588,brianroberts
288,Wright,Dorell,SF,MIA,2015,17637,dorellwright
289,Monroe,Greg,C,MIL,2015,17145838,gregmonroe
290,Middleton,Khris,SF,MIL,2015,14000000,khrismiddleton
291,Mayo,O.J.,SG,MIL,2015,8000000,ojmayo
292,Parker,Jabari,PF,MIL,2015,7413237,jabariparker
293,Vasquez,Greivis,PG,MIL,2015,6500000,greivisvasquez
294,Henson,John,PF,MIL,2015,3183295,johnhenson
295,Bayless,Jerryd,PG,MIL,2015,3000000,jerrydbayless
296,Antetokounmpo,Giannis,SF,MIL,2015,2871714,giannisantetokounmpo
297,Carter-Williams,Michael,PG,MIL,2015,2520882,michaelcarterwilliams
298,Vaughn,Rashad,SG,MIL,2015,1811040,rashadvaughn
299,Ennis,Tyler,PG,MIL,2015,1662320,tylerennis
300,Plumlee,Miles,C,MIL,2015,1368493,milesplumlee
301,Inglis,Damien,SF,MIL,2015,885144,damieninglis
302,O'Bryant,Johnny,C,MIL,2015,808497,johnnyobryant
303,Copeland,Chris,SF,MIL,2015,805000,chriscopeland
304,Novak,Steve,SF,MIL,2015,424903,stevenovak
305,Cunningham,Jared,SG,MIL,2015,5773,jaredcunningham
306,Rubio,Ricky,PG,MIN,2015,13750000,rickyrubio
307,Pekovic,Nikola,C,MIN,2015,12000000,nikolapekovic
308,Garnett,Kevin,PF,MIN,2015,8250000,kevingarnett
309,Wiggins,Andrew,SF,MIN,2015,6212561,andrewwiggins
310,Towns,Karl-Anthony,C,MIN,2015,5960200,karlanthonytowns
311,Bjelica,Nemanja,PF,MIN,2015,3900000,nemanjabjelica
312,LaVine,Zach,SG,MIN,2015,2411825,zachlavine
313,Muhammad,Shabazz,SF,MIN,2015,2240575,shabazzmuhammad
314,Payne,Adreian,PF,MIN,2015,1938800,adreianpayne
315,Dieng,Gorgui,PF,MIN,2015,1647336,gorguidieng
316,Prince,Tayshaun,SF,MIN,2015,1499187,tayshaunprince
317,Jones,Tyus,PG,MIN,2015,1339720,tyusjones
318,Rudez,Damjan,SF,MIN,2015,1124750,damjanrudez
319,Smith,Greg,C,MIN,2015,635265,gregsmith
320,Smith,Greg,C,MIN,2015,5973,gregsmith
321,Gordon,Eric,SG,NOP,2015,14591391,ericgordon
322,Asik,Omer,C,NOP,2015,11595505,omerasik
323,Evans,Tyreke,SF,NOP,2015,11000001,tyrekeevans
324,Holiday,Jrue,PG,NOP,2015,10250001,jrueholiday
325,Anderson,Ryan,PF,NOP,2015,8500000,ryananderson
326,Davis,Anthony,PF,NOP,2015,5799503,anthonydavis
327,Ajinca,Alexis,C,NOP,2015,5050000,alexisajinca
328,Pondexter,Quincy,SF,NOP,2015,3500000,quincypondexter
329,Cole,Norris,PG,NOP,2015,3036927,norriscole
330,Cunningham,Dante,PF,NOP,2015,2978250,dantecunningham
331,Perkins,Kendrick,C,NOP,2015,1499187,kendrickperkins
332,Gee,Alonzo,SF,NOP,2015,1349700,alonzogee
333,Douglas,Toney,SG,NOP,2015,1240153,toneydouglas
334,Babbitt,Luke,SF,NOP,2015,1163944,lukebabbitt
335,Dejean-Jones,Bryce,PG,NOP,2015,686422,brycedejeanjones
336,Hamilton,Jordan,SF,NOP,2015,59731,jordanhamilton
337,Frazier,Tim,PG,NOP,2015,24855,timfrazier
338,Ennis,James,SF,NOP,2015,24855,jamesennis
339,Hamilton,Jordan,SF,NOP,2015,5973,jordanhamilton
340,Ennis,James,SF,NOP,2015,4971,jamesennis
341,Frazier,Tim,PG,NOP,2015,4971,timfrazier
342,Harper,Justin,SF,NOP,2015,4971,justinharper
343,Dejean-Jones,Bryce,PG,NOP,2015,3089,brycedejeanjones
344,Dejean-Jones,Bryce,PG,NOP,2015,3089,brycedejeanjones
345,Anthony,Carmelo,SF,NYK,2015,24812936,carmeloanthony
346,Rose,Derrick,PG,NYK,2015,18862876,derrickrose
347,Lopez,Robin,C,NYK,2015,12650000,robinlopez
348,Afflalo,Arron,SG,NYK,2015,8000000,arronafflalo
349,Calderon,Jose,PG,NYK,2015,7402812,josecalderon
350,Porzingis,Kristaps,PF,NYK,2015,4662524,kristapsporzingis
351,Williams,Derrick,PF,NYK,2015,4499000,derrickwilliams
352,O'Quinn,Kyle,C,NYK,2015,4003125,kyleoquinn
353,Seraphin,Kevin,PF,NYK,2015,2814000,kevinseraphin
354,Thomas,Lance,SF,NYK,2015,1636842,lancethomas
355,Amundson,Louis,PF,NYK,2015,1635476,louisamundson
356,Grant,Jerian,PG,NYK,2015,1572360,jeriangrant
357,Vujacic,Sasha,SG,NYK,2015,1356146,sashavujacic
358,Holiday,Justin,SG,NYK,2015,981486,justinholiday
359,Early,Cleanthony,SF,NYK,2015,676198,cleanthonyearly
360,Galloway,Langston,PG,NYK,2015,540411,langstongalloway
361,Fredette,Jimmer,PG,NYK,2015,5973,jimmerfredette
362,Antetokounmpo,Thanasis,SF,NYK,2015,3089,thanasisantetokounmpo
363,Durant,Kevin,SF,OKC,2015,17832627,kevindurant
364,Kanter,Enes,PF,OKC,2015,17515007,eneskanter
365,Westbrook,Russell,PG,OKC,2015,15719062,russellwestbrook
366,Ibaka,Serge,PF,OKC,2015,12350000,sergeibaka
367,Singler,Kyle,SF,OKC,2015,4750000,kylesingler
368,Waiters,Dion,SG,OKC,2015,4205318,dionwaiters
369,Collison,Nick,PF,OKC,2015,3750000,nickcollison
370,Morrow,Anthony,SG,OKC,2015,3344000,anthonymorrow
371,Foye,Randy,SG,OKC,2015,3045000,randyfoye
372,Adams,Steven,C,OKC,2015,2423849,stevenadams
373,Payne,Cameron,PG,OKC,2015,2112480,cameronpayne
374,McGary,Mitch,PF,OKC,2015,1463040,mitchmcgary
375,Roberson,Andre,SG,OKC,2015,1323828,andreroberson
376,Huestis,Josh,SF,OKC,2015,1191520,joshhuestis
377,Mohammed,Nazr,C,OKC,2015,352750,nazrmohammed
378,Vucevic,Nikola,C,ORL,2015,13250000,nikolavucevic
379,Jennings,Brandon,PG,ORL,2015,8000000,brandonjennings
380,Ilyasova,Ersan,SF,ORL,2015,8000000,ersanilyasova
381,Oladipo,Victor,SG,ORL,2015,5371860,victoroladipo
382,Watson,C.J.,PG,ORL,2015,5000000,cjwatson
383,Gordon,Aaron,SF,ORL,2015,4504865,aarongordon
384,Smith,Jason,PF,ORL,2015,4300000,jasonsmith
385,Hezonja,Mario,SF,ORL,2015,3909880,mariohezonja
386,Payton,Elfrid,PG,ORL,2015,2712375,elfridpayton
387,Ilyasova,Ersan,SF,ORL,2015,2648824,ersanilyasova
388,Nicholson,Andrew,PF,ORL,2015,1706648,andrewnicholson
389,Fournier,Evan,SG,ORL,2015,1639061,evanfournier
390,Napier,Shabazz,PG,ORL,2015,1561140,shabazznapier
391,Cunningham,Jared,SG,ORL,2015,981348,jaredcunningham
392,DevynMarble,Roy,SF,ORL,2015,903456,roydevynmarble
393,Dedmon,Dewayne,C,ORL,2015,687919,dewaynededmon
394,Appling,Keith,PG,ORL,2015,3089,keithappling
395,Appling,Keith,PG,ORL,2015,3089,keithappling
396,Landry,Carl,PF,PHI,2015,6500000,carllandry
397,Embiid,Joel,C,PHI,2015,4995257,joelembiid
398,Okafor,Jahlil,C,PHI,2015,4788880,jahlilokafor
399,Noel,Nerlens,C,PHI,2015,3582433,nerlensnoel
400,Stauskas,Nik,SG,PHI,2015,3103867,nikstauskas
401,Marshall,Kendall,PG,PHI,2015,2000000,kendallmarshall
402,Covington,Robert,SF,PHI,2015,1148232,robertcovington
403,Smith,Ishmael,PG,PHI,2015,1100602,ishmaelsmith
404,Holmes,Richaun,PF,PHI,2015,1038249,richaunholmes
405,Grant,Jerami,SF,PHI,2015,903456,jeramigrant
406,Brand,Elton,PF,PHI,2015,890693,eltonbrand
407,Thompson,Hollis,SG,PHI,2015,817409,hollisthompson
408,McConnell,T.J.,PG,PHI,2015,804825,tjmcconnell
409,Canaan,Isaiah,PG,PHI,2015,778091,isaiahcanaan
410,Wood,Christian,PF,PHI,2015,21621,christianwood
411,Wood,Christian,PF,PHI,2015,3089,christianwood
412,Wood,Christian,PF,PHI,2015,3089,christianwood
413,Bledsoe,Eric,PG,PHX,2015,14000000,ericbledsoe
414,Knight,Brandon,PG,PHX,2015,14000000,brandonknight
415,Chandler,Tyson,C,PHX,2015,13000000,tysonchandler
416,Teletovic,Mirza,PF,PHX,2015,5500000,mirzateletovic
417,Tucker,P.J.,SF,PHX,2015,5500000,pjtucker
418,Morris,Markieff,PF,PHX,2015,5411765,markieffmorris
419,Len,Alex,C,PHX,2015,3943345,alexlen
420,Warren,T.J.,SF,PHX,2015,2319013,tjwarren
421,Booker,Devin,SG,PHX,2015,2223600,devinbooker
422,Price,Ronnie,PG,PHX,2015,1499187,ronnieprice
423,Goodwin,Archie,SG,PHX,2015,1357732,archiegoodwin
424,Jenkins,John,SG,PHX,2015,1070434,johnjenkins
425,Leuer,Jon,PF,PHX,2015,967500,jonleuer
426,Williams,Alan,PF,PHX,2015,479017,alanwilliams
427,Budinger,Chase,SF,PHX,2015,258082,chasebudinger
428,Brown,Lorenzo,PG,PHX,2015,5572,lorenzobrown
429,Johnson,Orlando,SG,PHX,2015,5572,orlandojohnson
430,Pressey,Phil,PG,PHX,2015,5572,philpressey
431,Pressey,Phil,PG,PHX,2015,5572,philpressey
432,Brown,Lorenzo,PG,PHX,2015,5572,lorenzobrown
433,Jefferson,Cory,PF,PHX,2015,4971,coryjefferson
