,last name,first name,position,team,year,average salary,name
46,Thornton,Marcus,SG,BKN,2013,7787500,marcusthornton
47,Kirilenko,Andrei,SF,BKN,2013,3254618,andreikirilenko
48,Teletovic,Mirza,PF,BKN,2013,3229050,mirzateletovic
49,Plumlee,Mason,C,BKN,2013,1599943,masonplumlee
50,Blatche,Andray,C,BKN,2013,1406555,andrayblatche
51,Livingston,Shaun,PG,BKN,2013,1272279,shaunlivingston
52,Teague,Marquis,PG,BKN,2013,1017547,marquisteague
53,Anderson,Alan,SG,BKN,2013,1005646,alananderson
54,Gutierrez,Jorge,PG,BKN,2013,437075,jorgegutierrez
55,Collins,Jason,C,BKN,2013,271669,jasoncollins
56,Collins,Jason,C,BKN,2013,8232,jasoncollins
57,Collins,Jason,C,BKN,2013,8232,jasoncollins
58,Gutierrez,Jorge,PG,BKN,2013,2883,jorgegutierrez
59,Gutierrez,Jorge,PG,BKN,2013,2883,jorgegutierrez
60,Jefferson,Al,C,CHA,2013,13500000,aljefferson
61,Thomas,Tyrus,PF,CHA,2013,9041323,tyrusthomas
62,Henderson,Gerald,SG,CHA,2013,6000000,geraldhenderson
63,Kidd-Gilchrist,Michael,SF,CHA,2013,5190231,michaelkiddgilchrist
64,Zeller,Cody,PF,CHA,2013,4352528,codyzeller
65,Haywood,Brendan,C,CHA,2013,4209047,brendanhaywood
66,Ridnour,Luke,PG,CHA,2013,4000000,lukeridnour
67,Neal,Gary,PG,CHA,2013,3250000,garyneal
68,Biyombo,Bismack,PF,CHA,2013,3161320,bismackbiyombo
69,McRoberts,Josh,PF,CHA,2013,2711670,joshmcroberts
70,Walker,Kemba,PG,CHA,2013,2664793,kembawalker
71,Pargo,Jannero,PG,CHA,2013,1399507,janneropargo
72,Tolliver,Anthony,PF,CHA,2013,1027424,anthonytolliver
73,Taylor,Jeff,SG,CHA,2013,759705,jefftaylor
74,Douglas-Roberts,Chris,SG,CHA,2013,708142,chrisdouglasroberts
75,White,D.J.,PF,CHA,2013,42306,djwhite
76,White,D.J.,PF,CHA,2013,6044,djwhite
77,White,D.J.,PF,CHA,2013,6044,djwhite
78,Hamilton,Justin,C,CHA,2013,2883,justinhamilton
79,Rose,Derrick,PG,CHI,2013,18862876,derrickrose
80,Boozer,Carlos,PF,CHI,2013,15000000,carlosboozer
81,Noah,Joakim,C,CHI,2013,12000000,joakimnoah
82,Gibson,Taj,PF,CHI,2013,8250000,tajgibson
83,Hinrich,Kirk,SG,CHI,2013,4000000,kirkhinrich
84,Dunleavy,Mike,SF,CHI,2013,3254618,mikedunleavy
85,Snell,Tony,SF,CHI,2013,1696412,tonysnell
86,Mohammed,Nazr,C,CHI,2013,1399507,nazrmohammed
87,Butler,Jimmy,SG,CHI,2013,1302377,jimmybutler
88,Augustin,D.J.,PG,CHI,2013,755459,djaugustin
89,James,Mike,PG,CHI,2013,753059,mikejames
90,Brewer,Ronnie,SF,CHI,2013,690039,ronniebrewer
91,Amundson,Louis,PF,CHI,2013,679570,louisamundson
92,Smith,Greg,C,CHI,2013,481884,gregsmith
93,Fredette,Jimmer,PG,CHI,2013,239279,jimmerfredette
94,James,Mike,PG,CHI,2013,8232,mikejames
95,Martin,Cartier,PF,CHI,2013,6044,cartiermartin
96,Martin,Cartier,PF,CHI,2013,6044,cartiermartin
97,Varnado,Jarvis,PF,CHI,2013,4640,jarvisvarnado
98,Deng,Luol,SF,CLE,2013,11834238,luoldeng
99,Varejao,Anderson,PF,CLE,2013,8050000,andersonvarejao
100,Hawes,Spencer,PF,CLE,2013,6550000,spencerhawes
101,Jack,Jarrett,PG,CLE,2013,6300000,jarrettjack
102,Irving,Kyrie,PG,CLE,2013,5799503,kyrieirving
103,Bennett,Anthony,PF,CLE,2013,5563920,anthonybennett
104,Thompson,Tristan,C,CLE,2013,4205318,tristanthompson
105,Waiters,Dion,SG,CLE,2013,4205318,dionwaiters
106,Gee,Alonzo,SF,CLE,2013,3250000,alonzogee
107,Miles,C.J.,SG,CLE,2013,2225000,cjmiles
108,Zeller,Tyler,C,CLE,2013,1879324,tylerzeller
109,Karasev,Sergey,SG,CLE,2013,1533840,sergeykarasev
110,Hopson,Scotty,SF,CLE,2013,1419639,scottyhopson
111,Felix,Carrick,SG,CLE,2013,822364,carrickfelix
112,Dellavedova,Matthew,PG,CLE,2013,653331,matthewdellavedova
113,Curry,Seth,SG,CLE,2013,2883,sethcurry
114,Edwards,Shane,SF,CLE,2013,2883,shaneedwards
115,Onuaku,Arinze,PF,CLE,2013,2883,arinzeonuaku
116,Onuaku,Arinze,PF,CLE,2013,2883,arinzeonuaku
117,Nowitzki,Dirk,PF,DAL,2013,20000000,dirknowitzki
118,Ellis,Monta,SG,DAL,2013,8360000,montaellis
119,Marion,Shawn,SF,DAL,2013,8003842,shawnmarion
120,Calderon,Jose,PG,DAL,2013,7250000,josecalderon
121,Haywood,Brendan,C,DAL,2013,7023500,brendanhaywood
122,Wright,Brandan,PF,DAL,2013,5000000,brandanwright
123,Dalembert,Samuel,C,DAL,2013,3784015,samueldalembert
124,Carter,Vince,SG,DAL,2013,3090000,vincecarter
125,Ellington,Wayne,SG,DAL,2013,2711670,wayneellington
126,Larkin,Shane,PG,DAL,2013,1571520,shanelarkin
127,Harris,Devin,PG,DAL,2013,1265977,devinharris
128,Blair,DeJaun,C,DAL,2013,947907,dejaunblair
129,Ledo,Ricky,SG,DAL,2013,830864,rickyledo
130,James,Bernard,C,DAL,2013,788872,bernardjames
131,Crowder,Jae,SF,DAL,2013,768202,jaecrowder
132,Mekel,Gal,PG,DAL,2013,751313,galmekel
133,Lawson,Ty,PG,DEN,2013,12000000,tylawson
134,McGee,JaVale,C,DEN,2013,11000000,javalemcgee
135,Gallinari,Danilo,SF,DEN,2013,10500000,danilogallinari
136,Chandler,Wilson,SF,DEN,2013,6344163,wilsonchandler
137,Hickson,J.J,PF,DEN,2013,5381750,jjhickson
138,Arthur,Darrell,PF,DEN,2013,4837500,darrellarthur
139,Mozgov,Timofey,C,DEN,2013,4666667,timofeymozgov
140,Vesely,Jan,SF,DEN,2013,3202960,janvesely
141,Foye,Randy,SG,DEN,2013,3045000,randyfoye
142,Robinson,Nate,PG,DEN,2013,2061360,naterobinson
143,Randolph,Anthony,PF,DEN,2013,1750000,anthonyrandolph
144,Fournier,Evan,SG,DEN,2013,1639061,evanfournier
145,Faried,Kenneth,PF,DEN,2013,1545842,kennethfaried
146,Brooks,Aaron,PG,DEN,2013,947907,aaronbrooks
147,Miller,Quincy,SF,DEN,2013,725906,quincymiller
148,Smith,Josh,SF,DET,2013,13500000,joshsmith
149,Stuckey,Rodney,PG,DET,2013,8500000,rodneystuckey
150,Jennings,Brandon,PG,DET,2013,8000000,brandonjennings
151,Villanueva,Charlie,PF,DET,2013,7540000,charlievillanueva
152,Jerebko,Jonas,PF,DET,2013,4500000,jonasjerebko
153,Monroe,Greg,C,DET,2013,3277524,gregmonroe
154,Caldwell-Pope,Kentavious,SG,DET,2013,2998910,kentaviouscaldwellpope
155,Bynum,Will,PG,DET,2013,2853126,willbynum
156,Drummond,Andre,C,DET,2013,2664793,andredrummond
157,Billups,Chauncey,PG,DET,2013,2500000,chaunceybillups
158,Datome,Luigi,SF,DET,2013,1750000,luigidatome
159,Singler,Kyle,SF,DET,2013,1045000,kylesingler
160,Harrellson,Josh,PF,DET,2013,916228,joshharrellson
161,Mitchell,Tony,PF,DET,2013,754586,tonymitchell
162,Siva,Peyton,PG,DET,2013,653331,peytonsiva
163,Lee,David,PF,GSW,2013,13256280,davidlee
164,Bogut,Andrew,C,GSW,2013,12000000,andrewbogut
165,Iguodala,Andre,SG,GSW,2013,12000000,andreiguodala
166,Curry,Stephen,PG,GSW,2013,11000000,stephencurry
167,Blake,Steve,PG,GSW,2013,4000000,steveblake
168,Speights,Marreese,C,GSW,2013,3657500,marreesespeights
169,Thompson,Klay,SG,GSW,2013,2435620,klaythompson
170,Barnes,Harrison,SF,GSW,2013,2192970,harrisonbarnes
171,O'Neal,Jermaine,C,GSW,2013,2000000,jermaineoneal
172,Crawford,Jordan,SG,GSW,2013,1380965,jordancrawford
173,Ezeli,Festus,C,GSW,2013,1302377,festusezeli
174,Nedovic,Nemanja,PG,GSW,2013,1080480,nemanjanedovic
175,Green,Draymond,PF,GSW,2013,880248,draymondgreen
176,Kuzmic,Ognjen,C,GSW,2013,653331,ognjenkuzmic
177,Armstrong,Hilton,C,GSW,2013,42306,hiltonarmstrong
178,Armstrong,Hilton,C,GSW,2013,6044,hiltonarmstrong
179,Howard,Dwight,C,HOU,2013,21897818,dwighthoward
180,Harden,James,SG,HOU,2013,15756438,jamesharden
181,Asik,Omer,C,HOU,2013,8374646,omerasik
182,Lin,Jeremy,PG,HOU,2013,8374646,jeremylin
183,Scola,Luis,PF,HOU,2013,5724622,luisscola
184,Jones,Terrence,PF,HOU,2013,1786262,terrencejones
185,Motiejunas,Donatas,PF,HOU,2013,1639061,donatasmotiejunas
186,Garcia,Francisco,SG,HOU,2013,1291393,franciscogarcia
187,Hamilton,Jordan,SF,HOU,2013,1121560,jordanhamilton
188,Casspi,Omri,SF,HOU,2013,1005646,omricasspi
189,Parsons,Chandler,SF,HOU,2013,832965,chandlerparsons
190,Canaan,Isaiah,PG,HOU,2013,778091,isaiahcanaan
191,Covington,Robert,SF,HOU,2013,751313,robertcovington
192,Powell,Josh,PF,HOU,2013,662122,joshpowell
193,Beverley,Patrick,PG,HOU,2013,661830,patrickbeverley
194,Daniels,Troy,SG,HOU,2013,158588,troydaniels
195,Pittman,Dexter,C,HOU,2013,37722,dexterpittman
196,Hibbert,Roy,C,IND,2013,14610937,royhibbert
197,West,David,PF,IND,2013,12200000,davidwest
198,Hill,George,PG,IND,2013,8000000,georgehill
199,Turner,Evan,SF,IND,2013,5380877,evanturner
200,Scola,Luis,PF,IND,2013,4508504,luisscola
201,Mahinmi,Ian,C,IND,2013,4000000,ianmahinmi
202,Copeland,Chris,SF,IND,2013,3067500,chriscopeland
203,Allen,LaVoy,PF,IND,2013,3030000,lavoyallen
204,George,Paul,SF,IND,2013,2625256,paulgeorge
205,Watson,C.J.,PG,IND,2013,2046500,cjwatson
206,Butler,Rasual,SF,IND,2013,1399507,rasualbutler
207,Hill,Solomon,SF,IND,2013,1302800,solomonhill
208,Bynum,Andrew,C,IND,2013,1000000,andrewbynum
209,Sloan,Donald,PG,IND,2013,916228,donaldsloan
210,Stephenson,Lance,SF,IND,2013,837500,lancestephenson
211,Paul,Chris,PG,LAC,2013,21468695,chrispaul
212,Griffin,Blake,PF,LAC,2013,18907725,blakegriffin
213,Jordan,DeAndre,C,LAC,2013,10759764,deandrejordan
214,Redick,J.J.,SG,LAC,2013,6938750,jjredick
215,Crawford,Jamal,SG,LAC,2013,5337500,jamalcrawford
216,Dudley,Jared,PF,LAC,2013,4250000,jareddudley
217,Barnes,Matt,SF,LAC,2013,3396250,mattbarnes
218,Collison,Darren,PG,LAC,2013,1942750,darrencollison
219,Bullock,Reggie,SF,LAC,2013,1464451,reggiebullock
220,Green,Willie,SF,LAC,2013,1407666,williegreen
221,Hollins,Ryan,C,LAC,2013,1186459,ryanhollins
222,Granger,Danny,SF,LAC,2013,837131,dannygranger
223,Davis,Glen,PF,LAC,2013,783290,glendavis
224,Turkoglu,Hedo,SF,LAC,2013,749148,hedoturkoglu
225,Vujacic,Sasha,SG,LAC,2013,6979,sashavujacic
226,Morris,Darius,PG,LAC,2013,5202,dariusmorris
227,Morris,Darius,PG,LAC,2013,5202,dariusmorris
228,Wayns,Maalik,PG,LAC,2013,4640,maalikwayns
229,Bryant,Kobe,SF,LAL,2013,27849149,kobebryant
230,Gasol,Pau,PF,LAL,2013,19000000,paugasol
231,Nash,Steve,PG,LAL,2013,9300500,stevenash
232,WorldPeace,Metta,SF,LAL,2013,7325891,mettaworldpeace
233,Hill,Jordan,C,LAL,2013,3500000,jordanhill
234,Kaman,Chris,C,LAL,2013,3183000,chriskaman
235,Meeks,Jodie,SG,LAL,2013,1525000,jodiemeeks
236,Young,Nick,SF,LAL,2013,1167464,nickyoung
237,Brooks,MarShon,SG,LAL,2013,1144662,marshonbrooks
238,Farmar,Jordan,PG,LAL,2013,1106942,jordanfarmar
239,Henry,Xavier,SG,LAL,2013,916099,xavierhenry
240,Johnson,Wesley,SG,LAL,2013,916099,wesleyjohnson
241,Sacre,Robert,C,LAL,2013,895154,robertsacre
242,Kelly,Ryan,PF,LAL,2013,753331,ryankelly
243,Marshall,Kendall,PG,LAL,2013,731407,kendallmarshall
244,Bazemore,Kent,SF,LAL,2013,631238,kentbazemore
245,Williams,Shawne,SF,LAL,2013,6511,shawnewilliams
246,Harris,Manny,SG,LAL,2013,5202,mannyharris
247,Harris,Manny,SG,LAL,2013,5202,mannyharris
248,Randolph,Zach,PF,MEM,2013,16500000,zachrandolph
249,Gasol,Marc,C,MEM,2013,14375941,marcgasol
250,Conley,Mike,PG,MEM,2013,8000000,mikeconley
251,Prince,Tayshaun,SF,MEM,2013,7000000,tayshaunprince
252,Lee,Courtney,SG,MEM,2013,5337500,courtneylee
253,Allen,Tony,SG,MEM,2013,5000000,tonyallen
254,Koufos,Kosta,C,MEM,2013,3000000,kostakoufos
255,Davis,Ed,PF,MEM,2013,2335775,eddavis
256,Pondexter,Quincy,SF,MEM,2013,1421720,quincypondexter
257,Miller,Mike,SG,MEM,2013,1399507,mikemiller
258,Udrih,Beno,PG,MEM,2013,1272279,benoudrih
259,Leuer,Jon,PF,MEM,2013,967500,jonleuer
260,Franklin,Jamaal,SG,MEM,2013,766253,jamaalfranklin
261,Johnson,James,PF,MEM,2013,680263,jamesjohnson
262,Calathes,Nick,SG,MEM,2013,653331,nickcalathes
263,Morris,Darius,PG,MEM,2013,5202,dariusmorris
264,Bosh,Chris,PF,MIA,2013,18306250,chrisbosh
265,James,LeBron,SF,MIA,2013,18306250,lebronjames
266,Wade,Dwyane,SG,MIA,2013,17864333,dwyanewade
267,Miller,Mike,SG,MIA,2013,6400000,mikemiller
268,Haslem,Udonis,PF,MIA,2013,4060000,udonishaslem
269,Chalmers,Mario,PG,MIA,2013,4000000,mariochalmers
270,Allen,Ray,SG,MIA,2013,3159525,rayallen
271,Battier,Shane,SF,MIA,2013,3135000,shanebattier
272,Douglas,Toney,SG,MIA,2013,1600000,toneydouglas
273,Jones,James,SG,MIA,2013,1500000,jamesjones
274,Andersen,Chris,PF,MIA,2013,1423999,chrisandersen
275,Lewis,Rashard,PF,MIA,2013,1375844,rashardlewis
276,Cole,Norris,PG,MIA,2013,1082560,norriscole
277,Beasley,Michael,SF,MIA,2013,1027424,michaelbeasley
278,Oden,Greg,C,MIA,2013,1027424,gregoden
279,Hamilton,Justin,C,MIA,2013,457259,justinhamilton
280,Liggins,DeAndre,SG,MIA,2013,5202,deandreliggins
281,Liggins,DeAndre,SG,MIA,2013,5202,deandreliggins
282,Mayo,O.J.,SG,MIL,2013,8000000,ojmayo
283,Ilyasova,Ersan,SF,MIL,2013,8000000,ersanilyasova
284,Gooden,Drew,PF,MIL,2013,6687400,drewgooden
285,Pachulia,Zaza,C,MIL,2013,5200000,zazapachulia
286,Sessions,Ramon,PG,MIL,2013,5000000,ramonsessions
287,Udoh,Ekpe,PF,MIL,2013,3588607,ekpeudoh
288,Delfino,Carlos,SG,MIL,2013,3250000,carlosdelfino
289,Henson,John,PF,MIL,2013,3183295,johnhenson
290,Knight,Brandon,PG,MIL,2013,2897459,brandonknight
291,Antetokounmpo,Giannis,SF,MIL,2013,2871714,giannisantetokounmpo
292,Sanders,Larry,C,MIL,2013,2159752,larrysanders
293,Raduljica,Miroslav,C,MIL,2013,1522500,miroslavraduljica
294,Adrien,Jeff,SF,MIL,2013,784728,jeffadrien
295,Wolters,Nate,PG,MIL,2013,754586,natewolters
296,Middleton,Khris,SF,MIL,2013,725906,khrismiddleton
297,Wright,Chris,SF,MIL,2013,462262,chriswright
298,Wright,Chris,SF,MIL,2013,4640,chriswright
299,Wright,Chris,SF,MIL,2013,4640,chriswright
300,Mitchell,Tony,PF,MIL,2013,2883,tonymitchell
301,Stephens,D.J.,SG,MIL,2013,2883,djstephens
302,Love,Kevin,PF,MIN,2013,15206485,kevinlove
303,Pekovic,Nikola,C,MIN,2013,12000000,nikolapekovic
304,Martin,Kevin,SG,MIN,2013,6938750,kevinmartin
305,Budinger,Chase,SF,MIN,2013,5000000,chasebudinger
306,Brewer,Corey,SG,MIN,2013,4702500,coreybrewer
307,Richard,Luc,SF,MIN,2013,4691288,lucrichard
308,Barea,Jose,PG,MIN,2013,4500000,josebarea
309,Rubio,Ricky,PG,MIN,2013,3836364,rickyrubio
310,Milicic,Darko,PF,MIN,2013,3491500,darkomilicic
311,Shved,Alexey,PG,MIN,2013,3150000,alexeyshved
312,Muhammad,Shabazz,SF,MIN,2013,2240575,shabazzmuhammad
313,Cunningham,Dante,PF,MIN,2013,2090000,dantecunningham
314,Dieng,Gorgui,PF,MIN,2013,1647336,gorguidieng
315,Turiaf,Ronny,C,MIN,2013,1500000,ronnyturiaf
316,Hummel,Robbie,SF,MIN,2013,490180,robbiehummel
317,Jeffers,Othyus,PG,MIN,2013,46816,othyusjeffers
318,Johnson,Joe,SF,NJN,2013,20609682,joejohnson
319,Williams,Deron,PG,NJN,2013,19754465,deronwilliams
320,Pierce,Paul,SF,NJN,2013,15333334,paulpierce
321,Lopez,Brook,C,NJN,2013,15206485,brooklopez
322,Garnett,Kevin,PF,NJN,2013,12000000,kevingarnett
323,Thornton,Marcus,SG,NJN,2013,7787500,marcusthornton
324,Kirilenko,Andrei,SF,NJN,2013,3254618,andreikirilenko
325,Teletovic,Mirza,PF,NJN,2013,3229050,mirzateletovic
326,Plumlee,Mason,C,NJN,2013,1599943,masonplumlee
327,Blatche,Andray,C,NJN,2013,1406555,andrayblatche
328,Livingston,Shaun,PG,NJN,2013,1272279,shaunlivingston
329,Teague,Marquis,PG,NJN,2013,1017547,marquisteague
330,Anderson,Alan,SG,NJN,2013,1005646,alananderson
331,Gutierrez,Jorge,PG,NJN,2013,437075,jorgegutierrez
332,Collins,Jason,C,NJN,2013,271669,jasoncollins
333,Collins,Jason,C,NJN,2013,8232,jasoncollins
334,Collins,Jason,C,NJN,2013,8232,jasoncollins
335,Gutierrez,Jorge,PG,NJN,2013,2883,jorgegutierrez
336,Gutierrez,Jorge,PG,NJN,2013,2883,jorgegutierrez
337,Gordon,Eric,SG,NOP,2013,14591391,ericgordon
338,Evans,Tyreke,SF,NOP,2013,11000001,tyrekeevans
339,Holiday,Jrue,PG,NOP,2013,10250001,jrueholiday
340,Anderson,Ryan,PF,NOP,2013,8500000,ryananderson
341,Davis,Anthony,PF,NOP,2013,5799503,anthonydavis
342,Aminu,Al-Farouq,SF,NOP,2013,3749602,alfarouqaminu
343,Smith,Jason,PF,NOP,2013,2500000,jasonsmith
344,Rivers,Austin,SG,NOP,2013,2339080,austinrivers
345,Morrow,Anthony,SG,NOP,2013,1086555,anthonymorrow
346,Ajinca,Alexis,C,NOP,2013,808482,alexisajinca
347,Babbitt,Luke,SF,NOP,2013,684540,lukebabbitt
348,Ely,Melvin,C,NOP,2013,673299,melvinely
349,Withey,Jeff,C,NOP,2013,653331,jeffwithey
350,Miller,Darius,SF,NOP,2013,631238,dariusmiller
351,Roberts,Brian,PG,NOP,2013,631238,brianroberts
352,Southerland,James,SF,NOP,2013,20184,jamessoutherland
353,Anthony,Carmelo,SF,NYK,2013,21388954,carmeloanthony
354,Stoudemire,Amar'e,PF,NYK,2013,19948799,amarestoudemire
355,Chandler,Tyson,C,NYK,2013,13852363,tysonchandler
356,Bargnani,Andrea,C,NYK,2013,10000000,andreabargnani
357,Smith,J.R.,SG,NYK,2013,5982375,jrsmith
358,Felton,Raymond,PG,NYK,2013,3715383,raymondfelton
359,Shumpert,Iman,SG,NYK,2013,1879324,imanshumpert
360,Prigioni,Pablo,PG,NYK,2013,1662961,pabloprigioni
361,HardawayJr.,Tim,SG,NYK,2013,1508381,timhardaway
362,Martin,Kenyon,PF,NYK,2013,1399507,kenyonmartin
363,Aldrich,Cole,C,NYK,2013,916099,colealdrich
364,Brown,Shannon,PG,NYK,2013,752852,shannonbrown
365,Tyler,Jeremy,PF,NYK,2013,752374,jeremytyler
366,Odom,Lamar,PF,NYK,2013,728361,lamarodom
367,Murry,Toure,SF,NYK,2013,490180,touremurry
368,Brown,Shannon,PG,NYK,2013,6979,shannonbrown
369,Brown,Shannon,PG,NYK,2013,6979,shannonbrown
370,Clark,Earl,SF,NYK,2013,5576,earlclark
371,Clark,Earl,SF,NYK,2013,5576,earlclark
372,Durant,Kevin,SF,OKC,2013,17832627,kevindurant
373,Westbrook,Russell,PG,OKC,2013,15719062,russellwestbrook
374,Ibaka,Serge,PF,OKC,2013,12350000,sergeibaka
375,Perkins,Kendrick,C,OKC,2013,7850531,kendrickperkins
376,Sefolosha,Thabo,SF,OKC,2013,3512500,thabosefolosha
377,Collison,Nick,PF,OKC,2013,2757500,nickcollison
378,Adams,Steven,C,OKC,2013,2423849,stevenadams
379,Lamb,Jeremy,SG,OKC,2013,2341929,jeremylamb
380,Jackson,Reggie,PG,OKC,2013,1457363,reggiejackson
381,Fisher,Derek,PG,OKC,2013,1399507,derekfisher
382,Roberson,Andre,SG,OKC,2013,1323828,andreroberson
383,JonesIII,Perry,SF,OKC,2013,1321472,perryjonesiii
384,Thabeet,Hasheem,C,OKC,2013,1216667,hasheemthabeet
385,Butler,Caron,SF,OKC,2013,1000000,caronbutler
386,Jerrett,Grant,PF,OKC,2013,28834,grantjerrett
387,Ivey,Royal,PG,OKC,2013,7484,royalivey
388,Williams,Reggie,SF,OKC,2013,5576,reggiewilliams
389,Williams,Reggie,SF,OKC,2013,5576,reggiewilliams
390,Shakur,Mustafa,PG,OKC,2013,5389,mustafashakur
391,Arenas,Gilbert,SG,ORL,2013,20807922,gilbertarenas
392,Nelson,Jameer,PG,ORL,2013,8400000,jameernelson
393,Afflalo,Arron,SG,ORL,2013,7342500,arronafflalo
394,Oladipo,Victor,SG,ORL,2013,5371860,victoroladipo
395,Maxiell,Jason,PF,ORL,2013,2500000,jasonmaxiell
396,Harkless,Maurice,PF,ORL,2013,2080925,mauriceharkless
397,Vucevic,Nikola,C,ORL,2013,1977425,nikolavucevic
398,Harris,Tobias,PF,ORL,2013,1706649,tobiasharris
399,Nicholson,Andrew,PF,ORL,2013,1706648,andrewnicholson
400,Price,Ronnie,PG,ORL,2013,1291393,ronnieprice
401,O'Quinn,Kyle,C,ORL,2013,830996,kyleoquinn
402,Moore,E'Twaun,SG,ORL,2013,823244,etwaunmoore
403,Lamb,Doron,SG,ORL,2013,784705,doronlamb
404,Dedmon,Dewayne,C,ORL,2013,687919,dewaynededmon
405,Dedmon,Dewayne,C,ORL,2013,2883,dewaynededmon
406,Dedmon,Dewayne,C,ORL,2013,2883,dewaynededmon
407,Thomas,Adonis,SF,ORL,2013,2883,adonisthomas
408,Thomas,Adonis,SF,ORL,2013,2883,adonisthomas
409,Young,Thaddeus,PF,PHI,2013,8600000,thaddeusyoung
410,Richardson,Jason,SG,PHI,2013,6000000,jasonrichardson
411,Noel,Nerlens,C,PHI,2013,3582433,nerlensnoel
412,Carter-Williams,Michael,PG,PHI,2013,2520882,michaelcarterwilliams
413,WrotenJr.,Tony,SG,PHI,2013,1886531,tonywroten
414,Moultrie,Arnett,PF,PHI,2013,1089240,arnettmoultrie
415,Mullens,B.J.,PF,PHI,2013,1005646,bjmullens
416,Williams,Elliot,SG,PHI,2013,959744,elliotwilliams
417,Sims,Henry,C,PHI,2013,852058,henrysims
418,Thompson,Hollis,SG,PHI,2013,817409,hollisthompson
419,Anderson,James,SG,PHI,2013,809973,jamesanderson
420,Davies,Brandon,PF,PHI,2013,751313,brandondavies
421,Varnado,Jarvis,PF,PHI,2013,689429,jarvisvarnado
422,Ware,Casper,PG,PHI,2013,590803,casperware
423,Johnson-Odom,Darius,SG,PHI,2013,4640,dariusjohnsonodom
424,Varnado,Jarvis,PF,PHI,2013,4640,jarvisvarnado
425,Dedmon,Dewayne,C,PHI,2013,2883,dewaynededmon
426,Dedmon,Dewayne,C,PHI,2013,2883,dewaynededmon
427,Nunnally,James,SG,PHI,2013,2883,jamesnunnally
428,Nunnally,James,SG,PHI,2013,2883,jamesnunnally
429,Thomas,Adonis,SF,PHI,2013,2883,adonisthomas
430,Ware,Casper,PG,PHI,2013,2883,casperware
431,Ware,Casper,PG,PHI,2013,2883,casperware
432,Okafor,Emeka,C,PHX,2013,12000000,emekaokafor
433,Dragic,Goran,PG,PHX,2013,7500000,gorandragic
434,Childress,Josh,SF,PHX,2013,7000000,joshchildress
435,Frye,Channing,PF,PHX,2013,6000000,channingfrye
436,Len,Alex,C,PHX,2013,3943345,alexlen
437,Green,Gerald,SG,PHX,2013,3500000,geraldgreen
