,last name,first name,position,team,year,average salary,name
437,Curry,Seth,SG,PHX,2014,4803,sethcurry
438,Roy,Brandon,SG,POR,2014,17174735,brandonroy
439,Aldridge,LaMarcus,PF,POR,2014,13000000,lamarcusaldridge
440,Batum,Nicolas,SG,POR,2014,11530375,nicolasbatum
441,Afflalo,Arron,SG,POR,2014,7342500,arronafflalo
442,Matthews,Wesley,SG,POR,2014,6505320,wesleymatthews
443,Lopez,Robin,C,POR,2014,5119761,robinlopez
444,Kaman,Chris,C,POR,2014,4908000,chriskaman
445,Lillard,Damian,PG,POR,2014,3461292,damianlillard
446,Wright,Dorell,SF,POR,2014,3067500,dorellwright
447,Freeland,Joel,PF,POR,2014,2975000,joelfreeland
448,McCollum,C.J.,SG,POR,2014,2620615,cjmccollum
449,Leonard,Meyers,C,POR,2014,2435620,meyersleonard
450,Blake,Steve,PG,POR,2014,2123733,steveblake
451,Gee,Alonzo,SF,POR,2014,1063384,alonzogee
452,Crabbe,Allen,SF,POR,2014,878092,allencrabbe
453,Frazier,Tim,PG,POR,2014,447902,timfrazier
454,Gay,Rudy,SF,SAC,2014,16460538,rudygay
455,Cousins,DeMarcus,C,SAC,2014,16404925,demarcuscousins
456,Landry,Carl,PF,SAC,2014,6500000,carllandry
457,Thompson,Jason,PF,SAC,2014,6037500,jasonthompson
458,Collison,Darren,PG,SAC,2014,5013559,darrencollison
459,Miller,Andre,PG,SAC,2014,4875000,andremiller
460,Williams,Derrick,PF,SAC,2014,4809840,derrickwilliams
461,McLemore,Ben,SG,SAC,2014,3271931,benmclemore
462,Stauskas,Nik,SG,SAC,2014,3103867,nikstauskas
463,Evans,Reggie,PF,SAC,2014,1695635,reggieevans
464,Hollins,Ryan,C,SAC,2014,1310286,ryanhollins
465,Casspi,Omri,SF,SAC,2014,1063384,omricasspi
466,Moreland,Eric,PF,SAC,2014,777609,ericmoreland
467,McCallum,Ray,PG,SAC,2014,762791,raymccallum
468,Stockton,David,PG,SAC,2014,428498,davidstockton
469,Miller,Quincy,SF,SAC,2014,5384,quincymiller
470,Miller,Quincy,SF,SAC,2014,5384,quincymiller
471,Bhullar,Sim,C,SAC,2014,2984,simbhullar
472,Stockton,David,PG,SAC,2014,2984,davidstockton
473,Wear,David,PF,SAC,2014,2984,davidwear
474,Parker,Tony,PG,SAS,2014,12500000,tonyparker
475,Duncan,Tim,PF,SAS,2014,10120482,timduncan
476,Splitter,Tiago,PF,SAS,2014,9000000,tiagosplitter
477,Ginobili,Manu,SG,SAS,2014,7250000,manuginobili
478,Diaw,Boris,C,SAS,2014,7000000,borisdiaw
479,Mills,Patrick,PG,SAS,2014,4333333,patrickmills
480,Green,Danny,SG,SAS,2014,3762500,dannygreen
481,Belinelli,Marco,SF,SAS,2014,2811875,marcobelinelli
482,Leonard,Kawhi,SF,SAS,2014,2080925,kawhileonard
483,Baynes,Aron,PF,SAS,2014,2077000,aronbaynes
484,Ayres,Jeff,PF,SAS,2014,1789375,jeffayres
485,Bonner,Matt,C,SAS,2014,1448490,mattbonner
486,Joseph,Cory,PG,SAS,2014,1290400,coryjoseph
487,Anderson,Kyle,SF,SAS,2014,1142880,kyleanderson
488,Williams,Reggie,SF,SAS,2014,764910,reggiewilliams
489,Williams,Reggie,SF,SAS,2014,6255,reggiewilliams
490,Williams,Reggie,SF,SAS,2014,6255,reggiewilliams
491,Green,JaMychal,PF,SAS,2014,2984,jamychalgreen
492,Lowry,Kyle,PG,TOR,2014,12000000,kylelowry
493,DeRozan,DeMar,SG,TOR,2014,9500000,demarderozan
494,Vasquez,Greivis,PG,TOR,2014,6500000,greivisvasquez
495,Fields,Landry,SF,TOR,2014,6250000,landryfields
496,Patterson,Patrick,PF,TOR,2014,6050000,patrickpatterson
497,Johnson,Amir,PF,TOR,2014,6000000,amirjohnson
498,Hayes,Chuck,PF,TOR,2014,5604375,chuckhayes
499,Williams,Louis,SG,TOR,2014,5225000,louiswilliams
500,Valanciunas,Jonas,C,TOR,2014,3809981,jonasvalanciunas
501,Hansbrough,Tyler,PF,TOR,2014,3254618,tylerhansbrough
502,Ross,Terrence,SF,TOR,2014,2897459,terrenceross
503,Johnson,James,PF,TOR,2014,2500000,jamesjohnson
504,Nogueira,Lucas,C,TOR,2014,2118326,lucasnogueira
505,Caboclo,Bruno,SF,TOR,2014,1755806,brunocaboclo
506,Stiemsma,Greg,C,TOR,2014,981084,gregstiemsma
507,Hayward,Gordon,SF,UTA,2014,15741355,gordonhayward
508,Favors,Derrick,PF,UTA,2014,11737500,derrickfavors
509,Booker,Trevor,PF,UTA,2014,4887500,trevorbooker
510,Exum,Dante,SG,UTA,2014,4081356,danteexum
511,Burke,Trey,PG,UTA,2014,2758040,treyburke
512,Burks,Alec,PG,UTA,2014,2341929,alecburks
513,Evans,Jeremy,SF,UTA,2014,1750000,jeremyevans
514,Hood,Rodney,SG,UTA,2014,1608046,rodneyhood
515,Gobert,Rudy,C,UTA,2014,1375842,rudygobert
516,Jerrett,Grant,PF,UTA,2014,966800,grantjerrett
517,Johnson,Christapher,SF,UTA,2014,715123,christapherjohnson
518,Millsap,Elijah,SG,UTA,2014,689074,elijahmillsap
519,Cotton,Bryce,PG,UTA,2014,639335,brycecotton
520,Cooley,Jack,PF,UTA,2014,629387,jackcooley
521,Ingles,Joe,SF,UTA,2014,507336,joeingles
522,Williams,Elliot,SG,UTA,2014,5771,elliotwilliams
523,Williams,Elliot,SG,UTA,2014,5771,elliotwilliams
524,Johnson,Christapher,SF,UTA,2014,5384,christapherjohnson
525,Benimon,Jerrelle,PF,UTA,2014,2984,jerrellebenimon
526,Cooley,Jack,PF,UTA,2014,2984,jackcooley
527,Cooley,Jack,PF,UTA,2014,2984,jackcooley
528,Cotton,Bryce,PG,UTA,2014,2984,brycecotton
529,Cotton,Bryce,PG,UTA,2014,2984,brycecotton
530,Millsap,Elijah,SG,UTA,2014,2984,elijahmillsap
531,Millsap,Elijah,SG,UTA,2014,2984,elijahmillsap
532,Wall,John,PG,WAS,2014,16957900,johnwall
533,Hilario,Nene,PF,WAS,2014,13000000,nenehilario
534,Gortat,Marcin,C,WAS,2014,12000000,marcingortat
535,Blatche,Andray,C,WAS,2014,7794921,andrayblatche
536,Webster,Martell,SF,WAS,2014,5497625,martellwebster
537,Pierce,Paul,SF,WAS,2014,5424363,paulpierce
538,PorterJr.,Otto,SF,WAS,2014,4826355,ottoporter
539,Beal,Bradley,SG,WAS,2014,4663129,bradleybeal
540,Humphries,Kris,PF,WAS,2014,4440000,krishumphries
541,Seraphin,Kevin,PF,WAS,2014,3898691,kevinseraphin
542,Sessions,Ramon,PG,WAS,2014,2123733,ramonsessions
543,Blair,DeJaun,C,WAS,2014,2000000,dejaunblair
544,Butler,Rasual,SF,WAS,2014,1448490,rasualbutler
545,Gooden,Drew,PF,WAS,2014,1448490,drewgooden
546,Temple,Garrett,SG,WAS,2014,1040843,garretttemple
547,Bynum,Will,PG,WAS,2014,72234,willbynum
548,Bynum,Will,PG,WAS,2014,7476,willbynum
549,Murry,Toure,SF,WAS,2014,4803,touremurry
550,Murry,Toure,SF,WAS,2014,4803,touremurry
