Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
88,Mario Chalmers\chalmma01,PG,27,MIA,73,73,2178,6.1,13.5,.454,2.1,5.5,.385,4.0,8.1,.500,2.9,3.9,.742,1.0,4.2,5.2,8.6,2.9,0.4,3.9,5.1,17.3,,108,106
89,Tyson Chandler\chandty01,C,31,NYK,55,55,1662,6.1,10.3,.593,0.0,0.0,.000,6.1,10.3,.595,3.1,5.0,.632,5.1,11.8,16.9,1.9,1.2,2.0,2.3,4.6,15.4,,120,106
90,Wilson Chandler\chandwi01,SF,26,DEN,62,55,1927,7.8,18.7,.416,3.1,8.9,.348,4.7,9.8,.478,2.8,3.9,.724,1.5,6.0,7.5,2.9,1.2,0.8,2.0,4.9,21.5,,107,110
91,Josh Childress\childjo01,SF,30,NOP,4,0,24,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.5,6.5,4.3,2.2,0.0,2.2,2.2,0.0,,68,111
92,Dionte Christmas\chrisdi01,SF,27,PHO,31,0,198,5.6,15.7,.355,2.3,7.8,.290,3.3,7.8,.419,4.6,6.1,.750,3.3,6.3,9.6,2.0,0.5,0.8,1.5,4.8,18.0,,109,110
93,Earl Clark\clarkea01,PF,26,TOT,54,17,768,6.5,17.6,.372,2.8,8.2,.336,3.8,9.4,.403,1.5,2.3,.647,1.5,8.1,9.6,1.2,1.1,1.7,2.1,4.5,17.3,,92,107
93,Earl Clark\clarkea01,PF,26,CLE,45,17,698,6.6,17.7,.375,3.0,8.6,.345,3.7,9.2,.403,1.0,1.8,.583,1.5,7.9,9.4,1.2,1.2,1.4,2.2,4.5,17.3,,91,107
93,Earl Clark\clarkea01,PF,26,NYK,9,0,70,5.3,16.0,.333,0.8,4.6,.167,4.6,11.4,.400,6.1,7.6,.800,1.5,10.6,12.2,1.5,0.8,4.6,0.8,4.6,17.5,,102,105
94,Ian Clark\clarkia01,SG,22,UTA,23,0,172,7.9,20.5,.388,3.4,9.5,.355,4.6,11.0,.417,1.5,2.1,.714,0.9,4.9,5.8,4.6,2.4,0.6,4.3,7.3,20.8,,90,111
95,Victor Claver\clavevi01,SF,25,POR,21,0,184,4.7,11.5,.405,0.8,4.9,.167,3.8,6.6,.583,2.7,3.0,.909,2.5,8.2,10.7,3.3,0.8,0.8,3.0,4.4,12.9,,99,108
96,Norris Cole\coleno01,PG,25,MIA,82,6,2014,5.4,13.1,.414,1.6,4.5,.345,3.8,8.5,.451,1.4,1.8,.779,0.4,3.7,4.2,6.5,2.0,0.1,3.3,4.1,13.8,,96,108
97,Jason Collins\collija04,C,35,BRK,22,1,172,3.4,7.3,.458,0.0,0.9,.000,3.4,6.4,.524,0.9,1.2,.750,2.1,3.7,5.8,1.2,2.4,0.3,2.1,9.2,7.6,,91,109
98,Darren Collison\collida01,PG,26,LAC,80,35,2069,7.8,16.8,.467,1.7,4.6,.376,6.1,12.2,.501,4.6,5.4,.857,1.1,3.4,4.5,7.2,2.2,0.4,3.2,3.6,22.0,,113,107
99,Nick Collison\collini01,PF,33,OKC,81,0,1353,5.0,9.0,.556,0.1,0.6,.235,4.8,8.3,.580,2.5,3.5,.710,4.3,6.6,10.9,3.9,1.1,1.0,2.6,7.0,12.6,,117,106
100,Mike Conley\conlemi01,PG,26,MEM,73,73,2446,10.1,22.5,.450,2.3,6.4,.361,7.8,16.1,.484,4.9,6.0,.815,0.9,3.8,4.7,9.6,2.4,0.3,3.3,3.1,27.4,,113,106
101,Chris Copeland\copelch01,SF,29,IND,41,0,265,10.8,22.9,.470,6.5,15.5,.418,4.3,7.4,.579,2.0,2.7,.714,1.4,4.9,6.3,3.5,0.6,1.4,2.7,7.4,30.0,,116,103
102,DeMarcus Cousins\couside01,C,23,SAC,71,71,2298,13.1,26.4,.496,0.0,0.2,.000,13.1,26.2,.499,9.6,13.2,.726,4.8,13.6,18.4,4.6,2.4,2.0,5.6,6.0,35.7,,107,101
103,Robert Covington\covinro01,SF,23,HOU,7,0,34,8.8,20.5,.429,5.9,16.1,.364,2.9,4.4,.667,0.0,0.0,,2.9,4.4,7.3,0.0,2.9,0.0,1.5,4.4,23.5,,112,106
104,Allen Crabbe\crabbal01,SG,21,POR,15,0,100,6.1,16.7,.364,3.0,7.1,.429,3.0,9.6,.316,1.5,2.0,.750,0.5,4.0,4.6,3.0,1.0,0.5,1.5,5.1,16.7,,100,110
105,Jamal Crawford\crawfja01,SG,33,LAC,69,24,2094,10.1,24.2,.416,3.8,10.7,.361,6.2,13.5,.460,6.7,7.7,.866,0.8,3.0,3.8,5.3,1.4,0.3,3.2,2.9,30.6,,110,109
106,Jordan Crawford\crawfjo02,SG-PG,25,TOT,81,35,1859,8.9,21.6,.415,2.5,7.8,.316,6.5,13.8,.471,4.0,4.6,.864,0.8,4.2,5.0,7.7,1.3,0.1,3.7,3.3,24.4,,104,109
106,Jordan Crawford\crawfjo02,PG,25,BOS,39,35,1198,8.1,19.5,.413,2.1,6.7,.318,5.9,12.8,.463,4.7,5.4,.873,0.8,4.4,5.2,9.6,1.5,0.1,3.6,3.3,23.0,,108,110
106,Jordan Crawford\crawfjo02,SG,25,GSW,42,0,661,10.5,25.1,.417,3.0,9.7,.313,7.5,15.5,.483,2.7,3.2,.837,0.8,4.0,4.8,4.3,1.0,0.2,3.8,3.3,26.7,,96,107
107,Jae Crowder\crowdja01,SF,23,DAL,78,8,1254,5.3,12.1,.439,2.0,6.2,.331,3.3,5.9,.552,1.9,2.5,.754,1.9,6.1,7.9,2.5,2.4,0.9,1.7,4.1,14.6,,110,108
108,Dante Cunningham\cunnida01,PF,26,MIN,81,7,1635,7.1,15.4,.464,0.0,0.2,.000,7.1,15.2,.468,1.1,2.0,.567,3.4,6.6,10.0,2.5,1.9,1.7,1.3,4.4,15.4,,104,105
109,Jared Cunningham\cunnija01,SG,22,TOT,13,0,80,3.8,13.3,.286,0.6,4.4,.143,3.2,8.9,.357,8.3,10.2,.813,0.6,3.2,3.8,5.1,1.9,0.0,1.3,10.2,16.5,,108,110
109,Jared Cunningham\cunnija01,SG,22,ATL,5,0,22,2.3,4.6,.500,0.0,2.3,.000,2.3,2.3,1.000,0.0,4.6,.000,0.0,2.3,2.3,6.9,0.0,0.0,4.6,6.9,4.6,,64,114
109,Jared Cunningham\cunnija01,SG,22,SAC,8,0,58,4.4,16.7,.263,0.9,5.3,.167,3.5,11.4,.308,11.4,12.3,.929,0.9,3.5,4.4,4.4,2.6,0.0,0.0,11.4,21.1,,119,109
110,Seth Curry\curryse01,PG,23,TOT,2,0,13,4.0,12.0,.333,4.0,4.0,1.000,0.0,8.0,.000,0.0,0.0,,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,12.0,,106,96
110,Seth Curry\curryse01,PG,23,MEM,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,114
110,Seth Curry\curryse01,PG,23,CLE,1,0,9,5.7,17.2,.333,5.7,5.7,1.000,0.0,11.5,.000,0.0,0.0,,0.0,5.7,5.7,0.0,11.5,0.0,0.0,0.0,17.2,,106,88
111,Stephen Curry\curryst01,PG,25,GSW,78,78,2846,11.4,24.2,.471,4.6,10.8,.424,6.9,13.5,.509,5.4,6.1,.885,0.8,5.0,5.9,11.7,2.2,0.2,5.2,3.4,32.8,,117,104
112,Samuel Dalembert\dalemsa01,C,32,DAL,80,68,1614,6.8,12.0,.568,0.0,0.0,.000,6.8,12.0,.569,3.2,4.4,.737,6.4,10.8,17.2,1.2,1.3,3.0,2.9,6.7,16.8,,117,105
113,Troy Daniels\danietr01,SG,22,HOU,5,1,75,10.0,20.6,.484,8.0,16.6,.480,2.0,4.0,.500,0.0,0.0,,0.0,2.7,2.7,3.3,0.0,0.0,2.0,4.0,27.9,,126,114
114,Luigi Datome\datomlu01,SF,26,DET,34,0,238,7.2,20.6,.351,1.5,8.3,.179,5.7,12.3,.466,1.7,2.1,.800,3.0,6.8,9.8,2.3,1.3,0.2,2.3,4.2,17.6,,90,112
115,Brandon Davies\daviebr01,PF,22,PHI,51,0,575,4.5,10.8,.422,0.2,0.8,.200,4.4,9.9,.441,2.9,4.5,.642,3.2,6.0,9.2,2.4,2.0,0.7,2.9,7.7,12.1,,93,110
116,Anthony Davis\davisan02,PF,20,NOP,67,66,2358,11.5,22.2,.519,0.0,0.2,.222,11.5,22.0,.522,7.7,9.7,.791,4.6,10.3,14.9,2.3,2.0,4.2,2.4,4.4,30.8,,119,104
117,Ed Davis\davised01,PF,24,MEM,63,4,956,8.7,16.2,.534,0.0,0.0,,8.7,16.2,.534,2.6,5.0,.528,5.1,9.4,14.5,1.5,0.9,2.4,2.2,6.4,19.9,,110,103
118,Glen Davis\davisgl01,PF,28,TOT,68,44,1662,8.3,18.2,.457,0.1,0.3,.364,8.2,17.9,.459,2.9,4.2,.693,3.3,7.5,10.8,2.4,1.8,0.9,2.3,4.9,19.7,,99,106
118,Glen Davis\davisgl01,PF,28,ORL,45,43,1354,8.8,19.4,.453,0.2,0.4,.400,8.6,19.0,.454,2.9,4.3,.675,3.3,7.4,10.7,2.7,1.7,0.8,2.2,4.2,20.6,,99,107
118,Glen Davis\davisgl01,PF,28,LAC,23,1,308,6.3,13.2,.481,0.0,0.2,.000,6.3,13.0,.488,2.9,3.7,.783,3.4,7.8,11.2,1.1,1.9,1.1,2.8,7.8,15.6,,101,104
119,Austin Daye\dayeau01,SF,25,TOT,22,1,148,8.3,23.4,.353,4.1,12.7,.324,4.1,10.7,.387,2.1,3.4,.600,1.7,7.6,9.3,2.8,1.4,1.4,1.7,6.2,22.7,,94,103
119,Austin Daye\dayeau01,SF,25,TOR,8,0,33,4.8,20.6,.231,0.0,12.7,.000,4.8,7.9,.600,3.2,4.8,.667,3.2,7.9,11.1,3.2,0.0,0.0,0.0,6.3,12.7,,79,109
119,Austin Daye\dayeau01,SF,25,SAS,14,1,115,9.2,24.2,.382,5.3,12.7,.414,4.0,11.4,.346,1.8,3.1,.571,1.3,7.5,8.8,2.6,1.8,1.8,2.2,6.2,25.5,,98,101
120,Nando De Colo\decolna01,SF,26,TOT,47,3,494,6.6,15.9,.418,1.9,5.5,.340,4.8,10.4,.460,3.2,3.6,.886,1.5,6.1,7.6,6.7,2.3,0.6,3.6,5.0,18.3,,103,103
120,Nando De Colo\decolna01,SF,26,SAS,26,3,301,7.1,15.6,.452,1.7,5.2,.323,5.4,10.4,.516,3.0,3.7,.818,1.0,6.5,7.6,5.4,2.5,0.5,3.5,4.2,18.8,,102,101
120,Nando De Colo\decolna01,SF,26,TOR,21,0,193,6.0,16.2,.367,2.2,6.0,.364,3.8,10.3,.368,3.5,3.5,1.000,2.2,5.4,7.6,8.9,1.9,0.8,3.8,6.2,17.6,,105,105
121,Dewayne Dedmon\dedmode01,C,24,TOT,31,6,390,4.9,10.7,.458,0.0,0.0,,4.9,10.7,.458,2.7,4.1,.656,4.9,11.4,16.3,0.6,0.9,2.8,2.3,8.5,12.5,,100,105
121,Dewayne Dedmon\dedmode01,C,24,GSW,4,0,6,0.0,8.3,.000,0.0,0.0,,0.0,8.3,.000,8.3,16.6,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,,62,111
121,Dewayne Dedmon\dedmode01,C,24,PHI,11,0,150,4.8,9.4,.517,0.0,0.0,,4.8,9.4,.517,2.3,4.2,.538,3.6,12.3,15.8,1.0,0.0,2.9,2.9,9.0,11.9,,96,108
121,Dewayne Dedmon\dedmode01,C,24,ORL,16,6,234,5.0,11.6,.434,0.0,0.0,,5.0,11.6,.434,2.8,3.7,.765,5.9,11.2,17.1,0.4,1.5,2.8,2.0,8.1,12.9,,104,103
122,Matthew Dellavedova\dellama01,SG,23,CLE,72,4,1271,4.9,12.0,.412,2.3,6.3,.368,2.6,5.7,.461,1.5,1.9,.792,1.2,3.8,5.0,7.6,1.3,0.2,2.4,4.9,13.8,,111,111
123,Luol Deng\denglu01,SF,28,TOT,63,63,2213,8.7,20.3,.431,1.3,4.5,.302,7.4,15.8,.468,5.0,6.3,.791,2.3,6.2,8.5,4.3,1.5,0.2,2.7,2.6,23.8,,106,107
123,Luol Deng\denglu01,SF,28,CHI,23,23,860,9.9,21.9,.452,1.1,3.8,.274,8.8,18.1,.490,6.2,7.7,.815,2.5,7.3,9.8,5.3,1.5,0.2,3.7,3.3,27.1,,106,102
123,Luol Deng\denglu01,SF,28,CLE,40,40,1353,8.0,19.3,.417,1.5,4.8,.315,6.5,14.4,.451,4.2,5.5,.771,2.2,5.5,7.7,3.7,1.4,0.2,2.1,2.2,21.8,,106,110
124,DeMar DeRozan\derozde01,SG,24,TOR,79,79,3017,10.5,24.4,.429,1.1,3.6,.305,9.4,20.7,.451,9.0,10.9,.824,0.9,5.1,5.9,5.4,1.5,0.5,3.0,3.4,31.0,,110,107
125,Boris Diaw\diawbo01,PF,31,SAS,79,24,1974,7.7,14.8,.521,1.2,2.9,.402,6.6,12.0,.549,1.7,2.4,.739,1.9,6.5,8.3,5.7,1.1,0.8,3.1,3.6,18.4,,109,104
126,Gorgui Dieng\dienggo01,C,24,MIN,60,15,818,6.8,13.7,.498,0.1,0.1,1.000,6.8,13.6,.496,3.6,5.6,.634,6.2,11.9,18.1,2.4,1.8,3.0,3.3,6.5,17.2,,106,100
127,Toney Douglas\douglto01,PG,27,TOT,51,17,675,5.6,14.5,.384,2.4,7.8,.304,3.2,6.7,.477,1.9,2.6,.735,1.4,5.3,6.6,5.2,1.5,0.4,2.6,6.2,15.4,,101,107
127,Toney Douglas\douglto01,PG,27,GSW,24,0,265,6.0,16.2,.372,3.6,11.1,.322,2.4,5.1,.481,0.9,1.5,.625,0.8,4.1,4.9,3.6,1.1,0.4,3.0,6.4,16.6,,93,106
127,Toney Douglas\douglto01,PG,27,MIA,27,17,410,5.3,13.3,.394,1.5,5.5,.279,3.7,7.8,.475,2.6,3.3,.769,1.8,6.0,7.8,6.3,1.7,0.4,2.3,6.0,14.6,,106,107
128,Chris Douglas-Roberts\douglch01,SF,27,CHA,49,8,1016,5.7,12.9,.440,2.6,6.7,.386,3.1,6.1,.500,3.4,4.2,.805,0.8,5.3,6.1,2.6,1.5,0.8,1.8,3.1,17.3,,111,105
129,Goran Dragic\dragigo01,SG,27,PHO,76,75,2668,10.4,20.5,.505,2.3,5.6,.408,8.1,14.9,.542,5.9,7.8,.760,1.3,3.3,4.6,8.4,2.0,0.4,4.0,3.9,29.0,,119,109
130,Andre Drummond\drumman01,C,20,DET,81,81,2619,9.2,14.8,.623,0.0,0.0,.000,9.2,14.8,.625,2.6,6.3,.418,8.5,12.2,20.7,0.7,2.0,2.5,2.1,5.3,21.1,,121,104
131,Jared Dudley\dudleja01,SF,28,LAC,74,43,1729,5.7,12.9,.438,2.3,6.5,.360,3.3,6.4,.518,1.1,1.7,.655,1.0,3.6,4.6,3.0,1.2,0.3,1.6,4.2,14.8,,107,109
132,Tim Duncan\duncati01,C,37,SAS,74,74,2158,10.4,21.2,.490,0.0,0.1,.000,10.4,21.1,.493,5.4,7.4,.731,3.7,13.2,16.9,5.2,1.0,3.3,3.7,3.1,26.2,,106,98
133,Mike Dunleavy\dunlemi02,SF,33,CHI,82,61,2584,6.9,15.9,.430,2.5,6.7,.380,4.3,9.3,.467,2.9,3.4,.854,0.9,6.2,7.1,3.8,1.3,0.9,2.2,3.4,19.1,,108,102
134,Kevin Durant\duranke01,SF,25,OKC,81,81,3122,13.7,27.2,.503,3.1,7.9,.391,10.6,19.3,.549,11.3,13.0,.873,0.9,8.7,9.6,7.2,1.7,1.0,4.6,2.8,41.8,,123,104
135,Shane Edwards\edwarsh01,SF,26,CLE,2,0,12,4.3,12.9,.333,0.0,0.0,,4.3,12.9,.333,0.0,0.0,,4.3,4.3,8.6,0.0,0.0,0.0,4.3,4.3,8.6,,64,114
136,Wayne Ellington\ellinwa01,SG,26,DAL,45,1,393,7.2,16.5,.437,3.3,7.7,.424,3.9,8.7,.448,1.3,1.4,.909,1.0,4.6,5.6,2.5,2.1,0.3,1.4,4.3,18.9,,110,110
137,Monta Ellis\ellismo01,SG,28,DAL,82,82,3023,9.8,21.7,.451,1.2,3.5,.330,8.6,18.1,.474,5.8,7.3,.788,0.6,4.4,5.0,8.0,2.4,0.4,4.5,3.3,26.5,,104,109
138,Melvin Ely\elyme01,C,35,NOP,2,0,27,5.8,11.6,.500,0.0,0.0,,5.8,11.6,.500,0.0,0.0,,0.0,1.9,1.9,0.0,0.0,1.9,0.0,9.6,11.6,,104,116
139,Jeremy Evans\evansje01,SF,26,UTA,66,4,1209,7.6,14.4,.527,0.0,0.1,.000,7.6,14.3,.530,2.2,3.3,.680,5.2,8.3,13.5,1.9,1.8,2.0,1.7,6.0,17.4,,114,109
140,Reggie Evans\evansre01,PF,33,TOT,54,20,899,4.1,8.6,.473,0.0,0.0,,4.1,8.6,.473,4.1,7.5,.554,6.6,12.6,19.2,1.2,2.1,0.2,3.3,6.8,12.3,,102,104
140,Reggie Evans\evansre01,PF,33,BRK,30,6,399,3.0,7.8,.390,0.0,0.0,,3.0,7.8,.390,4.6,8.6,.538,7.0,12.6,19.6,0.7,1.7,0.3,3.7,7.1,10.7,,94,104
140,Reggie Evans\evansre01,PF,33,SAC,24,14,500,4.9,9.3,.527,0.0,0.0,,4.9,9.3,.527,3.8,6.6,.569,6.3,12.5,18.8,1.6,2.4,0.1,3.1,6.6,13.5,,108,104
141,Tyreke Evans\evansty01,SF,24,NOP,72,22,2028,10.0,23.0,.436,0.5,2.4,.221,9.5,20.6,.461,6.1,8.0,.771,2.0,6.8,8.8,9.3,2.2,0.5,4.5,4.0,26.8,,103,110
142,Kenneth Faried\farieke01,PF,24,DEN,80,77,2178,10.0,18.4,.545,0.0,0.1,.000,10.0,18.4,.547,4.5,7.0,.650,5.3,10.0,15.4,2.2,1.6,1.6,3.0,4.3,24.6,,113,106
143,Jordan Farmar\farmajo01,PG,27,LAL,41,5,912,8.1,19.4,.415,3.7,8.5,.438,4.3,10.9,.397,2.3,3.1,.746,1.1,4.5,5.5,10.6,2.0,0.4,5.1,3.5,22.2,,101,112
144,Vitor Faverani\favervi01,C,25,BOS,37,8,488,6.7,15.5,.435,1.3,4.2,.300,5.5,11.3,.486,2.5,3.9,.649,4.4,9.1,13.5,1.7,1.5,2.8,4.3,7.8,17.3,,92,104
145,Derrick Favors\favorde01,PF,22,UTA,73,73,2201,9.3,17.8,.522,0.0,0.0,.000,9.3,17.8,.523,4.5,6.8,.669,4.7,10.5,15.2,2.2,1.8,2.6,3.1,5.6,23.2,,108,107
146,Carrick Felix\felixca01,SG,23,CLE,7,0,38,9.5,19.0,.500,2.7,6.8,.400,6.8,12.2,.556,4.1,5.4,.750,1.4,6.8,8.1,5.4,0.0,0.0,5.4,5.4,25.8,,104,112
147,Raymond Felton\feltora01,PG,29,NYK,65,65,2017,6.3,16.0,.395,1.6,5.1,.318,4.7,10.9,.431,2.3,3.2,.721,1.4,3.8,5.2,9.6,2.1,0.7,3.4,4.1,16.6,,103,111
148,Landry Fields\fieldla01,SF,25,TOR,30,2,322,4.4,10.9,.403,0.0,0.8,.000,4.4,10.1,.435,2.3,3.6,.636,2.4,7.1,9.6,3.2,1.6,0.5,1.8,4.1,11.0,,98,105
149,Derek Fisher\fishede01,SG,39,OKC,81,0,1428,5.0,12.7,.391,3.1,8.1,.384,1.9,4.6,.402,1.9,2.5,.775,0.4,3.9,4.3,4.1,2.5,0.1,1.7,5.5,15.0,,110,106
150,Evan Fournier\fournev01,SG,21,DEN,76,4,1503,7.4,17.7,.419,2.9,7.7,.376,4.5,10.0,.453,3.0,4.0,.756,1.1,5.5,6.6,3.6,1.1,0.2,3.3,5.8,20.8,,101,111
151,Randy Foye\foyera01,SG,30,DEN,81,78,2485,7.1,17.2,.413,3.7,9.8,.380,3.4,7.4,.456,3.1,3.6,.849,0.7,3.9,4.6,5.7,1.3,0.8,2.9,4.0,21.0,,110,111
152,Jamaal Franklin\frankja01,SG,22,MEM,21,0,161,5.3,12.9,.410,1.7,3.6,.455,3.6,9.3,.393,0.7,0.7,1.000,1.3,6.3,7.6,2.0,1.3,0.7,3.6,7.6,12.9,,85,106
153,Jimmer Fredette\fredeji01,SG,24,TOT,49,0,519,10.5,22.4,.471,3.9,8.3,.476,6.6,14.1,.469,1.9,2.1,.905,0.8,4.3,5.1,6.3,1.4,0.3,4.7,3.4,26.9,,105,110
153,Jimmer Fredette\fredeji01,SG,24,SAC,41,0,463,10.3,21.8,.475,4.0,8.0,.493,6.4,13.7,.464,1.9,2.1,.895,0.8,4.2,4.9,6.7,1.5,0.3,4.8,3.1,26.5,,106,111
153,Jimmer Fredette\fredeji01,SG,24,CHI,8,0,56,12.4,27.6,.448,3.8,10.5,.364,8.6,17.1,.500,1.9,1.9,1.000,1.0,5.7,6.7,2.9,0.0,0.0,3.8,6.7,30.4,,97,106
154,Joel Freeland\freeljo01,C,26,POR,52,0,727,5.4,11.3,.475,0.0,0.1,.000,5.4,11.1,.481,1.4,2.0,.690,6.1,8.4,14.5,2.5,0.7,1.5,2.2,6.6,12.1,,109,107
155,Channing Frye\fryech01,PF,30,PHO,82,82,2312,7.3,16.9,.432,3.5,9.4,.370,3.8,7.5,.509,1.7,2.1,.821,1.6,7.4,9.0,2.1,1.3,1.4,1.9,5.3,19.7,,111,107
156,Francisco Garcia\garcifr01,SF,32,HOU,55,4,1083,5.4,13.5,.401,3.2,8.9,.358,2.3,4.6,.485,0.5,0.9,.526,1.0,4.6,5.6,2.9,1.2,1.5,1.4,5.5,14.5,,108,108
157,Kevin Garnett\garneke01,C,37,BRK,54,54,1109,7.4,16.8,.441,0.0,0.1,.000,7.4,16.7,.445,1.8,2.2,.809,2.8,14.1,16.9,3.9,2.0,1.9,3.3,5.8,16.7,,93,101
158,Diante Garrett\garredi02,PG,25,UTA,71,0,1048,5.1,13.3,.381,1.8,4.8,.375,3.3,8.5,.385,0.5,0.6,.833,0.6,4.3,4.9,6.0,2.1,0.3,3.8,3.8,12.4,,87,113
159,Marc Gasol\gasolma01,C,29,MEM,59,59,1970,9.1,19.3,.473,0.1,0.3,.182,9.1,19.0,.477,5.0,6.5,.768,2.3,9.2,11.5,5.8,1.6,2.1,3.0,4.1,23.3,,108,102
160,Pau Gasol\gasolpa01,C,33,LAL,60,60,1884,11.0,22.9,.480,0.1,0.4,.286,10.9,22.5,.483,4.8,6.6,.736,3.2,11.8,15.0,5.2,0.7,2.4,3.6,3.2,26.9,,102,108
161,Rudy Gay\gayru01,SF,27,TOT,73,73,2531,10.9,23.9,.455,1.3,4.0,.330,9.6,19.9,.481,6.4,7.8,.822,2.3,6.6,8.8,4.2,1.9,1.1,4.5,3.5,29.5,,104,107
161,Rudy Gay\gayru01,SF,27,TOR,18,18,639,10.6,27.4,.388,1.8,4.8,.373,8.8,22.6,.391,5.6,7.2,.773,2.4,8.5,10.9,3.3,2.3,1.9,4.8,3.8,28.6,,91,102
161,Rudy Gay\gayru01,SF,27,SAC,55,55,1892,10.9,22.7,.482,1.2,3.7,.312,9.8,19.0,.516,6.7,8.0,.836,2.3,5.9,8.2,4.5,1.8,0.9,4.4,3.3,29.8,,108,109
162,Alonzo Gee\geeal01,SF,26,CLE,65,24,1020,5.0,11.9,.415,1.0,2.9,.328,4.0,9.0,.444,2.2,3.1,.705,1.8,5.8,7.5,2.4,2.0,0.8,2.2,4.9,13.0,,97,107
163,Paul George\georgpa01,SF,23,IND,80,80,2898,10.3,24.4,.424,3.3,9.0,.364,7.1,15.4,.458,7.2,8.3,.864,1.1,8.6,9.7,5.1,2.7,0.4,4.0,3.5,31.1,,107,97
164,Taj Gibson\gibsota01,PF,28,CHI,82,8,2351,9.7,20.3,.479,0.0,0.2,.000,9.7,20.1,.483,4.8,6.4,.751,4.5,8.1,12.6,2.1,0.9,2.5,3.4,4.7,24.2,,102,100
165,Manu Ginobili\ginobma01,SG,36,SAS,68,3,1550,9.6,20.4,.469,2.9,8.4,.349,6.7,12.0,.553,5.2,6.1,.851,1.0,5.6,6.6,9.6,2.3,0.6,4.5,4.2,27.3,,112,103
166,Rudy Gobert\goberru01,C,21,UTA,45,0,434,4.4,9.0,.486,0.0,0.0,,4.4,9.0,.486,3.9,7.9,.492,6.2,12.6,18.8,0.8,1.0,5.0,3.9,6.9,12.6,,94,104
167,Ryan Gomes\gomesry01,SF,31,OKC,5,0,34,4.4,11.8,.375,0.0,3.0,.000,4.4,8.9,.500,0.0,0.0,,0.0,5.9,5.9,1.5,0.0,0.0,1.5,7.4,8.9,,75,110
168,Drew Gooden\goodedr01,C,32,WAS,22,0,395,9.9,18.6,.531,0.9,2.2,.412,9.0,16.4,.548,3.1,3.5,.889,4.8,10.0,14.9,2.0,1.3,0.9,2.2,6.9,23.9,,117,104
169,Archie Goodwin\goodwar01,SG,19,PHO,52,0,533,7.1,15.7,.455,0.5,3.4,.139,6.7,12.3,.542,3.5,5.2,.673,2.4,5.8,8.2,1.9,1.9,1.0,4.1,4.2,18.2,,93,107
170,Ben Gordon\gordobe01,SG,30,CHA,19,0,279,6.9,20.1,.343,1.5,5.4,.276,5.4,14.7,.367,3.2,3.9,.810,0.6,4.5,5.0,3.9,1.9,0.4,3.9,3.3,18.4,,80,105
171,Eric Gordon\gordoer01,SG,25,NOP,64,64,2057,9.0,20.7,.436,2.6,6.5,.391,6.5,14.2,.456,4.4,5.6,.785,0.8,3.4,4.2,5.3,1.9,0.3,3.4,2.9,25.0,,105,113
172,Marcin Gortat\gortama01,C,29,WAS,81,80,2655,8.8,16.3,.542,0.0,0.0,1.000,8.8,16.3,.541,3.0,4.4,.686,3.9,11.0,14.9,2.7,0.8,2.3,2.4,3.9,20.7,,112,103
173,Danny Granger\grangda01,SF,30,TOT,41,2,847,7.0,18.7,.378,2.6,7.8,.336,4.4,10.9,.408,3.8,4.1,.940,1.9,6.2,8.1,2.5,0.7,1.0,2.8,3.8,20.5,,99,103
173,Danny Granger\grangda01,SF,30,IND,29,2,653,6.4,17.7,.359,2.5,7.5,.330,3.9,10.3,.380,4.1,4.2,.962,1.9,6.4,8.3,2.6,0.7,1.0,2.9,3.3,19.2,,98,102
173,Danny Granger\grangda01,SF,30,LAC,12,0,194,9.3,21.7,.429,3.1,8.8,.353,6.2,12.9,.480,3.1,3.6,.857,1.8,5.4,7.2,2.1,0.8,1.0,2.6,5.4,24.8,,103,108
174,Aaron Gray\grayaa01,C,29,TOT,37,6,355,3.9,8.8,.443,0.0,0.1,.000,3.9,8.6,.450,1.6,2.9,.550,6.0,9.9,15.9,3.2,1.4,1.1,4.4,9.2,9.3,,90,106
174,Aaron Gray\grayaa01,C,29,TOR,4,0,20,5.2,7.8,.667,0.0,0.0,,5.2,7.8,.667,2.6,5.2,.500,7.8,13.1,20.9,7.8,0.0,0.0,10.5,18.3,13.1,,88,105
174,Aaron Gray\grayaa01,C,29,SAC,33,6,335,3.8,8.8,.431,0.0,0.2,.000,3.8,8.7,.439,1.5,2.7,.556,5.9,9.7,15.6,2.9,1.5,1.2,4.1,8.7,9.1,,90,106
175,Danny Green\greenda02,SG,26,SAS,68,59,1651,6.7,15.5,.432,4.0,9.7,.415,2.6,5.7,.460,1.5,1.9,.794,0.8,6.2,7.0,3.2,2.0,1.9,2.3,3.3,18.9,,107,101
176,Draymond Green\greendr01,SF,23,GSW,82,12,1797,5.2,12.7,.407,1.5,4.6,.333,3.7,8.2,.449,2.3,3.4,.667,2.4,9.0,11.4,4.2,2.8,2.0,2.5,6.4,14.2,,102,98
