"","Player","Pos","Age","Tm","DRB","TOV","PS.G","VORP","fix"
"29","Daequan Cook\cookda02","SG",23,"OKC",-0.387590694617913,-0.994352578884122,-0.45070562430724,-0.279041705775016,"daequancook"
"30","Jamal Crawford\crawfja01","SG",30,"ATL",-0.487948999474337,0.961467115004577,1.03654641542714,-0.508641555915138,"jamalcrawford"
"31","Stephen Curry\curryst01","PG",22,"GSW",1.31850048794129,2.52612287011554,1.79746606366334,1.32815724520584,"stephencurry"
"32","Antonio Daniels\daniean01","PG",35,"PHI",-0.588307304330761,-1.1247405584767,-1.15974438743642,-0.508641555915138,"antoniodaniels"
"33","DeMar DeRozan\derozde01","SG",21,"TOR",1.01742557337202,0.831079135411997,1.55535526649727,-0.73824140605526,"demarderozan"
"34","Keyon Dooling\doolike01","PG",30,"MIL",-0.588307304330761,-0.0816367217360622,-0.191301198772173,-0.585174839295178,"keyondooling"
"35","Toney Douglas\douglto01","SG",24,"NYK",0.314917439377055,-0.0816367217360622,0.413975794142982,0.562824411405432,"toneydouglas"
"36","Zabian Dowdell\dowdeza01","PG",26,"PHO",-1.29081543832573,0.0487512578565175,-0.554467394521266,-0.661708122675219,"zabiandowdell"
"37","Chris Duhon\duhonch01","PG",28,"ORL",-1.09009882861288,0.0487512578565175,-0.986808103746377,-0.967841256195382,"chrisduhon"
"38","Mike Dunleavy\dunlemi02","SG",30,"IND",2.22172523164911,-0.0816367217360622,0.517737564357009,0.562824411405432,"mikedunleavy"
"39","Devin Ebanks\ebankde01","SG",21,"LAL",-1.29081543832573,-1.1247405584767,-0.883046333532351,-0.585174839295178,"devinebanks"
"40","Wayne Ellington\ellinwa01","SG",23,"MIN",-0.588307304330761,-0.342412680921222,-0.277769340617195,-1.12090782295546,"wayneellington"
"41","Monta Ellis\ellismo01","SG",25,"GSW",1.11778387822845,2.65651084970812,2.74861562395858,0.868957544925595,"montaellis"
"42","Tyreke Evans\evansty01","SG",21,"SAC",2.12136692679268,2.65651084970812,1.6591170367113,0.103624711125188,"tyrekeevans"
"43","Jordan Farmar\farmajo01","PG",24,"NJN",0.114200829664207,0.961467115004577,0.241039510452938,-0.125975139014934,"jordanfarmar"
"44","Rudy Fernandez\fernaru01","SG",25,"POR",-0.186874084905065,-0.0816367217360622,0.0681032267628934,0.486291128025391,"rudyfernandez"
"45","Landry Fields\fieldla01","SG",22,"NYK",3.22530828021335,0.179139237449098,0.258333138821942,0.792424261545554,"landryfields"
"46","Derek Fisher\fishede01","PG",36,"LAL",-0.186874084905065,-0.342412680921222,-0.243182083879186,-0.202508422394975,"derekfisher"
"47","Jonny Flynn\flynnjo01","PG",21,"MIN",-0.688665609187185,1.22224307418974,-0.502586509414253,-1.50357423985567,"jonnyflynn"
"48","T.J. Ford\fordtj01","PG",27,"IND",-0.287232389761489,0.439915196634257,-0.485292881045248,-0.73824140605526,"tjford"
"49","Randy Foye\foyera01","SG",27,"LAC",-0.487948999474337,0.439915196634257,0.275626767190947,-0.661708122675219,"randyfoye"
"50","Paul George\georgpa01","SG",20,"IND",1.21814218308487,-0.0816367217360622,-0.0702458001891421,-0.0494418556348936,"paulgeorge"
"51","Daniel Gibson\gibsoda01","SG",24,"CLE",0.415275744233478,0.0487512578565175,0.586912077833026,-0.125975139014934,"danielgibson"
"52","Manu Ginobili\ginobma01","SG",33,"SAS",1.31850048794129,1.35263105378232,1.58994252323528,2.93535619618669,"manuginobili"
"53","Ben Gordon\gordobe01","SG",27,"DET",0.0138425248077826,0.700691155819417,0.517737564357009,-0.73824140605526,"bengordon"
"54","Eric Gordon\gordoer01","SG",22,"LAC",0.214559134520631,2.00457095174522,2.4373303133165,0.792424261545554,"ericgordon"
"55","Stephen Graham\grahast01","SG",28,"NJN",-0.0865157800486411,-0.733576619698962,-0.831165448425337,-1.1974411063355,"stephengraham"
"56","Danny Green\greenda02","SG",23,"SAS",-0.387590694617913,-0.733576619698962,-0.537173766152262,-0.508641555915138,"dannygreen"
"57","Willie Green\greenwi01","SG",29,"NOH",-0.0865157800486411,-0.342412680921222,0.0853968551318978,-0.891307972815341,"williegreen"
"58","Orien Greene\greenor01","SG",28,"NJN",-1.89296526746427,-1.51590449725444,-1.24621252928144,-0.508641555915138,"oriengreene"
"59","Richard Hamilton\hamilri01","SG",32,"DET",0.0138425248077826,0.570303176226837,1.01925278705814,-0.661708122675219,"richardhamilton"
"60","James Harden\hardeja01","SG",21,"OKC",0.71635065880275,0.179139237449098,0.690673848047053,1.32815724520584,"jamesharden"
"61","Manny Harris\harrima01","SG",21,"CLE",0.0138425248077826,0.0487512578565175,-0.398824739200226,-0.8147746894353,"mannyharris"
"62","Luther Head\headlu01","PG",28,"SAC",-0.688665609187185,-0.342412680921222,-0.45070562430724,-0.585174839295178,"lutherhead"
"63","Gerald Henderson\hendege02","SG",23,"CHA",0.415275744233478,-0.342412680921222,0.241039510452938,-0.585174839295178,"geraldhenderson"
"64","Xavier Henry\henryxa01","SG",19,"MEM",-1.1904571334693,-1.1247405584767,-0.675522793104297,-0.891307972815341,"xavierhenry"
"65","George Hill\hillge01","PG",24,"SAS",0.415275744233478,0.179139237449098,0.586912077833026,0.792424261545554,"georgehill"
"66","Jrue Holiday\holidjr01","PG",20,"PHI",1.31850048794129,2.00457095174522,1.00195915868913,1.40469052858588,"jrueholiday"
"67","Eddie House\houseed01","SG",32,"MIA",-0.387590694617913,-0.863964599291542,-0.2950629689862,-0.355574989155056,"eddiehouse"
"68","Lester Hudson\hudsole01","PG",26,"WAS",-1.49153204803858,-0.733576619698962,-1.14245075906742,-0.585174839295178,"lesterhudson"
"69","Royal Ivey\iveyro01","SG",29,"OKC",-1.29081543832573,-1.25512853806928,-1.14245075906742,-0.508641555915138,"royalivey"
"70","Stephen Jackson\jacksst02","SG",32,"CHA",1.82029201222341,2.52612287011554,1.78017243529433,0.33322456126531,"stephenjackson"
"71","Brandon Jennings\jennibr01","PG",21,"MIL",1.11778387822845,1.4830190333749,1.38241898280723,1.09855739506572,"brandonjennings"
"72","Eugene Jeter\jetereu01","PG",27,"SAC",-0.889382218900032,-0.472800660513802,-0.710110049842306,-1.04437453957542,"eugenejeter"
"73","Armon Johnson\johnsar02","PG",21,"POR",-1.1904571334693,-0.212024701328642,-0.917633590270359,-0.73824140605526,"armonjohnson"
"74","Joe Johnson\johnsjo02","SG",29,"ATL",1.31850048794129,1.09185509459716,1.72829155018732,0.409757844645351,"joejohnson"
"75","Wesley Johnson\johnswe01","SG",23,"MIN",0.515634049089902,0.0487512578565175,0.137277740238911,-0.355574989155056,"wesleyjohnson"
"76","Dahntay Jones\jonesda02","SG",30,"IND",-0.487948999474337,-0.603188640106382,-0.329650225724209,-0.661708122675219,"dahntayjones"
"77","Dominique Jones\jonesdo02","SG",22,"DAL",-0.789023914043608,-0.733576619698962,-1.02139536048439,-0.508641555915138,"dominiquejones"
"78","Jason Kidd\kiddja01","PG",37,"DAL",2.12136692679268,1.35263105378232,-0.0529521718201375,2.09349007900625,"jasonkidd"
"79","Kyle Korver\korveky01","SG",29,"CHI",-0.186874084905065,-0.603188640106382,0.0162223416558803,0.103624711125188,"kylekorver"
"80","Ty Lawson\lawsoty01","PG",23,"DEN",-0.0865157800486411,0.700691155819417,0.604205706202031,1.09855739506572,"tylawson"
"81","Courtney Lee\leeco01","SG",25,"HOU",0.114200829664207,-0.472800660513802,0.0162223416558803,-0.355574989155056,"courtneylee"
"82","Jeremy Lin\linje01","PG",22,"GSW",-1.09009882861288,-0.733576619698962,-0.969514475377373,-0.355574989155056,"jeremylin"
"83","Shaun Livingston\livinsh01","PG",25,"CHA",-0.287232389761489,0.0487512578565175,-0.277769340617195,-0.508641555915138,"shaunlivingston"
"84","Kyle Lowry\lowryky01","PG",24,"HOU",1.01742557337202,1.22224307418974,0.915491016844111,1.78735694548608,"kylelowry"
"85","John Lucas III\lucasjo02","PG",28,"CHI",-1.89296526746427,-1.51590449725444,-1.24621252928144,-0.508641555915138,"johnlucasiii"
"86","Kevin Martin\martike02","SG",27,"HOU",1.01742557337202,1.4830190333749,2.64485385374455,1.2516239618258,"kevinmartin"
"87","Roger Mason\masonro01","SG",30,"NYK",-0.387590694617913,-1.25512853806928,-0.917633590270359,-0.661708122675219,"rogermason"
"88","Wesley Matthews\matthwe02","SG",24,"POR",0.71635065880275,0.700691155819417,1.33053809770022,1.09855739506572,"wesleymatthews"
"89","Eric Maynor\maynoer01","PG",23,"OKC",-0.688665609187185,-0.342412680921222,-0.692816421473302,-0.8147746894353,"ericmaynor"
"90","O.J. Mayo\mayooj01","SG",23,"MEM",0.0138425248077826,0.309527217041677,0.535031192726013,-0.202508422394975,"ojmayo"
"91","Tracy McGrady*\mcgratr01","SG",31,"DET",0.917067268515598,0.309527217041677,-0.0356585434511332,0.0270914277451471,"tracymcgrady"
"92","Jodie Meeks\meeksjo01","SG",23,"PHI",0.114200829664207,-0.472800660513802,0.396682165773978,0.562824411405432,"jodiemeeks"
"93","Andre Miller\millean02","PG",34,"POR",0.615992353946326,1.61340701296748,0.777141989892075,1.09855739506572,"andremiller"
"94","Mike Miller\millemi01","SG",30,"MIA",1.71993370736699,-0.212024701328642,-0.45070562430724,-0.279041705775016,"mikemiller"
"95","Patty Mills\millspa02","PG",22,"POR",-1.39117374318215,-0.212024701328642,-0.467999252676244,-0.73824140605526,"pattymills"
"96","Anthony Morrow\morroan01","SG",25,"NJN",0.415275744233478,-0.342412680921222,0.863610131737097,-0.202508422394975,"anthonymorrow"
"97","Steve Nash\nashst01","PG",36,"PHO",1.01742557337202,3.04767478848586,1.12301455727216,0.715890978165513,"stevenash"
"98","Gary Neal\nealga01","SG",26,"SAS",0.314917439377055,-0.212024701328642,0.275626767190947,-0.202508422394975,"garyneal"
"99","Jameer Nelson\nelsoja01","PG",28,"ORL",0.615992353946326,1.87418297215264,0.846316503368093,1.09855739506572,"jameernelson"
"100","Tony Parker\parketo01","PG",28,"SAS",0.816708963659174,1.87418297215264,1.60723615160429,1.32815724520584,"tonyparker"
"101","Chris Paul\paulch01","PG",25,"NOH",1.71993370736699,1.35263105378232,1.33053809770022,4.15988873026734,"chrispaul"
"102","Morris Peterson\petermo01","SG",33,"OKC",-1.09009882861288,-1.51590449725444,-1.24621252928144,-0.508641555915138,"morrispeterson"
"103","A.J. Price\priceaj01","PG",24,"IND",-0.789023914043608,-0.0816367217360622,-0.2950629689862,-0.73824140605526,"ajprice"
"104","Ronnie Price\pricero01","SG",27,"UTA",-1.1904571334693,-0.342412680921222,-0.848459076794342,-0.967841256195382,"ronnieprice"
"105","Chris Quinn\quinnch01","PG",27,"SAS",-1.39117374318215,-1.1247405584767,-1.0732762455914,-0.661708122675219,"chrisquinn"
"106","Andy Rautins\rautian01","SG",24,"NYK",-1.69224865775142,0.309527217041677,-1.14245075906742,-0.585174839295178,"andyrautins"
"107","Michael Redd\reddmi01","SG",31,"MIL",-1.09009882861288,-0.994352578884122,-0.658229164735293,-0.585174839295178,"michaelredd"
"108","J.J. Redick\redicjj01","SG",26,"ORL",-0.0865157800486411,-0.342412680921222,0.32750765229796,0.256691277885269,"jjredick"
"109","Luke Ridnour\ridnolu01","PG",29,"MIN",0.415275744233478,1.35263105378232,0.621499334571035,0.180157994505229,"lukeridnour"
"110","Rajon Rondo\rondora01","PG",24,"BOS",1.21814218308487,2.91728680889328,0.413975794142982,1.40469052858588,"rajonrondo"
"111","Derrick Rose\rosede01","PG",22,"CHI",1.21814218308487,2.91728680889328,2.90425827927962,4.0833554468873,"derrickrose"
"112","Brandon Roy\roybr01","SG",26,"POR",0.114200829664207,0.0487512578565175,0.690673848047053,-0.508641555915138,"brandonroy"
"113","Brandon Rush\rushbr01","SG",25,"IND",0.816708963659174,-0.212024701328642,0.154571368607916,-0.202508422394975,"brandonrush"
"114","John Salmons\salmojo01","SG",31,"MIL",1.41885879279772,0.961467115004577,1.00195915868913,0.409757844645351,"johnsalmons"
"115","Thabo Sefolosha\sefolth01","SG",26,"OKC",1.71993370736699,-0.603188640106382,-0.537173766152262,1.02202411168568,"thabosefolosha"
"116","Ramon Sessions\sessira01","PG",24,"CLE",0.71635065880275,1.35263105378232,0.880903760106102,0.103624711125188,"ramonsessions"
"117","Mustafa Shakur\shakumu01","PG",26,"WAS",-1.1904571334693,-0.472800660513802,-1.02139536048439,-0.661708122675219,"mustafashakur"
"118","Jerry Stackhouse\stackje01","SG",36,"MIA",-0.989740523756456,-1.1247405584767,-1.12515713069841,-0.585174839295178,"jerrystackhouse"
"119","Lance Stephenson\stephla01","SG",20,"IND",-0.487948999474337,0.179139237449098,-0.883046333532351,-0.661708122675219,"lancestephenson"
"120","DeShawn Stevenson\stevede01","SG",29,"DAL",-0.688665609187185,-0.733576619698962,-0.502586509414253,-0.125975139014934,"deshawnstevenson"
"121","Rodney Stuckey\stuckro01","PG",24,"DET",0.214559134520631,1.35263105378232,1.2613635842242,0.486291128025391,"rodneystuckey"
"122","Jeff Teague\teaguje01","PG",22,"ATL",-0.588307304330761,-0.342412680921222,-0.519880137783257,-0.432108272535097,"jeffteague"
"123","Sebastian Telfair\telfase01","PG",25,"MIN",-0.889382218900032,0.700691155819417,-0.174007570403169,-0.8147746894353,"sebastiantelfair"
"124","Jason Terry\terryja01","SG",33,"DAL",-0.287232389761489,1.09185509459716,1.31324446933121,0.792424261545554,"jasonterry"
"125","Evan Turner\turneev01","SG",22,"PHI",1.51921709765414,-0.212024701328642,-0.174007570403169,-0.661708122675219,"evanturner"
"126","Beno Udrih\udrihbe01","PG",28,"SAC",0.917067268515598,0.831079135411997,0.950078273582119,1.09855739506572,"benoudrih"
"127","Ben Uzoh\uzohbe01","PG",22,"NJN",-1.1904571334693,-0.733576619698962,-0.761990934949319,-0.508641555915138,"benuzoh"
"128","Greivis Vasquez\vasqugr01","SG",24,"MEM",-0.989740523756456,-0.212024701328642,-0.796578191687328,-0.967841256195382,"greivisvasquez"
"129","Dwyane Wade\wadedw01","SG",29,"MIA",2.92423336564408,2.52612287011554,2.99072642112464,3.85375559674718,"dwyanewade"
"130","Von Wafer\wafervo01","SG",25,"BOS",-1.1904571334693,-1.1247405584767,-0.865752705163346,-0.508641555915138,"vonwafer"
"131","Henry Walker\walkebi01","SG",23,"NYK",-0.186874084905065,-0.733576619698962,-0.571761022890271,-0.661708122675219,"henrywalker"
"132","John Wall\walljo01","PG",20,"WAS",2.22172523164911,3.4388387272636,1.41700623954524,0.409757844645351,"johnwall"
"133","Willie Warren\warrewi01","PG",21,"LAC",-1.29081543832573,-0.994352578884122,-1.0905698739604,-0.585174839295178,"williewarren"
"134","C.J. Watson\watsocj01","PG",26,"CHI",-0.889382218900032,-0.342412680921222,-0.571761022890271,-0.508641555915138,"cjwatson"
"135","Earl Watson\watsoea01","PG",31,"UTA",-0.287232389761489,0.439915196634257,-0.675522793104297,-0.73824140605526,"earlwatson"
"136","Kyle Weaver\weaveky01","SG",24,"UTA",-0.287232389761489,0.309527217041677,-0.45070562430724,-0.585174839295178,"kyleweaver"
"137","Delonte West\westde01","PG",27,"BOS",-0.588307304330761,0.179139237449098,-0.45070562430724,-0.355574989155056,"delontewest"
"138","Mario West\westma02","SG",26,"NJN",-0.387590694617913,-1.1247405584767,-0.779284563318324,-0.508641555915138,"mariowest"
"139","Russell Westbrook\westbru01","PG",22,"OKC",1.21814218308487,3.56922670685618,2.36815579984048,3.3180226130869,"russellwestbrook"
"140","Lou Williams\willilo02","SG",24,"PHI",-0.287232389761489,0.309527217041677,0.950078273582119,0.256691277885269,"louwilliams"
"141","Antoine Wright\wrighan01","SG",26,"SAC",-1.79260696260785,-1.38551651766186,-1.36726792786447,-0.585174839295178,"antoinewright"
"142","Nick Young\youngni01","SG",25,"WAS",0.415275744233478,0.309527217041677,1.58994252323528,-0.891307972815341,"nickyoung"
"143","Gilbert Arenas\arenagi01","PG",29,"TOT",0.515634049089902,1.74379499256006,0.448563050880991,-0.355574989155056,"gilbertarenas"
"144","Carlos Arroyo\arroyca01","PG",31,"TOT",-0.588307304330761,-0.342412680921222,-0.589054651259275,-0.73824140605526,"carlosarroyo"
"145","Jerryd Bayless\bayleje01","PG",22,"TOT",0.114200829664207,0.831079135411997,0.17186499697692,-0.508641555915138,"jerrydbayless"
"146","Mike Bibby\bibbymi01","PG",32,"TOT",0.314917439377055,0.179139237449098,0.0681032267628934,0.103624711125188,"mikebibby"
"147","Chauncey Billups\billuch01","PG",34,"TOT",0.415275744233478,1.74379499256006,1.48618075302126,1.2516239618258,"chaunceybillups"
"148","Aaron Brooks\brookaa01","PG",26,"TOT",-0.889382218900032,0.700691155819417,0.431269422511986,-0.891307972815341,"aaronbrooks"
"149","Rasual Butler\butlera01","SG",31,"TOT",-0.487948999474337,-0.863964599291542,-0.606348279628279,-0.967841256195382,"rasualbutler"
"150","Anthony Carter\cartean01","PG",35,"TOT",-0.588307304330761,0.0487512578565175,-0.848459076794342,-0.585174839295178,"anthonycarter"
"151","Vince Carter\cartevi01","SG",34,"TOT",1.11778387822845,0.0487512578565175,1.00195915868913,0.409757844645351,"vincecarter"
"152","Jordan Crawford\crawfjo02","SG",22,"TOT",-0.0865157800486411,1.09185509459716,0.604205706202031,-0.891307972815341,"jordancrawford"
"153","Baron Davis\davisba01","PG",31,"TOT",0.214559134520631,1.74379499256006,0.846316503368093,0.33322456126531,"barondavis"
"154","Goran Dragic\dragigo01","PG",24,"TOT",-0.387590694617913,0.700691155819417,-0.122126685296155,-0.355574989155056,"gorandragic"
"155","Raymond Felton\feltora01","PG-SG",26,"TOT",1.01742557337202,2.26534691093038,1.2613635842242,0.715890978165513,"raymondfelton"
"156","Sundiata Gaines\gainesu01","PG",24,"TOT",-0.889382218900032,-0.0816367217360622,-0.623641907997284,-0.585174839295178,"sundiatagaines"
"157","Alonzo Gee\geeal01","SG",23,"TOT",0.214559134520631,-0.212024701328642,-0.398824739200226,-0.585174839295178,"alonzogee"
"158","Devin Harris\harride01","PG",27,"TOT",0.214559134520631,2.26534691093038,1.20948269911719,-0.202508422394975,"devinharris"
"159","Kirk Hinrich\hinriki01","SG-PG",30,"TOT",0.314917439377055,0.700691155819417,0.344801280666964,-0.279041705775016,"kirkhinrich"
"160","Jarrett Jack\jackja01","SG-PG",27,"TOT",-0.0865157800486411,0.179139237449098,0.119984111869907,-0.585174839295178,"jarrettjack"
"161","Othyus Jeffers\jeffeot01","SG",25,"TOT",0.615992353946326,-0.472800660513802,-0.467999252676244,-0.432108272535097,"othyusjeffers"
"162","Trey Johnson\johnstr01","SG",26,"TOT",-1.29081543832573,-0.733576619698962,-0.675522793104297,-0.585174839295178,"treyjohnson"
"163","Acie Law\lawac01","PG",26,"TOT",-0.889382218900032,-0.472800660513802,-0.692816421473302,-0.891307972815341,"acielaw"
"164","Jason Richardson\richaja01","SG",30,"TOT",1.41885879279772,0.0487512578565175,1.2786572125932,1.634290378726,"jasonrichardson"
"165","Nate Robinson\robinna01","PG",26,"TOT",-0.588307304330761,0.0487512578565175,-0.243182083879186,-0.432108272535097,"naterobinson"
"166","Ish Smith\smithis01","PG",22,"TOT",-0.989740523756456,-0.472800660513802,-1.02139536048439,-0.891307972815341,"ishsmith"
"167","Jermaine Taylor\tayloje02","SG",24,"TOT",-0.789023914043608,0.309527217041677,-0.277769340617195,-0.661708122675219,"jermainetaylor"
"168","Garrett Temple\templga01","PG-SG",24,"TOT",-0.989740523756456,-0.212024701328642,-1.00410173211538,-0.661708122675219,"garretttemple"
"169","Marcus Thornton\thornma01","SG",23,"TOT",0.816708963659174,0.179139237449098,0.79443561826108,0.180157994505229,"marcusthornton"
"170","Sasha Vujacic\vujacsa01","SG",26,"TOT",0.415275744233478,-0.212024701328642,0.275626767190947,-0.0494418556348936,"sashavujacic"
"171","Deron Williams\willide01","PG",26,"TOT",1.51921709765414,3.04767478848586,2.0568704891984,1.78735694548608,"deronwilliams"
"172","Jason Williams\willija02","PG",35,"TOT",-0.889382218900032,-0.603188640106382,-1.0732762455914,-0.585174839295178,"jasonwilliams"
"173","Mo Williams\willima01","PG",28,"TOT",0.415275744233478,2.26534691093038,1.00195915868913,-0.585174839295178,"mowilliams"
"174","Terrence Williams\willite01","SG",23,"TOT",0.314917439377055,0.570303176226837,-0.554467394521266,-0.8147746894353,"terrencewilliams"
"175","Jeff Adrien\adrieje01","PF",24,"GSW",-0.784622322351606,-0.994352578884122,-0.986808103746377,-0.661708122675219,"jeffadrien"
"176","LaMarcus Aldridge\aldrila01","PF",25,"POR",1.20538815108183,0.961467115004577,2.35086217147148,2.17002336238629,"lamarcusaldridge"
"177","Malik Allen\allenma01","PF",32,"ORL",-0.99409710902881,-1.25512853806928,-1.19433164417443,-0.585174839295178,"malikallen"
"178","Al-Farouq Aminu\aminual01","SF",20,"LAC",-0.313304052327898,0.179139237449098,-0.45070562430724,-0.8147746894353,"alfarouqaminu"
"179","Lou Amundson\amundlo01","PF",28,"GSW",-0.365672748997199,-0.863964599291542,-0.675522793104297,-0.891307972815341,"louamundson"
"180","James Anderson\anderja01","SF",21,"SAS",-1.15120319903671,-0.863964599291542,-0.796578191687328,-0.585174839295178,"jamesanderson"
"181","Ryan Anderson\anderry01","PF",22,"ORL",0.262751611034411,-0.472800660513802,0.413975794142982,1.2516239618258,"ryananderson"
"182","Trevor Ariza\arizatr01","SF",25,"NOH",0.838807274396721,0.570303176226837,0.483150307619,1.02202411168568,"trevorariza"
"183","Darrell Arthur\arthuda01","PF",22,"MEM",-0.103829265650695,-0.0816367217360622,0.154571368607916,-0.279041705775016,"darrellarthur"
"184","Luke Babbitt\babbilu01","SF",21,"POR",-1.04646580569811,-1.1247405584767,-1.15974438743642,-0.73824140605526,"lukebabbitt"
"185","Matt Barnes\barnema02","SF",30,"LAL",-0.051460568981394,-0.0816367217360622,-0.260475712248191,0.256691277885269,"mattbarnes"
"186","Brandon Bass\bassbr01","PF",25,"ORL",0.419857701042314,0.179139237449098,0.517737564357009,0.0270914277451471,"brandonbass"
"187","Nicolas Batum\batumni01","SF",22,"POR",0.105645521026509,-0.212024701328642,0.725261104785062,1.32815724520584,"nicolasbatum"
"188","Michael Beasley\beaslmi01","SF",22,"MIN",0.524595094380916,2.00457095174522,1.90122783387736,-0.73824140605526,"michaelbeasley"
"189","DeJuan Blair\blairde01","PF",21,"SAS",0.681701184388818,0.309527217041677,0.0162223416558803,0.486291128025391,"dejuanblair"
"190","Andray Blatche\blatcan01","PF",24,"WAS",1.25775684775113,2.00457095174522,1.48618075302126,0.103624711125188,"andrayblatche"
"191","Matt Bonner\bonnema01","PF",30,"SAS",-0.156197962319996,-0.994352578884122,-0.156713942034164,0.639357694785473,"mattbonner"
"192","Trevor Booker\booketr01","PF",23,"WAS",-0.313304052327898,-0.733576619698962,-0.502586509414253,-0.279041705775016,"trevorbooker"
"193","Chris Bosh\boshch01","PF",26,"MIA",1.83381251111344,0.831079135411997,1.81475969203234,0.792424261545554,"chrisbosh"
"194","Craig Brackins\brackcr01","PF",23,"PHI",-1.20357189570601,-1.51590449725444,-0.952220847008368,-0.585174839295178,"craigbrackins"
"195","Elton Brand\brandel01","PF",31,"PHI",1.25775684775113,0.0487512578565175,1.17489544237918,1.86389022886612,"eltonbrand"
"196","Chase Budinger\budinch01","SF",22,"HOU",-0.051460568981394,-0.342412680921222,0.275626767190947,-0.0494418556348936,"chasebudinger"
"197","Caron Butler\butleca01","SF",30,"DAL",0.158014217695809,0.700691155819417,1.17489544237918,-0.432108272535097,"caronbutler"
"198","Brian Cardinal\cardibr01","SF",33,"DAL",-1.09883450236741,-1.1247405584767,-0.969514475377373,0.0270914277451471,"briancardinal"
"199","Omri Casspi\casspom01","SF",22,"SAC",0.158014217695809,-0.212024701328642,0.0681032267628934,-0.279041705775016,"omricasspi"
