"","Player","Pos","Age","Tm","DRB","TOV","PS.G","VORP","fix"
"57","Gerald Green\greenge01","SG",28,"PHO",0.907719189775206,0.777347768336485,1.31640110369884,0.882609761751451,"geraldgreen"
"58","Willie Green\greenwi01","SG",32,"LAC",-0.608728800032242,-0.70605028249104,-0.527644423981978,-0.694124443763584,"williegreen"
"59","Jorge Gutierrez\gutiejo01","PG",25,"BRK",-0.513950800669277,-0.335200769784159,-0.681314884622047,-0.543959281333581,"jorgegutierrez"
"60","Tim Hardaway\hardati02","SG",21,"NYK",-0.513950800669277,-0.70605028249104,0.360229348605085,-0.543959281333581,"timhardaway"
"61","James Harden\hardeja01","SG",24,"HOU",1.95027718276783,3.00244484457777,2.95555268385958,3.58558268549151,"jamesharden"
"62","Devin Harris\harride01","PG",30,"DAL",0.0547171955085162,0.406498255629603,-0.0324840508084239,-0.393794118903577,"devinharris"
"63","Manny Harris\harrima01","SG",24,"LAL",1.09727518850114,-0.211584265548532,0.00166494044492451,-0.543959281333581,"mannyharris"
"64","Gerald Henderson\hendege02","SG",26,"CHA",1.66594318467893,0.406498255629603,1.00906018241871,-0.318711537688576,"geraldhenderson"
"65","George Hill\hillge01","PG",27,"IND",1.09727518850114,0.0356487429227222,0.377303844231759,1.55835299268647,"georgehill"
"66","Kirk Hinrich\hinriki01","PG",33,"CHI",0.339051193597413,0.530114759865231,0.172409896711667,-0.0183812128285689,"kirkhinrich"
"67","Jrue Holiday\holidjr01","PG",23,"NOP",1.476387185953,2.38436232339964,1.06028366929873,0.131783949601434,"jrueholiday"
"68","Scotty Hopson\hopsosc01","SG",24,"CLE",-1.74606479238783,-1.4477493079048,-1.29599672718232,-0.468876700118579,"scottyhopson"
"69","Kyrie Irving\irvinky01","PG",21,"CLE",1.00249718913817,1.88989630645713,2.17012588503256,2.00884847997648,"kyrieirving"
"70","Royal Ivey\iveyro01","SG",32,"OKC",-1.272174795573,-1.4477493079048,-1.38136920531569,-0.468876700118579,"royalivey"
"71","Jarrett Jack\jackja01","PG",30,"CLE",0.623385191686309,0.653731264100857,0.240707879218365,-0.619041862548582,"jarrettjack"
"72","Reggie Jackson\jacksre01","PG",23,"OKC",1.476387185953,1.14819728104337,0.855389721778639,0.206866530816436,"reggiejackson"
"73","Mike James\jamesmi01","PG",38,"CHI",-1.17739679621004,-0.829666786726667,-1.21062424904895,-0.619041862548582,"mikejames"
"74","John Jenkins\jenkijo01","SG",22,"ATL",-0.324394801943346,-0.458817274019786,-0.85205984088879,-0.619041862548582,"johnjenkins"
"75","Brandon Jennings\jennibr01","PG",24,"DET",0.433829192960378,1.88989630645713,1.26517761681882,0.281949112031438,"brandonjennings"
"76","Joe Johnson\johnsjo02","SG",32,"BRK",0.907719189775206,0.406498255629603,1.31640110369884,0.432114274461441,"joejohnson"
"77","Darius Johnson-Odom\johnsda03","SG",24,"PHI",-1.08261879684707,-0.582433778255413,-1.38136920531569,-0.543959281333581,"dariusjohnsonodom"
"78","Cory Joseph\josepco01","SG",22,"SAS",-0.703506799395208,-0.70605028249104,-0.527644423981978,-0.0183812128285689,"coryjoseph"
"79","Brandon Knight\knighbr03","PG",22,"MIL",1.00249718913817,1.7662798022215,1.674965511859,0.0567013683864328,"brandonknight"
"80","Kyle Korver\korveky01","SG",32,"ATL",1.7607211840419,0.282881751393976,0.667570269885222,1.40818783025646,"kylekorver"
"81","Doron Lamb\lambdo01","SG",22,"ORL",-0.987840797484104,-0.829666786726667,-0.766687362755419,-0.769207024978586,"doronlamb"
"82","Jeremy Lamb\lambje01","SG",21,"OKC",0.244273194234447,-0.458817274019786,0.0699629229516217,-0.243628956473574,"jeremylamb"
"83","Shane Larkin\larkish01","PG",21,"DAL",-1.17739679621004,-0.458817274019786,-0.903283327768813,-0.694124443763584,"shanelarkin"
"84","Ty Lawson\lawsoty01","PG",26,"DEN",0.907719189775206,2.50797882763526,1.62374202497898,1.10785750539646,"tylawson"
"85","Ricky Ledo\ledori01","SG",21,"DAL",-1.5565087936619,-1.20051629943355,-1.09110277966223,-0.468876700118579,"rickyledo"
"86","DeAndre Liggins\liggide01","SG",25,"MIA",-1.74606479238783,-1.4477493079048,-1.03987929278221,-0.468876700118579,"deandreliggins"
"87","Damian Lillard\lillada01","PG",23,"POR",1.1920531878641,1.51904679375025,2.15305138940588,2.15901364240648,"damianlillard"
"88","Jeremy Lin\linje01","PG",25,"HOU",0.339051193597413,1.64266329798587,0.752942748018593,0.131783949601434,"jeremylin"
"89","Shaun Livingston\livinsh01","PG",28,"BRK",0.528607192323344,0.282881751393976,0.0358139316982733,0.507196855676443,"shaunlivingston"
"90","Kyle Lowry\lowryky01","PG",27,"TOR",1.66594318467893,1.64266329798587,1.674965511859,3.81083042913652,"kylelowry"
"91","John Lucas III\lucasjo02","PG",31,"UTA",-1.17739679621004,-0.829666786726667,-0.73253837150207,-0.994454768623591,"johnlucasiii"
"92","Shelvin Mack\macksh01","PG",23,"ATL",0.0547171955085162,0.0356487429227222,-0.100782033315121,-0.543959281333581,"shelvinmack"
"93","Kendall Marshall\marshke01","PG",22,"LAL",0.718163191049275,2.01351281069276,-0.0154095551817497,-1.2197025122686,"kendallmarshall"
"94","Kevin Martin\martike02","SG",30,"MIN",0.623385191686309,0.530114759865231,1.8798594593791,0.131783949601434,"kevinmartin"
"95","Roger Mason\masonro01","SG",33,"MIA",-0.987840797484104,-0.953283290962294,-0.869134336515464,-0.543959281333581,"rogermason"
"96","Wesley Matthews\matthwe02","SG",27,"POR",1.00249718913817,0.159265247158349,1.41884807745889,1.85868331754647,"wesleymatthews"
"97","O.J. Mayo\mayooj01","SG",26,"MIL",0.0547171955085162,0.777347768336485,0.616346783005199,-0.994454768623591,"ojmayo"
"98","Ray McCallum\mccalra01","PG",22,"SAC",-0.419172801306311,-0.335200769784159,-0.322750476461887,-0.844289606193587,"raymccallum"
"99","C.J. McCollum\mccolcj01","SG",22,"POR",-0.703506799395208,-0.335200769784159,-0.476420937101956,-0.694124443763584,"cjmccollum"
"100","Ben McLemore\mclembe01","SG",20,"SAC",0.339051193597413,0.0356487429227222,0.121186409831645,-0.919372187408589,"benmclemore"
"101","Jodie Meeks\meeksjo01","SG",26,"LAL",0.244273194234447,0.282881751393976,1.29932660807217,0.882609761751451,"jodiemeeks"
"102","Gal Mekel\mekelga01","PG",25,"DAL",-1.08261879684707,-0.211584265548532,-0.97158131027551,-0.844289606193587,"galmekel"
"103","C.J. Miles\milescj01","SG",26,"CLE",-0.134838803217415,-0.335200769784159,0.309005861725062,0.0567013683864328,"cjmiles"
"104","Patty Mills\millspa02","PG",25,"SAS",-0.134838803217415,-0.458817274019786,0.360229348605085,1.03277492418145,"pattymills"
"105","E'Twaun Moore\mooreet01","SG",24,"ORL",-0.419172801306311,-0.582433778255413,-0.305675980835213,-0.543959281333581,"etwaunmoore"
"106","Anthony Morrow\morroan01","SG",28,"NOP",-0.324394801943346,-0.582433778255413,0.0528884273249475,-0.543959281333581,"anthonymorrow"
"107","Shabazz Muhammad\muhamsh01","SG",21,"MIN",-0.987840797484104,-0.953283290962294,-0.715463875875396,-0.694124443763584,"shabazzmuhammad"
"108","Toure' Murry\murryto01","PG",24,"NYK",-1.17739679621004,-0.582433778255413,-0.920357823395487,-0.694124443763584,"touremurry"
"109","Steve Nash\nashst01","PG",39,"LAL",-0.134838803217415,1.14819728104337,-0.220303502701841,-0.694124443763584,"stevenash"
"110","Nemanja Nedovic\nedovne01","SG",22,"GSW",-1.272174795573,-0.829666786726667,-1.19354975342228,-0.694124443763584,"nemanjanedovic"
"111","Jameer Nelson\nelsoja01","PG",31,"ORL",1.09727518850114,1.51904679375025,0.684644765511896,-0.0934637940435705,"jameernelson"
"112","Victor Oladipo\oladivi01","PG",21,"ORL",1.66594318467893,2.50797882763526,0.974911191165359,0.131783949601434,"victoroladipo"
"113","Jannero Pargo\pargoja01","PG",34,"CHA",-1.08261879684707,-0.335200769784159,-0.578867910862001,-0.318711537688576,"janneropargo"
"114","Tony Parker\parketo01","PG",31,"SAS",0.149495194871482,1.27181378527899,1.47007156433891,0.131783949601434,"tonyparker"
"115","Chris Paul\paulch01","PG",28,"LAC",1.7607211840419,1.39543028951462,1.8798594593791,3.43541752306151,"chrispaul"
"116","Quincy Pondexter\pondequ01","SG",25,"MEM",-0.703506799395208,-0.211584265548532,-0.305675980835213,-0.468876700118579,"quincypondexter"
"117","Phil Pressey\pressph01","PG",22,"BOS",-0.703506799395208,0.0356487429227222,-0.903283327768813,-0.994454768623591,"philpressey"
"118","A.J. Price\priceaj01","SG",27,"MIN",-1.46173079429893,-1.07689979519792,-1.1081772752889,-0.543959281333581,"ajprice"
"119","Ronnie Price\pricero01","SG",30,"ORL",-0.703506799395208,-0.458817274019786,-0.97158131027551,-0.619041862548582,"ronnieprice"
"120","Pablo Prigioni\prigipa01","PG",36,"NYK",-0.419172801306311,-0.335200769784159,-0.73253837150207,0.131783949601434,"pabloprigioni"
"121","J.J. Redick\redicjj01","SG",29,"LAC",0.0547171955085162,0.0356487429227222,1.2139541299388,0.0567013683864328,"jjredick"
