"","Player","Pos","Age","Tm","DRB","TOV","PS.G","VORP","fix"
"39","Stephen Curry\curryst01","PG",27,"GSW",2.22467011000044,2.75002500030873,3.84792832476993,6.77365623137818,"stephencurry"
"40","Troy Daniels\danietr01","SG",24,"CHO",-0.79833555062279,-0.6984403430387,-0.48639407711806,-0.392680222386389,"troydaniels"
"41","Bryce Dejean-Jones\dejeabr01","SG",23,"NOP",0.713167279688823,-0.442998465753704,-0.48639407711806,-0.466559979641694,"brycedejeanjones"
"42","Matthew Dellavedova\dellama01","PG",25,"CLE",-0.353775894648786,0.451048104743778,-0.150262952073685,-0.318800465131085,"matthewdellavedova"
"43","DeMar DeRozan\derozde01","SG",26,"TOR",1.42446272924723,1.34509467524126,2.68031494303684,1.30655419448562,"demarderozan"
"44","Spencer Dinwiddie\dinwisp01","PG",22,"DET",-0.887247481817591,-0.6984403430387,-0.627922971873586,-0.540439736896999,"spencerdinwiddie"
"45","Toney Douglas\douglto01","PG",29,"NOP",-0.175952032259185,-0.18755658846871,0.0620303900596044,0.124478078400745,"toneydouglas"
"46","Goran Dragic\dragigo01","PG",29,"MIA",0.890991142078425,1.85597842981125,1.01735042965941,0.715516136443184,"gorandragic"
"47","Wayne Ellington\ellinwa01","SG",28,"BRK",-0.0870401010643839,-0.6984403430387,-0.114880728384803,-0.835958765918219,"wayneellington"
"48","Monta Ellis\ellismo01","SG",30,"IND",0.624255348494022,1.72825749116875,0.964277094126085,0.715516136443184,"montaellis"
"49","Tyler Ennis\ennisty01","PG",21,"MIL",-0.709423619427989,-0.18755658846871,-0.680996307406909,-0.835958765918219,"tylerennis"
"50","Tyreke Evans\evansty01","SG",26,"NOP",2.04684624761083,2.23914124573874,1.21195265994826,0.0505983211454399,"tyrekeevans"
"51","Jordan Farmar\farmajo01","PG",29,"MEM",-0.264863963453985,0.451048104743778,0.150485949281808,-0.392680222386389,"jordanfarmar"
"52","Raymond Felton\feltora01","PG",31,"DAL",0.624255348494022,0.451048104743778,0.203559284815131,-0.023281436109865,"raymondfelton"
"53","Langston Galloway\gallola01","PG",24,"NYK",0.802079210883624,-0.570719404396202,-0.132571840229244,0.124478078400745,"langstongalloway"
"54","Manu Ginobili\ginobma01","SG",38,"SAS",0.00187183013041694,0.706489982028773,0.221250396659572,0.715516136443184,"manuginobili"
"55","Archie Goodwin\goodwar01","PG",21,"PHO",-0.0870401010643839,0.834210920671271,0.0974126137484862,-0.983718280428828,"archiegoodwin"
"56","Eric Gordon\gordoer01","SG",27,"NOP",-0.0870401010643839,0.578769043386276,1.21195265994826,-0.0971611933651698,"ericgordon"
"57","Andrew Goudelock\goudean01","PG",27,"HOU",-1.7763667937656,-0.315277527111207,-0.981745208762402,-0.466559979641694,"andrewgoudelock"
"58","Jerian Grant\grantje02","PG",23,"NYK",-0.442687825843587,-0.0598356498262119,-0.48639407711806,-0.835958765918219,"jeriangrant"
"59","Danny Green\greenda02","SG",28,"SAS",0.979903073273225,-0.315277527111207,-0.203336287607007,1.38043395174093,"dannygreen"
"60","Gerald Green\greenge01","SG",30,"MIA",-0.0870401010643839,-0.570719404396202,0.0974126137484862,-0.762079008662914,"geraldgreen"
"61","Jorge Gutierrez\gutiejo01","PG",27,"CHO",-1.33180713779159,-0.826161281681197,-1.15865632720681,-0.466559979641694,"jorgegutierrez"
"62","Tim Hardaway\hardati02","SG",23,"ATL",-0.531599757038388,-0.826161281681197,-0.344865182362534,-0.466559979641694,"timhardaway"
"63","James Harden\hardeja01","SG",26,"HOU",2.84705362836404,4.4103972026612,3.65332609448109,4.63114327097434,"jamesharden"
"64","Devin Harris\harride01","PG",32,"DAL",-0.175952032259185,-0.18755658846871,-0.132571840229244,0.0505983211454399,"devinharris"
"65","Gary Harris\harriga01","SG",21,"DEN",0.0907837613252178,0.195606227458783,0.698910416459473,0.493876864677269,"garyharris"
"66","Joe Harris\harrijo01","SG",24,"CLE",-1.33180713779159,-1.20932409760869,-1.3709496693401,-0.466559979641694,"joeharris"
"67","Aaron Harrison\harriaa01","SG",21,"CHO",-1.4207190689864,-1.20932409760869,-1.31787633380678,-0.540439736896999,"aaronharrison"
"68","Gerald Henderson\hendege02","SG",28,"POR",0.35751955490962,-0.315277527111207,0.0620303900596044,-0.835958765918219,"geraldhenderson"
"69","George Hill\hillge01","PG",29,"IND",0.979903073273225,0.32332716610128,0.663528192770591,1.15879467997501,"georgehill"
"70","Darrun Hilliard\hillida01","SG",22,"DET",-0.887247481817591,-0.826161281681197,-0.769451866629113,-0.614319494152304,"darrunhilliard"
"71","Jrue Holiday\holidjr01","PG",25,"NOP",0.446431486104421,1.85597842981125,1.49501044945931,0.789395893698489,"jrueholiday"
"72","Rodney Hood\hoodro01","SG",23,"UTA",0.713167279688823,0.578769043386276,1.08811487703717,0.789395893698489,"rodneyhood"
"73","Marcelo Huertas\huertma01","PG",32,"LAL",-0.620511688233189,0.451048104743778,-0.680996307406909,-1.13147779493944,"marcelohuertas"
"74","R.J. Hunter\hunterj01","SG",22,"BOS",-0.976159413012392,-1.08160315896619,-0.999436320606843,-0.540439736896999,"rjhunter"
"75","Kyrie Irving\irvinky01","PG",23,"CLE",0.00187183013041694,1.47281561388376,1.99036158110365,0.641636379187879,"kyrieirving"
"76","Jarrett Jack\jackja01","PG",32,"BRK",1.69119852283163,2.23914124573874,0.787365975681677,-0.318800465131085,"jarrettjack"
"77","Reggie Jackson\jacksre01","PG",25,"DET",0.35751955490962,2.11142030709625,1.84883268634812,1.45431370899623,"reggiejackson"
"78","Tyler Johnson\johnsty01","SG",23,"MIA",0.179695692520018,0.195606227458783,0.0620303900596044,-0.0971611933651698,"tylerjohnson"
"79","Tyus Jones\jonesty01","PG",19,"MIN",-0.887247481817591,-0.315277527111207,-0.734069642940231,-0.688199251407609,"tyusjones"
"80","Cory Joseph\josepco01","SG",24,"TOR",0.00187183013041694,0.195606227458783,0.0266481663707229,-0.0971611933651698,"coryjoseph"
"81","Brandon Knight\knighbr03","SG",24,"PHO",0.979903073273225,2.87774593895123,1.99036158110365,0.124478078400745,"brandonknight"
"82","Kyle Korver\korveky01","SG",34,"ATL",0.890991142078425,0.0678852888162855,0.150485949281808,0.34611735016666,"kylekorver"
"83","Jeremy Lamb\lambje01","SG",23,"CHO",0.979903073273225,-0.442998465753704,0.0797215019040454,-0.171040950620475,"jeremylamb"
"84","Shane Larkin\larkish01","PG",23,"BRK",-0.175952032259185,0.961931859313768,-0.185645175762567,-0.540439736896999,"shanelarkin"
"85","Zach LaVine\lavinza01","SG",20,"MIN",0.35751955490962,0.961931859313768,0.999659317814967,-0.24492070787578,"zachlavine"
"86","Damian Lillard\lillada01","PG",25,"POR",1.15772693566283,2.62230406166624,2.96337273254789,2.34087079605989,"damianlillard"
"87","Jeremy Lin\linje01","SG",27,"CHO",0.535343417299222,0.961931859313768,0.592763745392828,-0.0971611933651698,"jeremylin"
"88","Shaun Livingston\livinsh01","PG",30,"GSW",-0.442687825843587,-0.18755658846871,-0.362556294206975,-0.023281436109865,"shaunlivingston"
"89","Kyle Lowry\lowryky01","PG",29,"TOR",1.69119852283163,2.23914124573874,2.2734193706147,4.18786472744251,"kylelowry"
"90","Devyn Marble\marblde01","SG",23,"ORL",-0.887247481817591,-1.08160315896619,-1.10558299167349,-0.614319494152304,"devynmarble"
"91","Kendall Marshall\marshke01","PG",24,"PHI",-1.06507134420719,0.32332716610128,-0.822525202162435,-0.983718280428828,"kendallmarshall"
"92","O.J. Mayo\mayooj01","SG",28,"MIL",0.0907837613252178,0.834210920671271,-0.0971896165403626,-0.762079008662914,"ojmayo"
"93","C.J. McCollum\mccolcj01","SG",24,"POR",0.535343417299222,1.72825749116875,2.20265492323694,0.789395893698489,"cjmccollum"
"94","T.J. McConnell\mccontj01","PG",23,"PHI",0.446431486104421,0.706489982028773,-0.397938517895856,-0.466559979641694,"tjmcconnell"
"95","Ben McLemore\mclembe01","SG",22,"SAC",-0.353775894648786,0.451048104743778,-0.0971896165403626,-0.762079008662914,"benmclemore"
"96","Jodie Meeks\meeksjo01","SG",28,"DET",-0.709423619427989,-1.08160315896619,-0.185645175762567,-0.466559979641694,"jodiemeeks"
"97","Khris Middleton\middlkh01","SG",24,"MIL",1.06881500446803,1.47281561388376,1.74268601528148,0.937155408209098,"khrismiddleton"
"98","Patty Mills\millspa02","PG",27,"SAS",-0.442687825843587,-0.315277527111207,0.0266481663707229,0.715516136443184,"pattymills"
"99","Elijah Millsap\millsel01","SG",28,"UTA",-0.531599757038388,-0.826161281681197,-1.15865632720681,-0.466559979641694,"elijahmillsap"
"100","Luis Montero\montelu01","SG",22,"POR",-1.598542931376,-1.08160315896619,-1.26480299827345,-0.614319494152304,"luismontero"
"101","E'Twaun Moore\mooreet01","SG",26,"CHI",-0.175952032259185,-0.315277527111207,-0.150262952073685,-0.392680222386389,"etwaunmoore"
"102","Anthony Morrow\morroan01","SG",30,"OKC",-1.15398327540199,-1.08160315896619,-0.48639407711806,-0.614319494152304,"anthonymorrow"
"103","Emmanuel Mudiay\mudiaem01","PG",19,"DEN",0.713167279688823,2.62230406166624,0.787365975681677,-1.35311706670535,"emmanuelmudiay"
"104","Xavier Munford\munfoxa02","SG",23,"MEM",-0.0870401010643839,-0.0598356498262119,-0.468702965273619,-0.540439736896999,"xaviermunford"
"105","Shabazz Napier\napiesh01","PG",24,"ORL",-1.15398327540199,-0.442998465753704,-0.822525202162435,-0.762079008662914,"shabazznapier"
"106","Gary Neal\nealga01","SG",31,"WAS",-0.264863963453985,-0.570719404396202,0.256632620348453,-0.614319494152304,"garyneal"
"107","Jameer Nelson\nelsoja01","PG",33,"DEN",0.35751955490962,0.706489982028773,-0.114880728384803,-0.688199251407609,"jameernelson"
"108","Raul Neto\netora01","PG",23,"UTA",-0.709423619427989,0.195606227458783,-0.433320741584738,-0.540439736896999,"raulneto"
"109","Victor Oladipo\oladivi01","SG",23,"ORL",1.78011045402643,1.21737373659876,1.35348155470378,1.23267443723032,"victoroladipo"
"110","Tony Parker\parketo01","PG",33,"SAS",0.0907837613252178,0.834210920671271,0.62814596908171,0.272237592911355,"tonyparker"
"111","Lamar Patterson\pattela01","SG",24,"ATL",-0.709423619427989,-0.570719404396202,-1.05250965614017,-0.688199251407609,"lamarpatterson"
"112","Chris Paul\paulch01","PG",30,"LAC",1.42446272924723,1.85597842981125,1.97267046925921,3.9662254556766,"chrispaul"
"113","Cameron Payne\payneca01","PG",21,"OKC",-0.709423619427989,-0.442998465753704,-0.592540748184705,-0.392680222386389,"cameronpayne"
"114","Elfrid Payton\paytoel01","PG",21,"ORL",0.35751955490962,1.60053655252626,0.41585262694842,-0.171040950620475,"elfridpayton"
"115","Norman Powell\powelno01","SG",22,"TOR",-0.175952032259185,-0.570719404396202,-0.48639407711806,-0.24492070787578,"normanpowell"
"116","Ronnie Price\pricero01","PG",32,"PHO",-0.79833555062279,-0.0598356498262119,-0.539467412651382,-0.171040950620475,"ronnieprice"
"117","Pablo Prigioni\prigipa01","PG",38,"LAC",-0.709423619427989,-0.442998465753704,-1.03481854429572,-0.0971611933651698,"pabloprigioni"
"118","J.J. Redick\redicjj01","SG",31,"LAC",-0.353775894648786,-0.18755658846871,1.4065548902371,0.641636379187879,"jjredick"
"119","Josh Richardson\richajo01","SG",22,"MIA",-0.353775894648786,-0.570719404396202,-0.309482958673652,0.0505983211454399,"joshrichardson"
"120","Austin Rivers\riverau01","SG",23,"LAC",-0.442687825843587,-0.315277527111207,0.0974126137484862,-0.540439736896999,"austinrivers"
"121","Andre Roberson\roberan03","SG",24,"OKC",0.35751955490962,-0.826161281681197,-0.627922971873586,0.493876864677269,"andreroberson"
"122","Nate Robinson\robinna01","PG",31,"NOP",-1.8652787249604,-1.46476597489368,-1.47709634040674,-0.540439736896999,"naterobinson"
"123","Rajon Rondo\rondora01","PG",29,"SAC",2.58031783477964,3.51635063216372,0.62814596908171,0.937155408209098,"rajonrondo"
"124","Derrick Rose\rosede01","PG",27,"CHI",0.535343417299222,1.98369936845375,1.42424600208155,-0.983718280428828,"derrickrose"
"125","Terry Rozier\roziete01","PG",21,"BOS",-0.976159413012392,-0.826161281681197,-1.15865632720681,-0.762079008662914,"terryrozier"
"126","Ricky Rubio\rubiori01","PG",25,"MIN",1.51337466044203,1.72825749116875,0.309705955881776,1.23267443723032,"rickyrubio"
"127","Brandon Rush\rushbr01","SG",30,"GSW",0.0907837613252178,-0.826161281681197,-0.734069642940231,-0.318800465131085,"brandonrush"
"128","D'Angelo Russell\russeda01","PG",19,"LAL",0.624255348494022,1.72825749116875,0.85813042305944,-0.392680222386389,"dangelorussell"
"129","Dennis Schroder\schrode01","PG",22,"ATL",0.0907837613252178,1.47281561388376,0.468925962481743,-0.24492070787578,"dennisschroder"
"130","Ramon Sessions\sessira01","PG",29,"WAS",0.0907837613252178,0.32332716610128,0.274323732192894,-0.392680222386389,"ramonsessions"
"131","Iman Shumpert\shumpim01","SG",25,"CLE",0.979903073273225,-0.0598356498262119,-0.451011853429178,-0.023281436109865,"imanshumpert"
"132","Jonathon Simmons\simmojo02","SG",26,"SAS",-0.531599757038388,-0.18755658846871,-0.415629629740297,-0.318800465131085,"jonathonsimmons"
"133","Donald Sloan\sloando01","PG",28,"BRK",0.446431486104421,0.195606227458783,-0.238718511295889,-0.540439736896999,"donaldsloan"
"134","Marcus Smart\smartma01","PG",21,"BOS",0.713167279688823,0.195606227458783,0.132794837437368,0.34611735016666,"marcussmart"
"135","J.R. Smith\smithjr01","SG",30,"CLE",0.179695692520018,-0.442998465753704,0.716601528303914,1.0110351654644,"jrsmith"
"136","Russ Smith\smithru01","PG",24,"MEM",-1.4207190689864,-0.826161281681197,-1.21172966274013,-0.466559979641694,"russsmith"
"137","Nik Stauskas\stausni01","SG",22,"PHI",0.0907837613252178,0.195606227458783,0.0266481663707229,-0.983718280428828,"nikstauskas"
"138","Rodney Stuckey\stuckro01","PG",29,"IND",0.268607623714819,0.195606227458783,0.0974126137484862,-0.614319494152304,"rodneystuckey"
"139","Jeff Teague\teaguje01","PG",27,"ATL",0.179695692520018,2.11142030709625,1.30040821917046,0.493876864677269,"jeffteague"
"140","Jason Terry\terryja01","SG",38,"HOU",-1.06507134420719,-0.570719404396202,-0.433320741584738,-0.688199251407609,"jasonterry"
"141","Isaiah Thomas\thomais02","PG",26,"BOS",0.268607623714819,1.98369936845375,2.45033048905911,1.97147200978337,"isaiahthomas"
"142","Hollis Thompson\thompho01","SG",24,"PHI",0.624255348494022,-0.18755658846871,0.256632620348453,-0.909838523173524,"hollisthompson"
"143","Klay Thompson\thompkl01","SG",25,"GSW",1.15772693566283,0.706489982028773,2.43263937721467,0.863275650953794,"klaythompson"
"144","Evan Turner\turneev01","SG",27,"BOS",1.95793431641603,1.21737373659876,0.380470403259539,0.124478078400745,"evanturner"
"145","Greivis Vasquez\vasqugr01","PG",29,"MIL",-0.264863963453985,0.706489982028773,-0.468702965273619,-0.909838523173524,"greivisvasquez"
"146","Rashad Vaughn\vaughra01","SG",19,"MIL",-0.887247481817591,-0.953882220323695,-0.92867187322908,-1.20535755219474,"rashadvaughn"
"147","Sasha Vujacic\vujacsa01","SG",31,"NYK",-0.0870401010643839,-0.570719404396202,-0.610231860029146,-0.392680222386389,"sashavujacic"
"148","Dwyane Wade\wadedw01","SG",34,"MIA",0.802079210883624,1.98369936845375,1.88421491003701,0.715516136443184,"dwyanewade"
"149","Dion Waiters\waitedi01","SG",24,"OKC",0.00187183013041694,0.451048104743778,0.256632620348453,-0.540439736896999,"dionwaiters"
"150","Kemba Walker\walkeke02","PG",25,"CHO",1.42446272924723,1.21737373659876,2.22034603508138,2.78414933959172,"kembawalker"
"151","John Wall\walljo01","PG",25,"WAS",2.04684624761083,3.77179250944871,2.04343491663697,2.26699103880459,"johnwall"
"152","C.J. Watson\watsocj01","PG",31,"ORL",-0.353775894648786,-0.442998465753704,-0.71637853109579,-0.614319494152304,"cjwatson"
"153","Russell Westbrook\westbru01","PG",27,"OKC",3.46943714672765,4.02723438673371,2.68031494303684,5.66545987254861,"russellwestbrook"
"154","C.J. Wilcox\wilcocj01","SG",25,"LAC",-1.4207190689864,-1.33704503625119,-0.946362985073521,-0.466559979641694,"cjwilcox"
"155","Deron Williams\willide01","PG",31,"DAL",0.446431486104421,1.47281561388376,1.01735042965941,0.272237592911355,"deronwilliams"
"156","Elliot Williams\williel01","PG",26,"MEM",-1.33180713779159,-1.20932409760869,-1.19403855089569,-0.540439736896999,"elliotwilliams"
"157","Lou Williams\willilo02","SG",29,"LAL",0.00187183013041694,0.578769043386276,1.2296437717927,0.34611735016666,"louwilliams"
"158","Mo Williams\willima01","PG",33,"CLE",-0.442687825843587,0.32332716610128,-0.0264251691625996,-0.614319494152304,"mowilliams"
"159","Delon Wright\wrighde01","PG",23,"TOR",-0.887247481817591,-0.6984403430387,-0.804834090317994,-0.392680222386389,"delonwright"
"160","Tony Wroten\wroteto01","PG",22,"PHI",0.268607623714819,3.13318781623623,0.0089570545262822,-0.762079008662914,"tonywroten"
"161","James Young\youngja01","SG",20,"BOS",-1.15398327540199,-1.20932409760869,-1.30018522196234,-0.540439736896999,"jamesyoung"
"162","Joe Young\youngjo01","PG",23,"IND",-0.887247481817591,-0.442998465753704,-0.804834090317994,-0.688199251407609,"joeyoung"
"163","Nick Young\youngni01","SG",30,"LAL",-0.531599757038388,-0.6984403430387,-0.185645175762567,-0.983718280428828,"nickyoung"
"164","D.J. Augustin\augusdj01","PG",28,"TOT",-0.620511688233189,0.32332716610128,-0.150262952073685,-0.392680222386389,"djaugustin"
"165","Mario Chalmers\chalmma01","PG",29,"TOT",0.0907837613252178,0.834210920671271,0.345088179570657,0.419997107421964,"mariochalmers"
"166","Bryce Cotton\cottobr01","PG",23,"TOT",-1.8652787249604,-0.6984403430387,-1.30018522196234,-0.540439736896999,"brycecotton"
"167","Jared Cunningham\cunnija01","SG",24,"TOT",-1.15398327540199,-0.826161281681197,-0.999436320606843,-0.762079008662914,"jaredcunningham"
"168","Randy Foye\foyera01","SG",32,"TOT",-0.442687825843587,-0.0598356498262119,-0.433320741584738,-0.909838523173524,"randyfoye"
"169","Tim Frazier\fraziti01","PG",25,"TOT",-0.442687825843587,0.195606227458783,-0.574849636340264,-0.392680222386389,"timfrazier"
"170","Jimmer Fredette\fredeji01","SG",26,"TOT",-1.8652787249604,-1.08160315896619,-1.21172966274013,-0.466559979641694,"jimmerfredette"
"171","Erick Green\greener01","PG",24,"TOT",-1.598542931376,-1.46476597489368,-1.22942077458457,-0.466559979641694,"erickgreen"
"172","Kirk Hinrich\hinriki01","PG",35,"TOT",-0.709423619427989,-0.570719404396202,-0.946362985073521,-0.688199251407609,"kirkhinrich"
"173","Justin Holiday\holidju01","SG",26,"TOT",-0.531599757038388,-0.570719404396202,-0.680996307406909,-0.540439736896999,"justinholiday"
"174","John Jenkins\jenkijo01","SG",24,"TOT",-0.887247481817591,-0.6984403430387,-0.751760754784672,-0.762079008662914,"johnjenkins"
"175","Brandon Jennings\jennibr01","PG",26,"TOT",-0.353775894648786,0.0678852888162855,-0.25640962314033,-0.392680222386389,"brandonjennings"
"176","Orlando Johnson\johnsor01","SG",26,"TOT",-0.442687825843587,-0.6984403430387,-0.822525202162435,-0.614319494152304,"orlandojohnson"
"177","Sean Kilpatrick\kilpase01","SG",26,"TOT",-0.620511688233189,-0.18755658846871,0.486617074326183,-0.614319494152304,"seankilpatrick"
"178","Ty Lawson\lawsoty01","PG",28,"TOT",-0.620511688233189,0.32332716610128,-0.468702965273619,-1.13147779493944,"tylawson"
"179","Courtney Lee\leeco01","SG",30,"TOT",0.0907837613252178,-0.315277527111207,0.221250396659572,0.19835783565605,"courtneylee"
"180","Shelvin Mack\macksh01","PG",25,"TOT",0.0907837613252178,0.834210920671271,0.0443392782151637,-0.318800465131085,"shelvinmack"
"181","Kevin Martin\martike02","SG",32,"TOT",-0.353775894648786,-0.18755658846871,0.168177061126249,-0.983718280428828,"kevinmartin"
"182","Ray McCallum\mccalra01","PG",24,"TOT",-0.976159413012392,-0.6984403430387,-0.893289649540198,-0.614319494152304,"raymccallum"
"183","Jordan McRae\mcraejo01","PG",24,"TOT",-1.24289520659679,-0.570719404396202,-0.680996307406909,-0.540439736896999,"jordanmcrae"
"184","Andre Miller\millean02","PG",39,"TOT",-0.976159413012392,-0.315277527111207,-0.822525202162435,-0.540439736896999,"andremiller"
"185","Phil Pressey\pressph01","PG",24,"TOT",-0.79833555062279,0.32332716610128,-0.893289649540198,-0.688199251407609,"philpressey"
"186","Brian Roberts\roberbr01","PG",30,"TOT",-1.24289520659679,-0.826161281681197,-0.769451866629113,-0.614319494152304,"brianroberts"
"187","Ish Smith\smithis01","PG",27,"TOT",1.15772693566283,1.47281561388376,0.751983751992795,-0.392680222386389,"ishsmith"
"188","Marcus Thornton\thornma01","SG",28,"TOT",-0.264863963453985,-0.442998465753704,0.238941508504012,-0.466559979641694,"marcusthornton"
"189","Beno Udrih\udrihbe01","PG",33,"TOT",-0.531599757038388,0.0678852888162855,-0.645614083718027,-0.835958765918219,"benoudrih"
"190","Briante Weber\weberbr01","PG",23,"TOT",0.268607623714819,0.195606227458783,-0.698687419251349,-0.466559979641694,"brianteweber"
"191","Quincy Acy\acyqu01","PF",25,"SAC",-0.461409893042257,-0.826161281681197,-0.557158524495823,-0.0971611933651698,"quincyacy"
"192","LaMarcus Aldridge\aldrila01","PF",30,"SAS",1.91095874901211,0.195606227458783,1.7073037915926,1.15879467997501,"lamarcusaldridge"
"193","Cliff Alexander\alexacl01","PF",20,"POR",-1.38721228994152,-1.33704503625119,-1.24711188642901,-0.466559979641694,"cliffalexander"
"194","Lavoy Allen\allenla01","PF",26,"IND",0.232941904632193,-0.315277527111207,-0.521776300806942,-0.023281436109865,"lavoyallen"
"195","Al-Farouq Aminu\aminual01","SF",25,"POR",1.15874430153146,0.451048104743778,0.327397067726216,0.493876864677269,"alfarouqaminu"
"196","Lou Amundson\amundlo01","PF",33,"NYK",-1.15576169071671,-0.826161281681197,-1.15865632720681,-0.614319494152304,"louamundson"
"197","Justin Anderson\anderju01","SF",22,"DAL",-0.461409893042257,-0.953882220323695,-0.804834090317994,-0.392680222386389,"justinanderson"
"198","Kyle Anderson\anderky01","SF",22,"SAS",-0.0563713443988278,-0.442998465753704,-0.680996307406909,0.419997107421964,"kyleanderson"
