Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
83,Omri Casspi\casspom01,SF,22,SAC,71,27,1702,4.8,11.5,.412,1.9,5.2,.372,2.8,6.3,.445,1.4,2.1,.673,1.6,4.9,6.5,1.6,1.1,0.3,1.4,2.4,12.9
84,Mario Chalmers\chalmma01,PG,24,MIA,70,28,1579,3.5,8.8,.399,1.9,5.3,.359,1.6,3.6,.459,1.2,1.4,.871,0.3,3.1,3.3,4.0,1.7,0.2,2.1,3.6,10.2
85,Tyson Chandler\chandty01,C,28,DAL,74,74,2059,4.7,7.1,.654,0.0,0.0,,4.7,7.1,.654,3.8,5.2,.732,3.6,8.5,12.1,0.6,0.6,1.4,1.5,4.2,13.1
86,Wilson Chandler\chandwi01,SF,23,TOT,72,49,2401,6.4,14.3,.450,1.7,4.8,.350,4.8,9.5,.501,1.9,2.4,.807,1.1,5.0,6.1,1.8,0.7,1.4,1.6,3.0,16.5
86,Wilson Chandler\chandwi01,SF,23,NYK,51,30,1759,6.7,14.6,.461,1.8,5.0,.351,5.0,9.6,.518,2.0,2.4,.807,1.3,4.9,6.2,1.8,0.7,1.4,1.4,3.1,17.2
86,Wilson Chandler\chandwi01,SF,23,DEN,21,19,642,5.7,13.5,.419,1.5,4.2,.347,4.2,9.3,.452,1.9,2.4,.810,0.7,5.2,5.9,1.9,0.8,1.3,2.1,2.6,14.7
87,Josh Childress\childjo01,SG,27,PHO,54,3,894,4.9,8.6,.565,0.0,0.6,.063,4.8,8.0,.606,1.2,2.4,.492,2.8,3.5,6.2,1.7,1.3,0.9,1.8,2.7,11.0
88,Earl Clark\clarkea01,SF,23,TOT,42,0,464,5.3,12.3,.430,0.0,0.4,.000,5.3,11.9,.444,2.1,3.6,.574,2.9,5.0,7.8,0.7,0.6,1.4,2.2,3.5,12.6
88,Earl Clark\clarkea01,SF,23,PHO,9,0,72,6.0,15.5,.387,0.0,0.0,,6.0,15.5,.387,2.5,5.0,.500,2.0,6.5,8.5,2.0,0.5,1.5,1.0,3.0,14.5
88,Earl Clark\clarkea01,SF,23,ORL,33,0,392,5.1,11.7,.441,0.0,0.5,.000,5.1,11.2,.459,2.0,3.4,.595,3.0,4.7,7.7,0.5,0.6,1.4,2.4,3.6,12.3
89,Jarron Collins\collija03,C,32,TOT,28,0,181,1.2,4.2,.286,0.0,0.0,,1.2,4.2,.286,1.4,2.0,.700,2.8,2.0,4.8,0.4,0.8,0.2,1.4,5.8,3.8
89,Jarron Collins\collija03,C,32,LAC,23,0,157,1.1,3.4,.333,0.0,0.0,,1.1,3.4,.333,1.6,2.3,.700,1.6,2.3,3.9,0.2,0.9,0.2,1.1,5.5,3.9
89,Jarron Collins\collija03,C,32,POR,5,0,24,1.5,9.0,.167,0.0,0.0,,1.5,9.0,.167,0.0,0.0,,10.5,0.0,10.5,1.5,0.0,0.0,3.0,7.5,3.0
90,Jason Collins\collija04,C,32,ATL,49,28,593,2.1,4.3,.479,0.1,0.1,1.000,2.0,4.2,.471,1.6,2.5,.659,1.8,4.4,6.2,1.3,0.5,0.5,1.6,5.9,5.8
91,Sherron Collins\collish01,PG,23,CHA,20,0,66,3.8,13.6,.280,1.1,5.5,.200,2.7,8.2,.333,0.5,0.5,1.000,0.0,2.7,2.7,4.4,1.1,0.0,2.2,1.1,9.3
92,Darren Collison\collida01,PG,23,IND,79,79,2360,6.1,13.3,.457,0.6,1.9,.331,5.4,11.4,.479,3.1,3.5,.871,0.6,2.8,3.4,6.1,1.3,0.2,3.0,1.7,15.8
93,Nick Collison\collini01,C,30,OKC,71,2,1524,3.2,5.7,.566,0.0,0.0,,3.2,5.7,.566,1.3,1.7,.753,2.8,4.7,7.5,1.6,1.0,0.7,1.3,5.0,7.8
94,Mike Conley\conlemi01,PG,23,MEM,81,81,2872,5.3,11.9,.444,1.0,2.7,.369,4.3,9.2,.466,2.3,3.1,.733,0.4,2.7,3.1,6.6,1.8,0.2,2.2,2.3,13.9
95,Brian Cook\cookbr01,PF,30,LAC,40,0,447,5.8,13.7,.424,2.7,6.4,.430,3.1,7.3,.418,1.2,1.9,.625,1.5,6.2,7.7,1.2,1.0,0.9,2.0,6.0,15.5
96,Daequan Cook\cookda02,SG,23,OKC,43,0,598,4.8,10.9,.436,3.9,9.3,.422,0.8,1.6,.519,1.0,1.2,.800,0.5,3.9,4.3,1.2,0.8,0.1,1.0,3.1,14.4
97,Marcus Cousin\cousima01,C,24,UTA,4,0,18,4.0,6.0,.667,0.0,0.0,,4.0,6.0,.667,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,2.0,2.0,2.0,8.0
98,DeMarcus Cousins\couside01,C,20,SAC,81,62,2309,6.7,15.7,.430,0.0,0.3,.167,6.7,15.4,.435,4.3,6.3,.687,3.4,7.5,10.9,3.2,1.3,1.1,4.2,5.2,17.8
99,Jamal Crawford\crawfja01,SG,30,ATL,76,0,2297,5.8,13.7,.421,1.9,5.5,.341,3.9,8.2,.474,3.5,4.1,.854,0.3,1.7,2.0,3.8,0.9,0.2,2.3,1.5,16.9
100,Jordan Crawford\crawfjo02,SG,22,TOT,42,18,1027,6.7,17.5,.384,1.2,4.5,.258,5.6,13.0,.427,2.6,2.9,.869,1.1,2.6,3.7,4.1,1.4,0.1,2.9,2.2,17.2
100,Jordan Crawford\crawfjo02,SG,22,ATL,16,0,160,6.1,17.3,.351,2.0,6.1,.333,4.1,11.3,.360,0.9,1.4,.667,2.0,4.3,6.3,3.4,0.7,0.0,3.4,2.9,15.1
100,Jordan Crawford\crawfjo02,SG,22,WAS,26,18,867,6.9,17.6,.390,1.0,4.2,.238,5.9,13.4,.438,2.9,3.2,.885,0.9,2.3,3.2,4.2,1.5,0.1,2.8,2.1,17.6
101,Dante Cunningham\cunnida01,PF,23,TOT,78,18,1637,4.8,10.4,.462,0.0,0.3,.077,4.8,10.1,.473,1.0,1.4,.726,2.1,4.0,6.1,0.9,1.2,0.9,1.1,3.9,10.6
101,Dante Cunningham\cunnida01,PF,23,POR,56,9,1108,4.1,9.5,.433,0.0,0.1,.000,4.1,9.3,.439,1.0,1.5,.711,2.4,3.8,6.1,1.0,1.3,1.0,1.1,4.5,9.2
101,Dante Cunningham\cunnida01,PF,23,CHA,22,9,529,6.3,12.3,.508,0.1,0.6,.111,6.2,11.7,.529,0.9,1.2,.765,1.6,4.4,6.0,0.9,1.0,0.7,1.2,2.6,13.5
102,Stephen Curry\curryst01,PG,22,GSW,74,74,2489,7.3,15.2,.480,2.2,4.9,.442,5.1,10.3,.498,3.1,3.3,.934,0.8,3.4,4.1,6.2,1.6,0.3,3.3,3.4,19.9
103,Samuel Dalembert\dalemsa01,C,29,SAC,80,46,1938,5.0,10.5,.473,0.0,0.0,.000,5.0,10.5,.474,2.0,2.7,.730,3.9,8.3,12.2,1.2,0.7,2.2,2.5,4.2,12.0
104,Erick Dampier\dampier01,C,35,MIA,51,22,815,2.3,3.9,.584,0.0,0.0,.000,2.3,3.9,.591,1.1,1.9,.545,2.3,5.5,7.8,1.0,0.6,2.1,1.4,3.6,5.7
105,Antonio Daniels\daniean01,PG,35,PHI,4,0,35,2.1,5.1,.400,0.0,2.1,.000,2.1,3.1,.667,2.1,2.1,1.000,0.0,5.1,5.1,2.1,0.0,0.0,1.0,0.0,6.2
106,Marquis Daniels\daniema01,SF,30,BOS,49,0,938,4.4,8.9,.491,0.2,0.8,.190,4.2,8.1,.521,1.5,2.2,.684,0.9,3.4,4.3,2.5,1.5,0.8,1.5,2.4,10.4
107,Baron Davis\davisba01,PG,31,TOT,58,44,1649,6.3,15.1,.417,1.8,5.2,.339,4.5,9.9,.458,2.2,2.9,.771,0.8,2.6,3.4,8.5,1.7,0.6,3.2,3.1,16.6
107,Baron Davis\davisba01,PG,31,LAC,43,35,1269,6.1,14.6,.416,1.3,4.3,.296,4.8,10.3,.466,2.2,3.0,.760,0.8,2.6,3.4,8.5,1.8,0.6,3.0,3.2,15.7
107,Baron Davis\davisba01,PG,31,CLE,15,9,380,7.1,16.9,.421,3.4,8.2,.414,3.7,8.6,.429,2.1,2.6,.815,0.6,2.8,3.4,8.7,1.5,0.6,3.7,2.7,19.7
108,Ed Davis\davised01,PF,21,TOR,65,17,1602,4.8,8.4,.576,0.0,0.0,,4.8,8.4,.576,1.6,2.9,.555,3.8,6.6,10.4,0.9,0.9,1.5,1.1,4.1,11.3
109,Glen Davis\davisgl01,C,25,BOS,78,13,2298,5.6,12.5,.448,0.0,0.2,.133,5.6,12.3,.454,3.1,4.2,.736,1.6,5.1,6.7,1.4,1.2,0.5,1.3,3.6,14.3
110,Austin Daye\dayeau01,SF,22,DET,72,16,1446,4.8,11.7,.410,1.7,4.3,.401,3.1,7.4,.415,2.0,2.7,.759,1.6,5.2,6.8,1.9,1.0,1.0,1.5,4.1,13.4
111,Carlos Delfino\delfica01,SF,28,MIL,49,40,1590,4.5,11.6,.390,2.4,6.4,.370,2.2,5.2,.415,1.4,1.7,.800,0.5,4.0,4.5,2.5,1.7,0.2,1.3,1.6,12.8
112,Luol Deng\denglu01,SF,25,CHI,82,82,3208,6.0,13.0,.460,1.3,3.7,.345,4.7,9.2,.506,2.8,3.8,.753,1.3,4.0,5.3,2.6,0.9,0.5,1.8,1.8,16.0
113,DeMar DeRozan\derozde01,SG,21,TOR,82,82,2851,6.8,14.6,.467,0.1,0.7,.096,6.7,13.9,.485,4.1,5.1,.813,0.9,3.0,4.0,1.9,1.1,0.4,1.8,2.7,17.8
114,Boris Diaw\diawbo01,PF,28,CHA,82,82,2778,4.9,10.0,.492,1.0,2.9,.345,3.9,7.1,.553,1.1,1.6,.683,1.4,4.0,5.4,4.4,1.0,0.6,2.2,2.5,12.0
115,Ike Diogu\dioguik01,PF,27,LAC,36,0,470,6.4,11.3,.561,0.0,0.0,,6.4,11.3,.561,3.1,4.7,.661,3.1,5.7,8.8,0.2,0.2,0.2,1.7,5.5,15.9
116,DeSagana Diop\diopde01,C,29,CHA,16,0,181,1.6,4.8,.333,0.0,0.0,,1.6,4.8,.333,0.8,2.2,.364,2.4,5.6,8.0,1.4,0.8,3.0,2.2,5.2,4.0
117,Keyon Dooling\doolike01,PG,30,MIL,80,22,1757,4.2,10.6,.397,1.7,4.8,.346,2.6,5.8,.439,1.6,1.9,.830,0.2,2.2,2.4,5.0,1.1,0.1,1.9,2.4,11.7
118,Joey Dorsey\dorsejo01,C,27,TOR,43,9,522,3.6,6.8,.525,0.0,0.0,,3.6,6.8,.525,2.1,4.5,.477,5.4,7.7,13.1,1.9,1.7,1.2,2.7,5.4,9.3
119,Toney Douglas\douglto01,SG,24,NYK,81,9,1971,5.7,13.8,.416,2.6,7.0,.373,3.1,6.8,.460,1.6,2.0,.794,1.2,3.3,4.5,4.5,1.6,0.1,1.6,3.2,15.6
120,Chris Douglas-Roberts\douglch01,SF,24,MIL,44,12,884,4.8,11.1,.429,0.6,1.9,.326,4.2,9.2,.449,3.0,3.6,.831,0.3,3.3,3.6,2.0,1.2,0.5,1.4,3.0,13.2
121,Zabian Dowdell\dowdeza01,PG,26,PHO,24,0,292,6.3,15.4,.408,0.4,1.2,.300,5.9,14.2,.417,2.0,2.1,.941,0.6,1.8,2.5,6.3,2.5,0.2,3.6,3.7,14.9
122,Goran Dragic\dragigo01,PG,24,TOT,70,5,1234,5.6,12.9,.435,1.6,4.5,.361,4.0,8.3,.476,2.4,3.9,.624,1.1,3.1,4.1,6.0,1.5,0.3,3.4,3.6,15.3
122,Goran Dragic\dragigo01,PG,24,PHO,48,2,856,5.6,13.3,.421,1.2,4.2,.277,4.4,9.0,.488,2.5,4.1,.608,1.0,2.6,3.6,6.3,1.5,0.3,4.0,3.8,14.8
122,Goran Dragic\dragigo01,PG,24,HOU,22,3,378,5.6,11.9,.472,2.7,5.1,.519,3.0,6.8,.437,2.3,3.4,.667,1.1,4.2,5.3,5.2,1.3,0.4,2.0,3.3,16.2
123,Jared Dudley\dudleja01,SF,25,PHO,82,15,2140,5.0,10.6,.477,1.8,4.3,.415,3.3,6.3,.519,2.7,3.7,.743,1.9,3.5,5.3,1.8,1.5,0.3,1.3,2.3,14.6
124,Chris Duhon\duhonch01,PG,28,ORL,51,5,774,2.3,6.0,.380,0.6,2.4,.250,1.7,3.6,.468,0.7,1.2,.560,0.4,2.0,2.4,5.5,0.7,0.1,2.8,1.4,5.8
125,Tim Duncan\duncati01,C,34,SAS,76,76,2156,7.0,14.0,.500,0.0,0.1,.000,7.0,13.9,.502,3.1,4.3,.716,2.8,8.5,11.3,3.4,0.8,2.4,2.0,2.0,17.1
126,Mike Dunleavy\dunlemi02,SG,30,IND,61,44,1683,5.1,11.1,.462,2.2,5.4,.402,3.0,5.7,.519,2.1,2.7,.800,0.6,5.3,5.9,2.2,0.9,0.6,1.5,2.3,14.6
127,Ronald Dupree\duprero01,SF,30,TOR,3,0,13,2.8,11.1,.250,0.0,2.8,.000,2.8,8.3,.333,0.0,0.0,,0.0,8.3,8.3,2.8,0.0,0.0,0.0,5.5,5.5
128,Kevin Durant\duranke01,SF,22,OKC,78,78,3038,8.4,18.2,.462,1.7,4.9,.350,6.7,13.3,.504,7.0,8.0,.880,0.7,5.6,6.3,2.5,1.0,0.9,2.6,1.9,25.6
129,Devin Ebanks\ebankde01,SG,21,LAL,20,0,118,6.4,15.6,.412,0.6,1.5,.400,5.8,14.0,.413,5.5,7.0,.783,4.6,3.7,8.2,0.6,1.2,1.5,1.8,2.1,18.9
130,Wayne Ellington\ellinwa01,SG,23,MIN,62,8,1181,4.9,12.1,.403,1.5,3.7,.397,3.4,8.4,.406,1.3,1.6,.792,0.8,2.5,3.3,2.2,0.9,0.1,1.6,2.6,12.5
131,Monta Ellis\ellismo01,SG,25,GSW,80,80,3227,8.1,18.0,.451,1.5,4.2,.361,6.6,13.7,.478,3.8,4.8,.789,0.5,2.6,3.1,5.0,1.9,0.3,2.8,2.3,21.5
132,Francisco Elson\elsonfr01,C,34,UTA,62,1,610,3.2,6.7,.478,0.0,0.0,,3.2,6.7,.478,1.5,1.8,.839,2.1,4.7,6.8,1.9,1.2,0.8,1.9,5.0,7.9
133,Melvin Ely\elyme01,C,32,DEN,30,2,366,2.8,5.0,.549,0.0,0.0,,2.8,5.0,.549,1.3,2.1,.619,2.7,4.6,7.3,1.4,0.4,1.1,1.4,4.9,6.8
134,Semih Erden\erdense01,C,24,TOT,41,8,595,3.8,6.7,.559,0.0,0.0,,3.8,6.7,.559,2.4,3.6,.650,2.2,4.9,7.1,1.2,0.9,1.5,2.1,6.3,9.9
134,Semih Erden\erdense01,C,24,BOS,37,7,531,3.9,6.6,.598,0.0,0.0,,3.9,6.6,.598,2.3,3.7,.630,2.1,5.2,7.3,1.3,0.9,1.4,2.2,6.2,10.2
134,Semih Erden\erdense01,C,24,CLE,4,1,64,2.3,7.9,.286,0.0,0.0,,2.3,7.9,.286,2.8,3.4,.833,3.4,2.8,6.2,0.6,1.1,1.7,1.1,6.8,7.3
135,Jeremy Evans\evansje01,SF,23,UTA,49,3,463,5.9,8.9,.661,0.0,0.1,.000,5.9,8.9,.667,2.0,2.9,.703,2.8,4.7,7.5,1.9,1.3,1.3,1.5,3.9,13.8
136,Maurice Evans\evansma01,SF,32,TOT,73,24,1549,4.1,9.9,.417,1.3,3.9,.329,2.8,6.0,.475,1.2,1.3,.897,1.2,2.4,3.6,1.0,0.8,0.3,0.8,3.0,10.7
136,Maurice Evans\evansma01,SF,32,ATL,47,12,837,3.4,8.6,.393,1.2,3.8,.315,2.2,4.8,.455,1.0,1.2,.857,1.0,2.6,3.6,1.3,0.7,0.2,0.6,3.2,9.0
136,Maurice Evans\evansma01,SF,32,WAS,26,12,712,5.0,11.3,.439,1.4,3.9,.346,3.6,7.3,.490,1.4,1.5,.933,1.5,2.2,3.6,0.8,0.9,0.5,0.9,2.8,12.7
137,Reggie Evans\evansre01,PF,30,TOR,30,18,798,1.9,4.6,.408,0.0,0.0,.000,1.9,4.6,.412,2.2,4.0,.545,5.4,10.2,15.6,1.7,1.3,0.3,1.8,4.0,6.0
138,Tyreke Evans\evansty01,SG,21,SAC,57,53,2107,6.5,15.9,.409,0.7,2.5,.291,5.8,13.4,.432,3.5,4.5,.771,0.8,3.9,4.7,5.5,1.5,0.5,3.1,2.4,17.3
139,Patrick Ewing\ewingpa02,SF,26,NOH,7,0,19,0.0,9.5,.000,0.0,3.8,.000,0.0,5.7,.000,5.7,7.6,.750,1.9,1.9,3.8,3.8,0.0,1.9,1.9,1.9,5.7
140,Christian Eyenga\eyengch01,SF,21,CLE,44,18,947,4.9,11.6,.425,1.0,3.5,.275,4.0,8.2,.488,0.7,1.1,.643,1.0,3.6,4.7,1.3,1.3,1.1,1.8,3.0,11.5
141,Jordan Farmar\farmajo01,PG,24,NJN,73,18,1796,5.1,13.0,.392,2.2,6.1,.359,2.9,7.0,.421,1.6,2.0,.820,0.5,3.0,3.5,7.4,1.2,0.1,2.8,2.6,14.1
142,Derrick Favors\favorde01,PF,19,TOT,78,27,1535,5.0,9.8,.517,0.0,0.0,,5.0,9.8,.517,2.4,4.1,.595,4.0,5.7,9.7,0.9,0.7,1.6,1.8,5.8,12.5
142,Derrick Favors\favorde01,PF,19,NJN,56,23,1091,4.7,9.1,.511,0.0,0.0,,4.7,9.1,.511,2.3,3.8,.612,4.2,5.6,9.8,0.7,0.6,1.4,1.8,6.0,11.6
142,Derrick Favors\favorde01,PF,19,UTA,22,4,444,6.0,11.4,.529,0.0,0.0,,6.0,11.4,.529,2.6,4.6,.561,3.6,5.7,9.3,1.5,0.9,2.2,1.7,5.1,14.6
143,Raymond Felton\feltora01,PG-SG,26,TOT,75,54,2737,5.6,13.2,.425,1.5,4.3,.353,4.1,8.9,.460,2.6,3.2,.805,0.6,2.9,3.5,8.2,1.6,0.1,2.9,2.0,15.3
143,Raymond Felton\feltora01,PG,26,NYK,54,54,2074,5.9,13.9,.423,1.5,4.7,.328,4.4,9.3,.471,2.7,3.1,.867,0.7,2.7,3.4,8.5,1.7,0.2,3.1,2.0,16.0
143,Raymond Felton\feltora01,SG,26,DEN,21,0,663,4.8,11.1,.431,1.5,3.3,.459,3.3,7.8,.420,2.0,3.3,.617,0.4,3.6,4.1,7.4,1.5,0.0,2.4,2.0,13.1
144,Rudy Fernandez\fernaru01,SG,25,POR,78,3,1821,4.2,11.4,.370,2.3,7.1,.321,1.9,4.2,.453,2.5,2.9,.863,0.7,2.7,3.4,3.8,1.7,0.3,1.7,2.6,13.2
145,Kyrylo Fesenko\fesenky01,C,24,UTA,53,1,456,3.5,7.9,.440,0.0,0.1,.000,3.5,7.8,.444,1.4,3.6,.391,2.7,5.8,8.5,1.4,0.3,1.3,2.0,7.1,8.4
146,Landry Fields\fieldla01,SG,22,NYK,82,81,2541,4.2,8.5,.497,1.2,3.1,.393,3.0,5.4,.556,1.6,2.1,.769,1.5,5.9,7.4,2.2,1.1,0.2,1.5,1.6,11.3
147,Derek Fisher\fishede01,PG,36,LAL,82,82,2297,3.2,8.3,.389,1.0,2.5,.396,2.2,5.8,.386,1.3,1.6,.806,0.2,2.2,2.4,3.5,1.6,0.1,1.1,3.0,8.7
148,Jonny Flynn\flynnjo01,PG,21,MIN,53,8,983,4.0,10.8,.365,1.1,3.7,.310,2.8,7.2,.393,1.2,1.5,.762,0.4,2.4,2.8,6.7,1.2,0.1,4.1,2.1,10.2
149,Gary Forbes\forbega01,SF,25,DEN,63,11,791,5.6,12.4,.454,0.9,2.6,.328,4.8,9.8,.488,2.7,4.0,.678,1.3,4.0,5.3,2.2,1.0,0.3,2.1,3.5,14.8
150,T.J. Ford\fordtj01,PG,27,IND,41,3,773,4.2,11.0,.386,0.3,1.5,.188,4.0,9.5,.417,1.6,2.2,.729,0.8,3.0,3.8,6.6,1.6,0.4,2.9,3.2,10.4
151,Jeff Foster\fosteje01,C,34,IND,56,3,940,3.1,6.4,.479,0.0,0.1,.000,3.1,6.3,.488,1.0,1.8,.563,6.1,7.3,13.4,1.8,0.9,1.2,1.0,4.9,7.2
152,Randy Foye\foyera01,SG,27,LAC,63,24,1551,4.8,12.3,.388,1.6,5.0,.327,3.1,7.3,.430,3.1,3.5,.893,0.3,2.1,2.4,3.9,1.1,0.5,2.2,2.8,14.3
153,Channing Frye\fryech01,PF,27,PHO,77,64,2541,5.1,11.7,.432,2.4,6.2,.390,2.6,5.5,.479,1.3,1.5,.832,0.9,6.3,7.3,1.4,0.7,1.1,1.0,3.9,13.8
154,Dan Gadzuric\gadzuda01,C-PF,32,TOT,42,9,463,4.2,10.0,.419,0.0,0.1,.000,4.2,10.0,.422,0.8,2.1,.370,5.5,5.0,10.5,1.1,1.0,2.3,2.3,7.1,9.2
154,Dan Gadzuric\gadzuda01,C,32,GSW,28,4,297,4.5,10.7,.420,0.0,0.1,.000,4.5,10.5,.425,0.6,1.7,.357,6.4,4.0,10.4,1.3,1.2,2.2,2.5,7.6,9.6
154,Dan Gadzuric\gadzuda01,PF,32,NJN,14,5,166,3.7,8.9,.415,0.0,0.0,,3.7,8.9,.415,1.1,2.8,.385,3.9,6.7,10.6,0.7,0.7,2.4,1.7,6.1,8.5
155,Sundiata Gaines\gainesu01,PG,24,TOT,24,0,301,5.0,12.6,.400,1.1,4.5,.237,3.9,8.0,.493,2.2,4.3,.500,1.6,3.0,4.5,5.0,1.9,0.1,3.2,3.0,13.3
155,Sundiata Gaines\gainesu01,PG,24,MIN,8,0,65,3.9,12.2,.318,1.1,3.3,.333,2.8,8.9,.313,2.8,5.5,.500,0.6,2.8,3.3,3.3,1.7,0.0,3.3,2.2,11.6
155,Sundiata Gaines\gainesu01,PG,24,TOR,6,0,90,6.0,14.0,.429,1.2,6.0,.200,4.8,8.0,.600,0.8,2.4,.333,0.8,2.4,3.2,4.4,1.6,0.4,3.2,4.0,14.0
155,Sundiata Gaines\gainesu01,PG,24,NJN,10,0,146,4.9,11.8,.417,1.0,4.2,.235,3.9,7.6,.516,2.7,4.9,.550,2.5,3.5,5.9,6.2,2.2,0.0,3.2,2.7,13.6
156,Danilo Gallinari\gallida01,PF-SF,22,TOT,62,60,2104,4.5,11.0,.414,1.8,5.0,.352,2.8,5.9,.467,5.8,6.7,.862,1.0,4.2,5.2,1.8,0.9,0.5,1.4,2.5,16.6
156,Danilo Gallinari\gallida01,PF,22,NYK,48,48,1671,4.5,11.0,.415,1.8,5.1,.347,2.8,5.8,.474,5.6,6.2,.893,1.0,3.9,4.9,1.8,0.8,0.4,1.2,2.5,16.5
156,Danilo Gallinari\gallida01,SF,22,DEN,14,12,433,4.5,10.9,.412,1.7,4.5,.370,2.8,6.4,.442,6.5,8.4,.772,0.9,5.4,6.3,1.8,1.1,0.7,2.1,2.2,17.1
157,Francisco Garcia\garcifr01,SF,29,SAC,58,34,1386,5.4,12.3,.436,2.1,5.8,.362,3.3,6.5,.502,1.7,2.0,.855,0.6,2.8,3.5,1.8,1.3,1.3,1.2,3.3,14.5
158,Kevin Garnett\garneke01,PF,34,BOS,71,71,2220,7.0,13.3,.528,0.0,0.1,.200,7.0,13.2,.530,3.0,3.5,.862,1.3,8.9,10.2,2.8,1.5,0.9,1.9,2.4,17.1
159,Marc Gasol\gasolma01,C,26,MEM,81,81,2586,5.1,9.6,.527,0.0,0.1,.429,5.0,9.5,.528,3.1,4.1,.748,2.1,5.8,7.9,2.8,1.0,1.9,2.0,3.7,13.2
160,Pau Gasol\gasolpa01,C,30,LAL,82,82,3037,7.0,13.3,.529,0.0,0.0,.333,7.0,13.2,.530,4.2,5.1,.823,3.2,6.7,9.9,3.2,0.6,1.5,1.7,2.4,18.3
161,Rudy Gay\gayru01,SF,24,MEM,54,54,2152,6.8,14.5,.471,1.0,2.4,.396,5.9,12.1,.486,3.2,4.0,.805,1.4,4.2,5.6,2.6,1.5,1.0,2.3,2.2,17.9
162,Alonzo Gee\geeal01,SG,23,TOT,56,34,1118,3.9,8.5,.458,0.5,1.6,.333,3.3,6.9,.488,2.3,3.0,.783,2.0,3.9,5.9,1.2,1.3,0.6,1.8,3.0,10.7
162,Alonzo Gee\geeal01,SG,23,SAS,5,0,18,2.0,6.0,.333,0.0,0.0,,2.0,6.0,.333,0.0,0.0,,4.0,2.0,6.0,0.0,0.0,4.0,6.0,6.0,4.0
162,Alonzo Gee\geeal01,SG,23,WAS,11,5,127,3.4,7.7,.444,0.0,0.6,.000,3.4,7.1,.480,2.3,3.4,.667,3.1,3.1,6.2,1.4,2.0,0.0,2.3,2.8,9.1
162,Alonzo Gee\geeal01,SG,23,CLE,40,29,973,4.0,8.7,.462,0.6,1.8,.347,3.4,6.8,.492,2.4,3.0,.800,1.8,4.0,5.8,1.2,1.2,0.6,1.6,3.0,11.0
163,Paul George\georgpa01,SG,20,IND,61,19,1265,5.1,11.2,.453,1.2,3.9,.297,3.9,7.3,.537,2.2,2.9,.762,1.1,5.3,6.4,1.8,1.8,0.7,2.0,3.6,13.5
164,Daniel Gibson\gibsoda01,SG,24,CLE,67,15,1865,5.1,12.7,.400,2.3,5.7,.403,2.8,7.1,.398,2.6,3.1,.822,0.5,3.0,3.4,3.9,0.9,0.4,1.5,3.0,15.1
165,Taj Gibson\gibsota01,PF,25,CHI,80,19,1742,4.8,10.4,.466,0.0,0.2,.125,4.8,10.2,.472,2.1,3.1,.676,3.3,6.1,9.5,1.2,0.8,2.2,1.5,4.2,11.8
166,Manu Ginobili\ginobma01,SG,33,SAS,80,79,2426,6.5,15.1,.433,2.3,6.5,.349,4.3,8.6,.497,5.3,6.1,.871,0.6,3.8,4.4,5.8,1.8,0.4,2.6,2.4,20.7
167,Ryan Gomes\gomesry01,SF,28,LAC,76,62,2095,3.6,8.7,.410,1.2,3.6,.341,2.3,5.1,.459,1.0,1.5,.718,1.0,3.3,4.4,2.0,1.1,0.2,0.9,2.7,9.4
168,Drew Gooden\goodedr01,PF,29,MIL,35,18,860,6.5,15.2,.431,0.1,0.8,.150,6.4,14.3,.447,3.4,4.3,.794,3.1,6.9,10.0,2.0,0.9,0.8,1.9,4.1,16.6
169,Ben Gordon\gordobe01,SG,27,DET,82,27,2131,5.7,13.0,.440,1.8,4.5,.402,3.9,8.5,.460,2.3,2.7,.850,0.7,2.6,3.3,2.9,0.8,0.3,2.4,3.0,15.6
170,Eric Gordon\gordoer01,SG,22,LAC,56,56,2112,7.3,16.2,.450,1.8,5.0,.364,5.5,11.2,.488,4.9,5.9,.825,0.8,2.0,2.8,4.2,1.2,0.3,2.6,2.0,21.3
171,Marcin Gortat\gortama01,C,26,TOT,80,14,2032,6.0,10.7,.561,0.0,0.1,.250,6.0,10.6,.563,2.5,3.4,.725,2.6,8.6,11.2,1.2,0.6,1.6,1.4,3.3,14.5
171,Marcin Gortat\gortama01,C,26,ORL,25,2,396,4.0,7.4,.543,0.0,0.0,,4.0,7.4,.543,1.1,1.6,.667,3.5,7.3,10.7,1.5,0.6,1.9,1.5,4.7,9.1
171,Marcin Gortat\gortama01,C,26,PHO,55,12,1636,6.5,11.5,.563,0.0,0.1,.250,6.4,11.4,.566,2.8,3.9,.731,2.4,8.9,11.3,1.2,0.6,1.5,1.4,3.0,15.8
172,Joey Graham\grahajo01,SF,28,CLE,39,8,586,5.0,11.0,.458,0.6,1.8,.300,4.5,9.2,.490,1.8,2.2,.806,0.5,4.7,5.2,1.1,0.4,0.4,1.7,4.5,12.4
173,Stephen Graham\grahast01,SG,28,NJN,59,28,959,3.0,7.5,.405,0.2,0.8,.238,2.9,6.7,.425,1.2,1.4,.816,0.6,4.0,4.6,1.5,0.5,0.0,1.4,4.0,7.4
