Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
32,Harrison Barnes\barneha02,SF,22,GSW,82,82,2318,4.9,10.2,.482,1.4,3.3,.405,3.6,6.8,.519,1.7,2.3,.720,1.8,5.2,7.0,1.8,0.9,0.3,1.1,2.3,12.8
33,Matt Barnes\barnema02,SF,34,LAC,76,74,2271,4.4,9.9,.444,2.2,6.0,.362,2.2,3.9,.569,1.2,1.5,.779,0.8,4.0,4.8,1.8,1.1,0.8,1.4,3.8,12.1
34,Earl Barron\barroea01,C,33,PHO,16,1,143,3.0,9.8,.308,0.5,1.0,.500,2.5,8.8,.286,1.5,3.0,.500,3.5,3.5,7.0,1.3,1.0,0.5,1.3,6.5,8.1
35,Will Barton\bartowi01,SG,24,TOT,58,0,983,5.5,12.9,.425,0.8,3.1,.271,4.7,9.8,.474,2.7,3.4,.787,1.0,5.0,5.9,3.0,1.8,0.7,2.2,2.6,14.5
35,Will Barton\bartowi01,SG,24,POR,30,0,300,4.6,12.0,.380,0.5,2.2,.222,4.1,9.8,.415,1.2,1.8,.667,0.4,3.7,4.1,3.2,1.7,0.5,2.0,2.4,10.8
35,Will Barton\bartowi01,SG,24,DEN,28,0,683,5.9,13.3,.443,1.0,3.5,.284,4.9,9.8,.500,3.4,4.2,.810,1.2,5.5,6.7,2.8,1.8,0.8,2.3,2.6,16.2
36,Brandon Bass\bassbr01,PF,29,BOS,82,43,1929,6.4,12.7,.504,0.2,0.6,.281,6.3,12.1,.515,3.2,4.0,.790,2.6,4.8,7.4,1.9,0.8,0.6,1.5,2.6,16.2
37,Nicolas Batum\batumni01,SF,26,POR,71,71,2380,3.6,9.1,.400,1.5,4.7,.324,2.1,4.4,.481,1.3,1.5,.857,0.9,5.4,6.3,5.2,1.2,0.6,2.0,1.6,10.0
38,Jerryd Bayless\bayleje01,PG,26,MIL,77,4,1717,4.6,10.8,.426,0.8,2.5,.308,3.8,8.3,.462,2.5,2.9,.883,0.5,4.0,4.4,4.9,1.2,0.3,2.8,3.4,12.5
39,Aron Baynes\baynear01,C,28,SAS,70,17,1122,5.9,10.5,.566,0.0,0.1,.250,5.9,10.4,.570,2.9,3.3,.865,3.5,6.7,10.2,1.1,0.5,0.7,2.1,5.2,14.8
40,Kent Bazemore\bazemke01,SG,25,ATL,75,10,1324,3.8,9.0,.426,1.3,3.6,.364,2.5,5.4,.467,1.6,2.7,.600,0.6,5.5,6.0,2.1,1.4,0.9,2.0,3.5,10.6
41,Bradley Beal\bealbr01,SG,21,WAS,63,59,2107,6.2,14.5,.427,1.8,4.4,.409,4.4,10.1,.434,2.2,2.8,.783,1.0,3.1,4.1,3.3,1.3,0.3,2.1,2.3,16.4
42,Michael Beasley\beaslmi01,PF,26,MIA,24,1,505,6.6,15.1,.434,0.6,2.4,.235,6.0,12.7,.472,1.4,1.9,.769,0.9,5.5,6.3,2.3,1.1,0.9,2.6,4.7,15.1
43,Marco Belinelli\belinma01,SG,28,SAS,62,9,1388,5.2,12.2,.423,2.2,6.0,.374,2.9,6.2,.471,2.2,2.6,.848,0.7,3.4,4.1,2.4,0.8,0.1,1.6,2.2,14.7
44,Jerrelle Benimon\benimje01,PF,23,UTA,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,12.0,24.0,36.0,0.0,0.0,0.0,12.0,0.0,0.0
45,Anthony Bennett\bennean01,PF,21,MIN,57,3,894,5.0,12.0,.421,0.3,0.9,.304,4.8,11.0,.431,1.7,2.6,.641,2.1,6.6,8.7,1.9,1.1,0.6,1.4,3.5,12.0
46,Patrick Beverley\beverpa01,PG,26,HOU,56,55,1727,4.3,11.1,.383,2.4,6.7,.356,1.9,4.4,.426,0.9,1.3,.750,1.4,3.5,4.9,4.0,1.2,0.5,1.7,3.8,11.8
47,Sim Bhullar\bhullsi01,C,22,SAC,3,0,3,12.0,24.0,.500,0.0,0.0,,12.0,24.0,.500,0.0,0.0,,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,24.0
48,Bismack Biyombo\biyombi01,C,22,CHO,64,21,1243,2.9,5.4,.543,0.0,0.0,,2.9,5.4,.543,3.0,5.1,.583,4.6,7.2,11.8,0.5,0.5,2.9,1.5,4.1,8.8
49,Tarik Black\blackta01,C,23,TOT,63,39,1196,4.7,8.2,.575,0.0,0.0,.000,4.7,8.2,.577,2.0,3.6,.551,4.3,6.8,11.1,1.3,0.6,0.7,1.4,4.8,11.4
49,Tarik Black\blackta01,C,23,HOU,25,12,393,4.1,7.6,.542,0.0,0.1,.000,4.1,7.5,.549,1.4,2.7,.517,5.3,6.3,11.6,0.7,0.5,0.2,1.7,5.1,9.6
49,Tarik Black\blackta01,C,23,LAL,38,27,803,5.0,8.5,.589,0.0,0.0,,5.0,8.5,.589,2.2,4.0,.562,3.8,7.0,10.8,1.5,0.6,1.0,1.3,4.6,12.3
50,DeJuan Blair\blairde01,PF,25,WAS,29,0,180,5.2,11.4,.456,0.0,0.0,,5.2,11.4,.456,0.8,1.2,.667,3.2,8.0,11.2,0.6,1.4,0.2,2.6,8.2,11.2
51,Steve Blake\blakest01,PG,34,POR,81,0,1529,2.9,7.7,.373,1.8,5.2,.352,1.1,2.5,.417,0.7,1.0,.707,0.4,2.8,3.2,6.8,1.0,0.1,2.4,2.8,8.2
52,Eric Bledsoe\bledser01,PG,25,PHO,81,81,2800,6.0,13.4,.447,1.1,3.5,.324,4.9,10.0,.491,4.5,5.7,.800,0.9,4.5,5.4,6.3,1.6,0.6,3.5,2.4,17.7
53,Vander Blue\blueva01,SG,22,LAL,2,1,74,4.4,14.6,.300,1.0,4.9,.200,3.4,9.7,.350,1.0,2.4,.400,1.0,3.4,4.4,3.9,1.5,0.0,2.9,1.9,10.7
54,Bojan Bogdanovic\bogdabo02,SF,25,BRK,78,28,1854,5.1,11.2,.453,1.8,5.0,.355,3.3,6.2,.531,1.7,2.1,.821,1.0,3.2,4.1,1.3,0.7,0.2,1.5,2.0,13.6
55,Andrew Bogut\bogutan01,C,30,GSW,67,65,1583,4.5,8.1,.563,0.0,0.0,,4.5,8.1,.563,0.5,1.0,.524,3.2,9.1,12.3,4.1,0.9,2.6,2.4,4.3,9.6
56,Matt Bonner\bonnema01,PF,34,SAS,72,19,935,3.6,8.9,.409,1.8,4.9,.365,1.8,4.0,.462,1.2,1.4,.811,1.1,3.3,4.4,1.8,0.4,0.5,0.4,2.5,10.2
57,Trevor Booker\booketr01,PF,27,UTA,79,5,1564,5.2,10.7,.487,0.7,1.9,.345,4.5,8.7,.518,2.0,3.4,.581,3.2,5.9,9.1,1.9,1.0,0.9,2.0,3.3,13.1
58,Carlos Boozer\boozeca01,PF,33,LAL,71,26,1692,7.9,15.8,.499,0.0,0.0,,7.9,15.8,.499,2.0,3.2,.627,2.4,7.9,10.3,2.0,0.9,0.3,2.0,3.9,17.8
59,Chris Bosh\boshch01,C,30,MIA,44,44,1556,7.9,17.2,.460,1.5,3.9,.375,6.5,13.3,.485,4.1,5.4,.772,1.1,6.1,7.2,2.2,0.9,0.6,2.2,1.6,21.5
60,Avery Bradley\bradlav01,SG,24,BOS,77,77,2428,6.4,15.0,.429,1.8,5.2,.352,4.6,9.8,.470,1.2,1.5,.790,0.7,2.9,3.6,2.0,1.2,0.2,1.6,2.6,15.9
61,Elton Brand\brandel01,C,35,ATL,36,4,486,3.1,7.0,.442,0.0,0.1,.000,3.1,7.0,.447,0.9,1.7,.522,2.1,5.3,7.4,1.6,1.3,1.9,1.3,4.0,7.1
62,Corey Brewer\breweco01,SF,28,TOT,80,17,2087,5.9,13.9,.426,1.1,4.1,.268,4.8,9.8,.491,2.9,3.9,.743,1.4,3.7,5.1,3.0,2.0,0.3,2.3,3.0,15.8
62,Corey Brewer\breweco01,SF,28,MIN,24,16,680,5.0,11.9,.418,0.4,2.2,.195,4.6,9.7,.467,2.9,4.1,.705,1.7,3.3,5.0,4.1,2.9,0.2,2.6,3.3,13.3
62,Corey Brewer\breweco01,SF,28,HOU,56,1,1407,6.4,14.8,.429,1.4,5.0,.284,5.0,9.9,.503,2.9,3.8,.764,1.2,4.0,5.2,2.4,1.5,0.4,2.1,2.8,17.0
63,Aaron Brooks\brookaa01,PG,30,CHI,82,21,1885,6.6,15.6,.421,2.3,6.0,.387,4.3,9.6,.442,2.8,3.3,.833,0.6,2.6,3.2,5.0,1.0,0.3,3.0,3.6,18.2
64,Jabari Brown\brownja01,SG,22,LAL,19,5,568,4.4,10.8,.412,1.5,3.9,.371,3.0,6.8,.435,4.1,5.4,.753,0.2,2.1,2.3,2.5,0.8,0.1,2.0,2.1,14.4
65,Lorenzo Brown\brownlo01,PG,24,MIN,29,7,549,3.4,8.0,.426,0.4,1.8,.214,3.0,6.2,.489,0.8,1.2,.632,0.9,3.7,4.6,5.9,1.8,0.4,2.0,3.2,8.0
66,Markel Brown\brownma02,SG,23,BRK,47,29,781,3.5,9.7,.362,0.8,3.0,.266,2.7,6.7,.404,2.2,2.6,.825,0.7,4.2,4.9,1.8,1.4,0.6,1.2,2.6,10.0
67,Shannon Brown\brownsh01,SG,29,MIA,5,2,89,2.8,7.7,.368,1.2,2.8,.429,1.6,4.9,.333,1.2,1.6,.750,0.0,0.4,0.4,1.2,1.6,0.0,1.6,3.2,8.1
68,Kobe Bryant\bryanko01,SG,36,LAL,35,35,1207,7.9,21.3,.373,1.6,5.5,.293,6.3,15.8,.401,5.8,7.2,.813,0.8,5.2,5.9,5.9,1.4,0.2,3.8,1.9,23.3
69,Chase Budinger\budinch01,SF,26,MIN,67,4,1286,4.7,10.9,.433,1.5,4.0,.364,3.3,6.9,.474,1.9,2.3,.827,0.9,4.6,5.5,1.8,1.2,0.3,1.4,2.0,12.8
70,Reggie Bullock\bullore01,SF,23,TOT,36,2,338,2.6,7.5,.343,1.6,4.9,.326,1.0,2.6,.375,0.6,1.0,.667,0.1,5.2,5.3,0.9,1.1,0.4,0.9,2.0,7.3
70,Reggie Bullock\bullore01,SF,23,LAC,25,2,263,3.1,7.4,.426,2.1,5.3,.385,1.1,2.1,.533,0.5,0.7,.800,0.0,5.5,5.5,0.8,1.2,0.3,0.8,2.3,8.9
70,Reggie Bullock\bullore01,SF,23,PHO,11,0,75,0.5,7.7,.063,0.0,3.4,.000,0.5,4.3,.111,1.0,1.9,.500,0.5,4.3,4.8,1.0,0.5,1.0,1.0,1.0,1.9
71,Trey Burke\burketr01,PG,22,UTA,76,43,2288,5.8,15.8,.368,2.0,6.1,.318,3.9,9.7,.400,1.7,2.3,.752,0.5,2.7,3.2,5.2,1.0,0.2,2.0,1.9,15.3
72,Alec Burks\burksal01,SG,23,UTA,27,27,899,4.8,12.0,.403,1.0,2.7,.382,3.8,9.3,.409,4.2,5.2,.822,0.8,3.8,4.6,3.3,0.7,0.2,2.1,2.6,15.0
73,Caron Butler\butleca01,SF,34,DET,78,21,1623,3.6,8.8,.407,1.8,4.9,.379,1.7,3.9,.441,1.2,1.4,.902,0.5,3.9,4.3,1.8,1.0,0.1,1.1,2.7,10.2
74,Jimmy Butler\butleji01,SG,25,CHI,65,65,2513,6.0,13.1,.462,1.0,2.8,.378,5.0,10.3,.484,5.5,6.6,.834,1.6,3.8,5.4,3.0,1.6,0.5,1.3,1.5,18.6
75,Rasual Butler\butlera01,SF,35,WAS,75,1,1505,5.2,12.4,.422,2.2,5.6,.387,3.0,6.7,.450,1.3,1.6,.791,0.6,4.1,4.7,1.5,0.7,0.5,1.1,2.3,13.9
76,Dwight Buycks\buyckdw01,PG,25,LAL,6,0,123,5.3,11.7,.450,2.0,3.2,.636,3.2,8.5,.379,2.6,2.9,.900,0.6,2.9,3.5,4.1,0.9,0.0,3.5,0.9,15.2
77,Will Bynum\bynumwi01,SG,32,WAS,7,0,67,5.4,16.7,.323,0.0,4.8,.000,5.4,11.8,.455,1.1,2.1,.500,1.1,2.1,3.2,9.7,0.5,0.5,4.3,4.8,11.8
78,Bruno Caboclo\cabocbr01,SF,19,TOR,8,0,23,6.3,18.8,.333,3.1,4.7,.667,3.1,14.1,.222,0.0,0.0,,1.6,1.6,3.1,0.0,0.0,1.6,6.3,4.7,15.7
79,Nick Calathes\calatni01,SG,25,MEM,58,0,838,4.5,10.6,.421,0.5,1.8,.256,4.0,8.8,.456,1.0,1.9,.533,0.8,3.7,4.6,6.3,2.7,0.2,2.6,4.3,10.4
80,Jose Calderon\caldejo01,PG,33,NYK,42,42,1270,4.2,10.0,.415,1.7,4.0,.415,2.5,6.0,.415,0.8,0.9,.906,0.5,3.0,3.5,5.6,0.9,0.0,2.1,2.2,10.8
81,Kentavious Caldwell-Pope\caldwke01,SG,21,DET,82,82,2587,5.4,13.5,.401,2.1,6.2,.345,3.3,7.3,.449,1.5,2.2,.696,0.6,2.9,3.5,1.5,1.3,0.3,1.3,2.2,14.5
82,Isaiah Canaan\canaais01,PG,23,TOT,47,21,938,5.6,14.5,.386,3.5,9.4,.370,2.1,5.1,.417,1.9,2.3,.817,0.7,2.6,3.3,3.8,1.1,0.1,2.4,3.2,16.6
82,Isaiah Canaan\canaais01,PG,23,HOU,25,9,369,5.2,12.8,.405,3.1,8.2,.381,2.0,4.6,.447,1.6,2.0,.762,1.1,2.1,3.2,2.8,1.4,0.0,2.2,2.7,15.0
82,Isaiah Canaan\canaais01,PG,23,PHI,22,12,569,5.9,15.6,.377,3.7,10.2,.364,2.2,5.4,.400,2.1,2.5,.846,0.4,3.0,3.4,4.4,0.9,0.2,2.5,3.5,17.6
83,Clint Capela\capelca01,C,20,HOU,12,0,90,5.6,11.6,.483,0.0,0.0,,5.6,11.6,.483,1.6,9.2,.174,4.0,10.4,14.4,0.8,0.4,3.6,2.0,5.6,12.8
84,DeMarre Carroll\carrode01,SF,28,ATL,70,69,2189,5.2,10.7,.487,2.0,5.0,.395,3.3,5.7,.567,2.1,3.0,.702,1.6,4.5,6.1,1.9,1.5,0.3,1.2,2.5,14.5
85,Vince Carter\cartevi01,SG,38,MEM,66,1,1091,4.5,13.4,.333,2.3,7.7,.297,2.2,5.7,.379,1.5,1.9,.789,0.9,3.5,4.4,2.6,1.4,0.5,1.4,3.4,12.7
86,Michael Carter-Williams\cartemi01,PG,23,TOT,66,63,2149,6.1,15.4,.396,0.6,2.6,.235,5.5,12.8,.428,3.4,4.9,.694,1.1,4.8,5.9,7.4,1.9,0.5,4.2,2.8,16.2
86,Michael Carter-Williams\cartemi01,PG,23,PHI,41,38,1391,6.0,15.8,.380,0.8,3.2,.256,5.2,12.6,.412,3.0,4.7,.643,1.1,5.5,6.6,7.8,1.6,0.5,4.5,2.7,15.9
86,Michael Carter-Williams\cartemi01,PG,23,MIL,25,25,758,6.3,14.6,.429,0.2,1.3,.143,6.1,13.3,.457,4.0,5.2,.780,1.0,3.7,4.7,6.6,2.4,0.6,3.8,3.0,16.8
87,Omri Casspi\casspom01,SF,26,SAC,67,19,1416,5.3,10.9,.489,0.9,2.2,.402,4.4,8.6,.512,3.6,4.9,.733,1.4,5.2,6.6,2.6,0.8,0.2,2.2,2.7,15.1
88,Mario Chalmers\chalmma01,PG,28,MIA,80,37,2368,4.1,10.1,.403,1.1,3.8,.294,2.9,6.3,.467,3.1,4.0,.774,0.4,2.8,3.1,4.7,1.9,0.2,2.6,3.8,12.4
89,Tyson Chandler\chandty01,C,32,DAL,75,75,2286,4.6,6.9,.666,0.0,0.0,,4.6,6.9,.666,2.9,4.0,.720,4.6,9.0,13.6,1.3,0.7,1.4,1.7,2.7,12.1
90,Wilson Chandler\chandwi01,SF,27,DEN,78,75,2471,6.1,14.2,.429,2.0,5.9,.342,4.1,8.3,.490,1.6,2.1,.775,1.4,5.5,6.9,2.0,0.8,0.4,1.6,3.4,15.8
91,Will Cherry\cherrwi01,PG,23,CLE,8,0,69,2.6,9.9,.263,1.0,4.7,.222,1.6,5.2,.300,1.6,3.1,.500,0.5,2.1,2.6,4.2,3.1,0.5,2.1,5.2,7.8
92,Patrick Christopher\chrispa01,SG,26,UTA,4,1,29,3.7,14.9,.250,0.0,5.0,.000,3.7,9.9,.375,0.0,0.0,,2.5,5.0,7.4,0.0,1.2,0.0,1.2,7.4,7.4
93,Earl Clark\clarkea01,PF,27,BRK,10,0,93,4.3,11.6,.367,1.5,5.4,.286,2.7,6.2,.438,0.4,1.5,.250,0.4,8.5,8.9,1.2,1.2,1.5,2.3,4.6,10.5
94,Ian Clark\clarkia01,SG,23,TOT,30,0,192,3.6,10.3,.345,1.9,5.6,.333,1.7,4.7,.360,1.7,1.7,1.000,0.7,2.3,3.0,2.3,1.7,0.6,1.7,3.7,10.7
94,Ian Clark\clarkia01,SG,23,UTA,23,0,161,3.4,9.8,.341,2.0,5.6,.360,1.3,4.2,.316,1.1,1.1,1.000,0.9,2.0,2.9,2.2,1.3,0.4,1.6,2.7,9.8
94,Ian Clark\clarkia01,SG,23,DEN,7,0,31,4.6,12.8,.364,1.2,5.8,.200,3.5,7.0,.500,4.6,4.6,1.000,0.0,3.5,3.5,2.3,3.5,1.2,2.3,9.3,15.1
95,Jordan Clarkson\clarkjo01,PG,22,LAL,59,38,1476,6.5,14.5,.448,0.9,3.0,.314,5.6,11.6,.482,3.2,3.9,.829,1.4,3.3,4.7,5.0,1.2,0.3,2.3,2.7,17.1
96,Victor Claver\clavevi01,SF,26,POR,10,0,76,4.3,9.5,.450,2.8,5.2,.545,1.4,4.3,.333,0.0,0.0,,1.4,8.1,9.5,0.5,0.5,0.5,1.9,5.7,11.4
97,Norris Cole\coleno01,PG,26,TOT,75,25,1831,4.5,11.0,.412,1.1,3.5,.313,3.4,7.5,.458,1.1,1.6,.716,0.3,2.9,3.1,5.0,1.1,0.3,1.9,2.4,11.3
97,Norris Cole\coleno01,PG,26,MIA,47,23,1148,3.7,9.6,.386,0.8,3.2,.265,2.9,6.4,.446,1.0,1.4,.696,0.4,3.0,3.4,5.2,1.3,0.3,1.8,2.4,9.3
97,Norris Cole\coleno01,PG,26,NOP,28,2,683,5.9,13.3,.444,1.5,3.9,.378,4.4,9.4,.472,1.4,1.8,.743,0.1,2.6,2.7,4.7,0.8,0.4,2.2,2.6,14.7
98,Darren Collison\collida01,PG,27,SAC,45,45,1565,6.0,12.7,.473,1.4,3.7,.373,4.6,8.9,.514,3.3,4.2,.788,0.4,2.9,3.3,5.8,1.5,0.3,2.6,2.2,16.7
99,Nick Collison\collini01,PF,34,OKC,66,2,1101,3.5,8.3,.419,0.5,2.0,.267,2.9,6.3,.466,1.5,2.1,.692,2.9,5.2,8.2,2.9,1.1,0.8,1.5,5.1,8.9
100,Mike Conley\conlemi01,PG,27,MEM,70,70,2225,6.4,14.3,.446,1.7,4.5,.386,4.6,9.8,.473,3.5,4.0,.859,0.5,2.9,3.4,6.1,1.4,0.2,2.5,2.2,17.9
101,Jack Cooley\cooleja01,PF,23,UTA,16,0,87,3.7,9.1,.409,0.0,0.0,,3.7,9.1,.409,3.7,8.7,.429,4.1,6.2,10.3,0.4,2.5,1.2,1.2,9.5,11.2
102,Chris Copeland\copelch01,SF,30,IND,50,12,828,4.9,13.5,.361,2.3,7.3,.311,2.6,6.2,.420,1.4,2.0,.733,1.0,3.8,4.8,2.2,0.5,0.5,2.6,3.4,13.4
