Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
113,Matthew Dellavedova\dellama01,PG,25,CLE,76,14,1867,4.0,9.9,.405,1.9,4.6,.410,2.1,5.2,.401,1.1,1.3,.864,0.6,2.5,3.1,6.5,0.8,0.2,2.2,3.4,11.0
114,Luol Deng\denglu01,PF,30,MIA,74,73,2394,5.1,11.2,.455,1.3,3.8,.344,3.8,7.4,.513,2.2,2.9,.755,1.6,5.0,6.7,2.1,1.1,0.4,1.2,1.8,13.7
115,DeMar DeRozan\derozde01,SG,26,TOR,78,78,2804,7.9,17.7,.446,0.6,1.8,.338,7.3,15.9,.458,7.1,8.4,.850,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5
116,Boris Diaw\diawbo01,PF,33,SAS,76,4,1386,5.2,9.9,.527,0.6,1.8,.362,4.6,8.2,.564,1.5,2.0,.737,1.5,4.5,6.1,4.6,0.7,0.5,2.5,2.6,12.6
117,Gorgui Dieng\dienggo01,C,26,MIN,82,39,2220,5.0,9.4,.532,0.1,0.3,.300,4.9,9.1,.540,3.3,4.0,.827,2.5,6.9,9.5,2.3,1.5,1.6,2.3,3.6,13.4
118,Spencer Dinwiddie\dinwisp01,PG,22,DET,12,0,159,4.3,12.2,.352,0.2,2.3,.100,4.1,10.0,.409,4.3,7.5,.576,0.9,2.9,3.8,5.0,0.7,0.0,1.6,4.5,13.1
119,Toney Douglas\douglto01,PG,29,NOP,61,18,1262,5.2,12.7,.411,2.3,5.8,.399,2.9,6.9,.421,2.4,2.8,.848,0.7,3.4,4.1,4.5,2.0,0.1,1.8,3.7,15.1
120,Goran Dragic\dragigo01,PG,29,MIA,72,72,2363,6.4,13.3,.477,1.0,3.1,.312,5.4,10.2,.527,1.8,2.5,.727,0.8,3.4,4.2,6.4,1.1,0.3,2.8,2.9,15.5
121,Andre Drummond\drumman01,C,22,DET,81,81,2666,7.5,14.3,.521,0.0,0.1,.333,7.4,14.2,.522,2.8,7.9,.355,5.3,10.8,16.2,0.9,1.6,1.5,2.1,3.3,17.7
122,Jared Dudley\dudleja01,PF,30,WAS,81,41,2098,4.0,8.4,.478,1.7,4.1,.420,2.3,4.3,.534,1.2,1.7,.735,0.9,4.0,4.9,2.9,1.3,0.3,1.4,3.3,10.9
123,Duje Dukan\dukandu01,SF,24,SAC,1,0,24,3.0,15.0,.200,3.0,7.5,.400,0.0,7.5,.000,0.0,0.0,,3.0,3.0,6.0,1.5,1.5,0.0,0.0,3.0,9.0
124,Tim Duncan\duncati01,C,39,SAS,61,60,1536,5.0,10.3,.488,0.0,0.0,.000,5.0,10.3,.490,2.2,3.1,.702,2.7,7.8,10.5,3.8,1.1,1.8,2.1,2.9,12.2
125,Mike Dunleavy\dunlemi02,SF,35,CHI,31,30,703,3.9,9.6,.410,2.0,5.1,.394,1.9,4.6,.427,1.5,1.9,.784,0.4,3.8,4.3,2.0,0.7,0.5,1.3,3.4,11.4
126,Kevin Durant\duranke01,SF,27,OKC,72,72,2578,9.7,19.3,.505,2.6,6.7,.387,7.1,12.6,.569,6.2,7.0,.898,0.6,7.6,8.2,5.0,1.0,1.2,3.5,1.9,28.3
127,Cleanthony Early\earlycl01,SF,24,NYK,17,2,154,2.8,9.4,.300,0.9,3.5,.267,1.9,5.8,.320,0.7,0.9,.750,0.9,5.1,6.1,1.4,0.5,0.7,2.1,3.7,7.2
128,Jarell Eddie\eddieja01,SF,24,WAS,26,0,147,4.9,15.9,.308,3.7,11.5,.319,1.2,4.4,.278,2.0,2.0,1.000,0.5,5.1,5.6,1.2,1.2,0.2,0.2,1.2,15.4
129,Wayne Ellington\ellinwa01,SG,28,BRK,76,41,1615,4.9,12.5,.389,2.1,6.0,.358,2.7,6.5,.416,1.2,1.4,.857,0.4,3.4,3.9,1.9,1.1,0.1,1.0,1.8,13.1
130,Monta Ellis\ellismo01,SG,30,IND,81,81,2734,5.7,13.4,.427,1.1,3.7,.309,4.6,9.7,.472,2.1,2.7,.786,0.6,3.0,3.6,5.0,2.0,0.5,2.7,2.3,14.8
131,James Ennis\ennisja01,SF,25,TOT,22,5,329,5.9,12.4,.478,2.8,6.3,.448,3.1,6.0,.509,2.7,3.7,.735,2.3,2.3,4.6,2.3,1.8,0.5,2.1,3.1,17.4
131,James Ennis\ennisja01,SF,25,MIA,3,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.1,0.0,0.0,0.0,5.1,0.0
131,James Ennis\ennisja01,SF,25,MEM,10,0,40,3.6,11.7,.308,1.8,7.2,.250,1.8,4.5,.400,5.4,9.0,.600,3.6,2.7,6.3,1.8,3.6,1.8,1.8,0.9,14.4
131,James Ennis\ennisja01,SF,25,NOP,9,5,282,6.4,12.8,.500,3.1,6.4,.480,3.3,6.4,.520,2.4,3.1,.792,2.2,2.3,4.5,2.3,1.5,0.4,2.2,3.3,18.3
132,Tyler Ennis\ennisty01,PG,21,MIL,46,7,654,4.6,10.3,.449,0.7,2.1,.333,3.9,8.1,.480,1.4,1.9,.735,0.7,3.4,4.1,5.2,1.4,0.1,2.5,3.5,11.3
133,Jeremy Evans\evansje01,SF,28,DAL,30,2,251,3.7,6.9,.542,0.6,2.3,.250,3.2,4.6,.688,2.2,3.0,.714,1.6,6.2,7.7,0.3,0.9,1.3,1.0,2.7,10.2
134,Tyreke Evans\evansty01,SG,26,NOP,25,25,765,6.4,14.8,.433,1.6,4.0,.388,4.8,10.8,.450,3.5,4.4,.796,0.9,5.1,6.1,7.7,1.5,0.4,3.4,3.1,17.8
135,Festus Ezeli\ezelife01,C,26,GSW,46,13,770,5.8,10.7,.548,0.0,0.0,,5.8,10.7,.548,3.3,6.2,.530,4.3,7.8,12.0,1.5,0.8,2.3,1.8,4.4,15.0
136,Kenneth Faried\farieke01,PF,26,DEN,67,64,1694,7.4,13.3,.558,0.0,0.0,.500,7.4,13.3,.558,2.9,4.7,.613,5.0,7.4,12.3,1.7,0.7,1.3,1.9,3.6,17.7
137,Jordan Farmar\farmajo01,PG,29,MEM,12,10,291,5.2,12.4,.420,2.0,5.6,.356,3.2,6.8,.473,1.2,1.2,1.000,0.5,2.6,3.1,4.6,1.9,0.2,2.2,2.7,13.6
138,Derrick Favors\favorde01,PF,24,UTA,62,59,1983,7.6,14.7,.515,0.0,0.1,.000,7.6,14.7,.518,3.3,4.6,.709,3.1,6.1,9.1,1.7,1.3,1.7,1.9,2.7,18.4
139,Cristiano Felicio\feliccr01,C,23,CHI,31,4,321,4.5,8.1,.556,0.0,0.4,.000,4.5,7.6,.588,2.8,3.9,.714,3.4,8.1,11.4,2.9,0.7,1.5,1.5,3.5,11.8
140,Raymond Felton\feltora01,PG,31,DAL,80,31,2192,4.5,11.2,.406,1.0,3.5,.282,3.6,7.7,.463,2.4,2.9,.847,0.6,3.6,4.2,4.7,1.1,0.2,2.0,2.3,12.5
141,Evan Fournier\fournev01,SF,23,ORL,79,71,2566,6.0,13.0,.462,2.2,5.5,.400,3.8,7.6,.506,2.8,3.3,.836,0.5,2.7,3.2,3.0,1.3,0.0,1.9,3.0,17.0
142,Randy Foye\foyera01,SG,32,TOT,81,8,1642,3.7,10.6,.351,1.6,5.5,.300,2.1,5.1,.405,1.3,1.6,.824,0.5,2.9,3.4,3.5,0.9,0.6,1.9,2.9,10.4
142,Randy Foye\foyera01,SG,32,DEN,54,7,1070,3.9,11.2,.351,1.7,5.7,.296,2.3,5.5,.409,1.3,1.6,.830,0.5,3.0,3.5,3.8,0.9,0.5,2.0,2.8,10.9
142,Randy Foye\foyera01,SG,32,OKC,27,1,572,3.3,9.4,.349,1.6,5.1,.309,1.7,4.3,.397,1.4,1.7,.815,0.5,2.7,3.2,3.1,0.8,0.8,1.8,3.0,9.5
143,Tim Frazier\fraziti01,PG,25,TOT,51,2,741,4.7,11.1,.419,0.8,2.3,.333,3.9,8.8,.442,2.6,3.6,.716,1.3,4.1,5.3,7.9,1.6,0.1,3.2,3.5,12.7
143,Tim Frazier\fraziti01,PG,25,POR,35,1,272,2.6,7.9,.333,0.4,2.3,.176,2.3,5.7,.395,1.1,2.0,.533,1.5,3.7,5.2,5.6,1.3,0.1,3.6,4.1,6.8
143,Tim Frazier\fraziti01,PG,25,NOP,16,1,469,5.8,13.0,.450,1.0,2.4,.419,4.8,10.6,.457,3.5,4.5,.763,1.2,4.3,5.4,9.2,1.8,0.1,2.9,3.2,16.1
144,Jimmer Fredette\fredeji01,SG,26,TOT,6,0,18,4.0,10.0,.400,2.0,4.0,.500,2.0,6.0,.333,8.0,10.0,.800,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,18.0
144,Jimmer Fredette\fredeji01,SG,26,NOP,4,0,13,2.8,11.1,.250,0.0,2.8,.000,2.8,8.3,.333,0.0,0.0,,0.0,0.0,0.0,2.8,2.8,0.0,2.8,2.8,5.5
144,Jimmer Fredette\fredeji01,SG,26,NYK,2,0,5,7.2,7.2,1.000,7.2,7.2,1.000,0.0,0.0,,28.8,36.0,.800,0.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2,50.4
145,Channing Frye\fryech01,PF-C,32,TOT,70,32,1200,4.6,10.4,.438,2.7,7.0,.387,1.8,3.4,.545,0.9,1.0,.857,1.0,6.0,7.0,2.1,0.9,0.8,1.3,3.8,12.7
145,Channing Frye\fryech01,PF,32,ORL,44,29,754,3.9,8.9,.435,2.3,5.8,.397,1.6,3.1,.508,0.9,1.0,.905,1.1,5.6,6.7,2.1,1.0,1.0,1.4,3.4,10.9
145,Channing Frye\fryech01,C,32,CLE,26,3,446,5.7,13.0,.441,3.5,9.2,.377,2.3,3.8,.596,0.9,1.1,.786,1.0,6.5,7.5,2.1,0.6,0.6,1.0,4.5,15.8
146,Danilo Gallinari\gallida01,SF,27,DEN,53,53,1839,5.6,13.7,.410,1.7,4.7,.364,3.9,9.0,.434,7.3,8.5,.868,1.0,4.5,5.5,2.6,0.8,0.4,1.5,1.7,20.3
147,Langston Galloway\gallola01,PG,24,NYK,82,7,2033,4.1,10.4,.393,1.4,4.0,.344,2.7,6.4,.423,1.5,2.0,.754,0.8,4.3,5.1,3.7,1.4,0.4,1.1,3.1,11.1
148,Kevin Garnett\garneke01,PF,39,MIN,38,38,556,3.5,7.4,.470,0.0,0.1,.000,3.5,7.4,.474,0.9,1.4,.667,1.0,8.7,9.7,4.0,1.8,0.6,1.0,4.5,7.9
149,Marc Gasol\gasolma01,C,31,MEM,52,52,1791,6.6,14.2,.464,0.0,0.1,.667,6.6,14.2,.463,4.1,4.9,.829,1.2,6.1,7.3,3.9,1.0,1.4,2.4,2.8,17.3
150,Pau Gasol\gasolpa01,C,35,CHI,72,72,2291,7.3,15.6,.469,0.4,1.1,.348,7.0,14.6,.478,3.6,4.5,.792,2.4,10.0,12.5,4.6,0.7,2.3,2.6,2.3,18.7
151,Rudy Gay\gayru01,SF,29,SAC,70,70,2379,7.1,15.2,.463,1.1,3.3,.344,5.9,12.0,.495,3.0,3.8,.780,1.6,5.3,6.9,1.8,1.5,0.8,2.1,2.8,18.2
152,Alonzo Gee\geeal01,SF,28,NOP,73,38,1632,2.9,5.6,.518,0.4,1.3,.283,2.5,4.3,.590,1.0,1.5,.667,1.3,4.1,5.4,1.6,1.4,0.3,1.2,3.7,7.2
153,Paul George\georgpa01,SF,25,IND,81,81,2819,7.7,18.5,.418,2.7,7.2,.371,5.0,11.3,.447,5.8,6.7,.860,1.0,6.2,7.2,4.2,1.9,0.4,3.4,2.9,23.9
154,Taj Gibson\gibsota01,PF,30,CHI,73,55,1936,4.9,9.3,.526,0.0,0.1,.000,4.9,9.2,.529,1.9,2.7,.692,3.8,5.5,9.4,2.0,0.9,1.4,1.5,3.3,11.7
155,Manu Ginobili\ginobma01,SG,38,SAS,58,0,1134,6.3,13.8,.453,2.2,5.7,.391,4.0,8.1,.496,2.9,3.6,.813,0.8,3.8,4.6,5.6,2.1,0.3,3.1,3.1,17.6
156,Rudy Gobert\goberru01,C,23,UTA,61,60,1932,3.7,6.6,.559,0.0,0.0,,3.7,6.6,.559,3.0,5.3,.569,3.9,8.6,12.4,1.7,0.8,2.5,2.1,3.0,10.4
157,Drew Gooden\goodedr01,PF,34,WAS,30,0,305,3.9,12.2,.320,0.8,4.8,.171,3.1,7.3,.419,1.1,1.7,.643,3.3,6.7,10.0,1.5,0.9,1.3,1.5,4.7,9.7
158,Archie Goodwin\goodwar01,PG,21,PHO,57,13,1114,5.7,13.6,.417,0.7,3.2,.232,4.9,10.4,.474,4.2,6.2,.674,0.9,3.7,4.6,3.8,0.9,0.4,3.2,2.7,16.3
159,Aaron Gordon\gordoaa01,PF,20,ORL,78,37,1863,5.3,11.2,.473,0.8,2.7,.296,4.5,8.4,.531,2.5,3.7,.668,3.0,6.8,9.8,2.5,1.1,1.1,1.3,3.0,13.9
160,Eric Gordon\gordoer01,SG,27,NOP,45,44,1481,5.6,13.4,.418,2.7,7.1,.384,2.9,6.3,.457,2.7,3.0,.888,0.2,2.2,2.4,2.9,1.0,0.3,1.8,2.4,16.7
161,Marcin Gortat\gortama01,C,31,WAS,75,74,2256,6.9,12.2,.567,0.0,0.0,.000,6.9,12.2,.567,2.3,3.3,.705,3.5,8.3,11.8,1.7,0.7,1.5,1.9,3.1,16.1
162,Andrew Goudelock\goudean01,PG,27,HOU,8,0,50,6.5,14.4,.450,0.7,6.5,.111,5.8,7.9,.727,2.2,2.9,.750,0.7,0.7,1.4,2.9,4.3,1.4,5.0,2.9,15.8
163,Jerami Grant\grantje01,SF,21,PHI,77,52,2066,4.4,10.4,.419,0.6,2.5,.240,3.8,7.9,.477,3.7,5.6,.658,1.7,4.6,6.3,2.4,0.9,2.2,1.9,3.7,13.1
164,Jerian Grant\grantje02,PG,23,NYK,76,6,1265,4.4,11.1,.394,0.6,2.8,.220,3.8,8.3,.454,2.7,3.5,.780,0.7,3.4,4.1,5.0,1.4,0.3,2.5,2.8,12.1
165,Danny Green\greenda02,SG,28,SAS,79,79,2062,3.7,9.8,.376,2.0,6.1,.332,1.7,3.7,.448,0.6,0.8,.739,0.8,4.5,5.3,2.5,1.4,1.1,1.3,2.5,10.0
166,Draymond Green\greendr01,PF,25,GSW,81,81,2808,5.1,10.5,.490,1.3,3.3,.388,3.9,7.2,.537,2.9,4.2,.696,1.7,8.1,9.9,7.7,1.5,1.4,3.3,3.1,14.5
167,Erick Green\greener01,PG,24,TOT,9,0,42,4.3,11.1,.385,0.9,4.3,.200,3.4,6.9,.500,1.7,1.7,1.000,2.6,2.6,5.1,2.6,0.9,0.0,0.0,3.4,11.1
167,Erick Green\greener01,PG,24,DEN,3,0,7,0.0,5.1,.000,0.0,5.1,.000,0.0,0.0,,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0
167,Erick Green\greener01,PG,24,UTA,6,0,35,5.1,12.3,.417,1.0,4.1,.250,4.1,8.2,.500,2.1,2.1,1.000,3.1,2.1,5.1,2.1,1.0,0.0,0.0,4.1,13.4
168,Gerald Green\greenge01,SG,30,MIA,69,14,1557,5.3,13.6,.392,1.9,6.0,.323,3.4,7.6,.446,1.7,2.1,.783,0.6,3.2,3.8,1.3,0.9,0.4,1.1,2.8,14.2
169,JaMychal Green\greenja01,PF,25,MEM,78,15,1446,5.7,12.3,.465,0.4,1.1,.333,5.4,11.2,.478,2.6,3.4,.752,3.5,5.8,9.3,1.7,1.1,0.8,2.1,4.7,14.4
170,Jeff Green\greenje02,SF,29,TOT,80,41,2253,5.7,13.2,.430,1.1,3.4,.315,4.6,9.8,.470,2.6,3.5,.745,1.2,4.1,5.3,2.2,0.9,0.6,1.5,2.6,15.0
170,Jeff Green\greenje02,SF,29,MEM,53,31,1544,5.6,13.0,.431,1.0,3.2,.309,4.6,9.8,.470,2.9,3.6,.800,1.3,4.3,5.6,2.3,0.9,0.4,1.6,2.4,15.1
170,Jeff Green\greenje02,SF,29,LAC,27,10,709,5.8,13.6,.427,1.3,3.9,.325,4.5,9.6,.468,2.0,3.3,.615,1.0,3.7,4.6,2.0,0.9,1.1,1.2,3.1,14.9
171,Blake Griffin\griffbl01,PF,26,LAC,35,35,1170,9.3,18.6,.499,0.2,0.6,.333,9.1,18.0,.504,4.3,6.0,.727,1.6,7.5,9.0,5.2,0.9,0.5,2.6,2.9,23.0
172,Jorge Gutierrez\gutiejo01,PG,27,CHO,12,0,63,3.4,6.3,.545,0.0,1.1,.000,3.4,5.1,.667,5.7,6.3,.909,0.0,4.0,4.0,9.7,1.7,0.0,3.4,1.7,12.6
173,P.J. Hairston\hairspj02,SF,23,TOT,66,52,1313,4.0,11.2,.355,1.9,6.6,.290,2.1,4.6,.449,1.4,1.8,.781,0.7,4.1,4.8,1.0,0.9,0.3,1.1,3.8,11.2
173,P.J. Hairston\hairspj02,SF,23,CHO,48,43,938,3.8,10.6,.359,2.1,6.6,.314,1.7,4.0,.433,1.3,1.6,.810,0.7,4.2,4.9,1.1,0.9,0.3,0.9,4.1,11.0
173,P.J. Hairston\hairspj02,SF,23,MEM,18,9,375,4.4,12.7,.348,1.5,6.6,.232,2.9,6.0,.476,1.5,2.1,.727,0.7,3.7,4.4,0.9,0.8,0.4,1.6,3.0,11.9
174,Jordan Hamilton\hamiljo02,SF,25,NOP,11,4,304,5.8,13.7,.422,1.5,5.3,.289,4.3,8.4,.507,1.7,2.5,.667,1.4,5.9,7.3,3.0,0.9,0.4,2.0,2.8,14.8
175,Tyler Hansbrough\hansbty01,PF,30,CHO,44,0,343,3.4,7.5,.451,0.2,0.3,.667,3.1,7.1,.441,4.0,6.8,.585,4.2,5.1,9.3,0.8,1.3,0.7,1.3,5.8,10.9
176,Tim Hardaway\hardati02,SG,23,ATL,51,1,864,4.7,11.0,.430,2.0,5.9,.338,2.7,5.1,.537,2.1,2.3,.893,0.3,3.3,3.6,2.1,0.9,0.3,1.0,2.0,13.6
177,James Harden\hardeja01,SG,26,HOU,82,82,3125,8.2,18.6,.439,2.7,7.6,.359,5.5,11.1,.494,8.3,9.6,.860,0.7,5.0,5.8,7.1,1.6,0.6,4.3,2.6,27.4
178,Maurice Harkless\harklma01,SF,22,POR,78,14,1457,4.8,10.2,.474,1.0,3.5,.279,3.9,6.7,.576,1.7,2.7,.622,2.5,4.4,6.9,1.7,1.2,0.9,1.5,3.1,12.3
179,Justin Harper\harpeju01,PF,26,DET,5,0,35,4.1,10.3,.400,4.1,9.3,.444,0.0,1.0,.000,1.0,2.1,.500,0.0,1.0,1.0,0.0,1.0,0.0,2.1,3.1,13.4
180,Montrezl Harrell\harremo01,PF,22,HOU,39,1,379,5.5,8.5,.644,0.0,0.1,.000,5.5,8.5,.652,2.3,4.4,.522,2.4,3.8,6.2,1.6,1.0,1.0,1.6,4.6,13.3
181,Devin Harris\harride01,PG,32,DAL,64,0,1280,4.7,10.5,.447,1.5,4.4,.329,3.2,6.1,.532,2.8,3.9,.721,0.5,3.4,3.9,3.3,1.7,0.4,1.9,3.5,13.7
182,Gary Harris\harriga01,SG,21,DEN,76,76,2439,5.3,11.3,.469,1.5,4.4,.354,3.7,6.9,.543,1.6,2.0,.820,0.8,2.5,3.2,2.2,1.4,0.3,1.4,2.1,13.8
183,Joe Harris\harrijo01,SG,24,CLE,5,0,15,2.4,9.6,.250,2.4,9.6,.250,0.0,0.0,,0.0,0.0,,0.0,7.2,7.2,4.8,0.0,0.0,2.4,2.4,7.2
184,Tobias Harris\harrito02,PF,23,TOT,76,74,2513,6.0,12.7,.469,1.1,3.4,.335,4.8,9.3,.518,2.9,3.5,.831,1.4,5.9,7.3,2.4,0.9,0.6,1.5,2.2,16.0
184,Tobias Harris\harrito02,PF,23,ORL,49,49,1610,5.6,12.1,.464,1.1,3.4,.311,4.6,8.7,.523,2.7,3.4,.784,1.6,6.1,7.6,2.2,1.1,0.6,1.7,2.0,15.0
184,Tobias Harris\harrito02,PF,23,DET,27,25,903,6.6,13.9,.477,1.3,3.5,.375,5.3,10.4,.512,3.3,3.6,.911,1.0,5.7,6.7,2.8,0.7,0.5,1.2,2.5,17.8
185,Aaron Harrison\harriaa01,SG,21,CHO,21,0,93,1.9,7.4,.263,1.2,3.9,.300,0.8,3.5,.222,1.9,4.6,.417,1.5,4.3,5.8,0.8,2.3,0.0,1.5,3.9,7.0
186,Udonis Haslem\hasleud01,PF,35,MIA,37,0,260,3.2,8.4,.377,0.1,1.2,.111,3.0,7.2,.423,1.7,2.2,.750,1.4,9.0,10.4,1.9,0.7,0.3,0.7,3.5,8.2
187,Spencer Hawes\hawessp01,PF,27,CHO,57,6,1035,4.3,10.6,.405,1.3,3.5,.373,3.0,7.1,.422,1.9,2.3,.831,1.8,6.7,8.5,3.8,0.8,0.9,2.0,3.9,11.8
188,Chuck Hayes\hayesch01,C,32,HOU,2,0,24,1.5,3.0,.500,0.0,0.0,,1.5,3.0,.500,3.0,3.0,1.000,0.0,12.0,12.0,3.0,0.0,0.0,4.5,9.0,6.0
189,Gordon Hayward\haywago01,SF,25,UTA,80,80,2893,6.5,15.0,.433,1.8,5.1,.349,4.7,9.9,.477,4.9,5.9,.824,0.8,4.2,4.9,3.7,1.2,0.3,2.5,2.3,19.6
190,Gerald Henderson\hendege02,SG,28,POR,72,0,1431,5.8,13.3,.439,1.2,3.4,.353,4.6,9.9,.468,2.8,3.7,.767,0.8,4.6,5.3,1.9,1.0,0.5,1.7,2.2,15.7
191,John Henson\hensojo01,C,25,MIL,57,1,960,6.1,10.9,.564,0.0,0.0,.000,6.1,10.9,.566,2.6,4.4,.590,3.3,5.0,8.3,2.0,0.7,4.1,2.4,4.9,14.9
192,Mario Hezonja\hezonma01,SF,20,ORL,79,9,1413,4.6,10.6,.433,1.7,4.9,.349,2.9,5.8,.504,1.2,1.4,.907,0.7,3.8,4.5,2.8,1.0,0.4,2.5,3.2,12.2
193,Roy Hibbert\hibbero01,C,29,LAL,81,81,1878,3.5,7.9,.443,0.0,0.0,.000,3.5,7.8,.445,2.2,2.8,.807,2.5,5.1,7.6,1.8,0.6,2.1,1.5,4.8,9.2
194,J.J. Hickson\hicksjj01,C,27,TOT,35,9,436,6.6,12.8,.516,0.0,0.1,.000,6.6,12.7,.519,3.8,8.5,.447,3.2,7.7,10.9,1.9,1.2,1.2,2.1,3.9,17.0
194,J.J. Hickson\hicksjj01,C,27,DEN,20,9,305,6.5,12.9,.505,0.0,0.0,,6.5,12.9,.505,3.2,7.0,.458,2.6,7.7,10.3,1.9,1.2,1.4,1.9,4.1,16.2
194,J.J. Hickson\hicksjj01,C,27,WAS,15,0,131,6.9,12.6,.543,0.0,0.3,.000,6.9,12.4,.556,5.2,12.1,.432,4.7,7.7,12.4,1.9,1.4,0.5,2.5,3.3,19.0
195,Nene Hilario\hilarne01,PF,33,WAS,57,11,1094,6.9,12.6,.544,0.0,0.1,.000,6.9,12.5,.549,3.5,6.1,.578,1.7,6.8,8.5,3.2,1.8,0.9,2.5,5.1,17.3
196,George Hill\hillge01,PG,29,IND,74,73,2524,4.6,10.5,.441,1.8,4.5,.408,2.8,6.1,.466,1.6,2.1,.760,0.8,3.4,4.3,3.7,1.2,0.2,1.4,2.1,12.8
197,Jordan Hill\hilljo01,C,28,IND,73,11,1513,6.6,13.1,.506,0.0,0.0,.000,6.6,13.0,.507,2.1,3.0,.712,3.7,7.0,10.7,2.1,0.9,0.9,2.2,3.7,15.3
198,Solomon Hill\hillso01,SF,24,IND,59,3,866,3.9,8.6,.447,1.0,3.1,.324,2.9,5.6,.515,1.5,1.7,.857,1.6,5.3,6.9,2.4,1.5,0.5,1.4,2.8,10.2
199,Darrun Hilliard\hillida01,SG,22,DET,38,2,383,4.9,12.3,.397,1.8,4.7,.380,3.1,7.6,.407,2.7,3.8,.725,0.5,3.8,4.2,2.5,0.8,0.1,1.8,2.6,14.3
200,Kirk Hinrich\hinriki01,PG,35,TOT,46,7,631,2.8,7.4,.380,1.4,3.5,.387,1.4,3.8,.373,0.9,0.9,.938,0.5,3.5,4.0,4.2,0.9,0.1,1.7,3.7,7.8
200,Kirk Hinrich\hinriki01,PG,35,CHI,35,7,555,3.0,7.7,.398,1.5,3.6,.411,1.6,4.0,.387,1.0,1.0,.938,0.5,3.3,3.8,3.8,0.8,0.1,1.8,4.1,8.6
200,Kirk Hinrich\hinriki01,PG,35,ATL,11,0,76,0.9,5.2,.182,0.5,2.8,.167,0.5,2.4,.200,0.0,0.0,,0.5,5.2,5.7,6.6,0.9,0.5,1.4,0.5,2.4
201,Jrue Holiday\holidjr01,PG,25,NOP,65,23,1831,8.1,18.4,.439,1.7,5.1,.336,6.4,13.3,.478,3.6,4.2,.843,0.5,3.3,3.8,7.7,1.7,0.4,3.3,2.9,21.4
202,Justin Holiday\holidju01,SG,26,TOT,53,5,773,4.1,10.6,.386,1.7,4.9,.343,2.4,5.7,.423,1.3,1.7,.730,0.6,3.6,4.2,2.6,1.5,0.9,1.8,2.8,11.1
202,Justin Holiday\holidju01,SG,26,ATL,26,1,263,3.3,10.0,.329,1.4,6.2,.222,1.9,3.8,.500,0.7,1.4,.500,0.5,3.1,3.7,1.5,1.8,0.5,1.8,2.9,8.6
202,Justin Holiday\holidju01,SG,26,CHI,27,4,510,4.5,10.9,.413,1.8,4.2,.433,2.7,6.7,.400,1.6,1.9,.815,0.6,3.9,4.4,3.2,1.3,1.1,1.8,2.8,12.4
203,Ryan Hollins\holliry01,C,31,TOT,37,12,460,3.8,6.2,.620,0.0,0.0,,3.8,6.2,.620,2.0,3.3,.619,3.7,4.0,7.7,0.8,0.5,1.6,1.9,4.9,9.7
203,Ryan Hollins\holliry01,C,31,WAS,5,3,48,3.0,5.2,.571,0.0,0.0,,3.0,5.2,.571,0.0,0.0,,5.2,3.0,8.2,0.0,0.0,0.7,2.3,3.0,6.0
203,Ryan Hollins\holliry01,C,31,MEM,32,9,412,3.9,6.3,.625,0.0,0.0,,3.9,6.3,.625,2.3,3.7,.619,3.5,4.1,7.6,0.9,0.5,1.7,1.8,5.1,10.1
204,Rondae Hollis-Jefferson\holliro01,SF,21,BRK,29,17,615,3.7,8.1,.457,0.2,0.8,.286,3.5,7.3,.476,2.2,3.0,.712,2.3,6.7,9.0,2.5,2.3,0.9,1.5,3.6,9.8
205,Richaun Holmes\holmeri01,PF,22,PHI,51,1,702,5.8,11.4,.514,0.4,2.3,.182,5.4,9.1,.596,2.6,3.8,.689,3.2,3.7,6.9,1.7,1.0,2.1,1.6,4.7,14.7
206,Rodney Hood\hoodro01,SG,23,UTA,79,79,2541,5.8,13.8,.420,2.3,6.4,.359,3.5,7.4,.472,2.4,2.8,.860,0.5,3.2,3.8,3.0,1.0,0.2,1.8,2.9,16.3
207,Al Horford\horfoal01,C,29,ATL,82,82,2631,7.2,14.3,.505,1.2,3.5,.344,6.0,10.8,.557,1.4,1.8,.798,2.0,6.1,8.2,3.6,0.9,1.7,1.5,2.2,17.1
208,Dwight Howard\howardw01,C,30,HOU,71,71,2280,5.9,9.5,.620,0.0,0.1,.000,5.9,9.4,.626,3.7,7.5,.489,3.8,9.4,13.2,1.5,1.1,1.8,2.6,3.5,15.4
209,Marcelo Huertas\huertma01,PG,32,LAL,53,0,869,4.0,9.5,.422,0.7,2.5,.262,3.4,7.0,.479,1.1,1.2,.931,0.7,3.0,3.7,7.5,1.1,0.3,3.3,3.1,9.8
210,Josh Huestis\huestjo01,PF,24,OKC,5,0,55,3.3,7.9,.417,2.6,3.9,.667,0.7,3.9,.167,0.0,2.6,.000,1.3,5.2,6.5,0.0,0.7,1.3,2.0,2.0,9.2
